config_id,center_az_deg,center_el_deg,direction_id,direction_az_component,direction_el_component,separation_norm_rad,separation_norm_deg,endpoint_minus_az_deg,endpoint_minus_el_deg,endpoint_plus_az_deg,endpoint_plus_el_deg,q_direction,q_at_separation,sigma1_sq,sigma2_sq,sigma2_prediction,sigma2_ratio,abs_rho,coherence_deficit,coherence_prediction,coherence_ratio,normalized_gram_condition,normalized_gram_exact_from_rho,normalized_gram_asymptotic,normalized_gram_ratio,raw_gram_condition,column_norm_minus,column_norm_plus,column_norm_ratio,column_norm_log_ratio,taylor_sum_residual,taylor_difference_residual,numeric_floor,numeric_floor_reached_flag,coherence_roundoff_clipped_flag,Wseq_hash,Cseq_hash,Tseq_hash,fixed_measurement_hash,stage6_controls_hash,stage6_experiment_plan_hash,phase_factor,case_status,direction_class,baseline_commit,stage6_source_tree_hash,stage6_dependency_tree_hash,stage6_measurement_plan_hash,stage6_provenance_hash,provenance_contract_version,baseline_ancestor_flag,working_tree_clean_at_start,theory_status,prior_art_status,pass_flag
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,0.00698131700797732,0.4,8.25857864376269,10.0585786437627,8.54142135623731,10.3414213562373,3206086.72746767,156.260778645378,4082.93471771854,77.022058854153,78.1303893226891,0.985814348576218,0.962969779257658,0.0726892042364565,0.0751267886520939,0.967553725383822,53.0099399870217,53.0099399870208,53.243324675086,0.99561663946629,53.0099399893983,45.6066302353848,45.6069299026538,0.999993429347917,-6.57067367025529e-06,0.000210788910499216,8.79239482728793e-05,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,0.00349065850398866,0.2,8.32928932188135,10.1292893218813,8.47071067811865,10.2707106781187,3206086.72746767,39.0651946613446,4140.46909786465,19.4629447019485,19.5325973306723,0.996434031401732,0.990642662186262,0.0186271158565159,0.0187816971630235,0.991769577308917,212.736004813641,212.736004813641,212.973298700344,0.998885804520329,212.736004816891,45.6065557298298,45.6067332422365,0.999996107758786,-3.89224878845598e-06,1.30748356561801e-05,5.45791617352623e-06,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,0.00174532925199433,0.1,8.36464466094067,10.1646446609407,8.43535533905933,10.2353553390593,3206086.72746767,9.76629866533614,4155.04558327205,4.87879004964551,4.88314933266807,0.999107280419749,0.997654385218658,0.00468572765398223,0.00469542429075587,0.997934875280019,851.654926933606,851.654926933682,851.893194801375,0.999720307816492,851.654926937086,45.6065567218562,45.6066481699523,0.999997994851634,-2.00515037677005e-06,8.15609478871857e-07,3.40538183985917e-07,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,0.000872664625997165,0.05,8.38232233047034,10.1823223304703,8.41767766952966,10.2176776695297,3206086.72746767,2.44157466633403,4158.70184896123,1.22051478422672,1.22078733316702,0.999776743309102,0.999413203094911,0.00117324947956976,0.00117385607268897,0.999483247449734,3407.33426805008,3407.33426805038,3407.5727792055,0.99993000555795,3407.33426804968,45.6065684118823,45.6066144483205,0.999998990575407,-1.00942510282608e-06,5.09510460812328e-08,2.1274553073406e-08,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,0.000436332312998582,0.025,8.39116116523517,10.1911611652352,8.40883883476483,10.2088388347648,3206086.72746767,0.610393666583509,4159.61667579662,0.305179797517735,0.305196833291754,0.999944181026271,0.999853276187336,0.000293426097449978,0.000293464018172242,0.999870782379046,13630.0525448529,13630.0525448653,13630.291116822,0.999982496927834,13630.0525448594,45.6065771163339,45.6066001728481,0.999999494447863,-5.05552264389722e-07,3.18405782969257e-09,1.32955075092841e-09,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,0.000218166156499291,0.0125,8.39558058261759,10.1955805826176,8.40441941738242,10.2044194173824,3206086.72746767,0.152598416645877,4159.84543005305,0.0762981435641499,0.0762992083229386,0.99998604495627,0.999963317510016,7.33636343624999e-05,7.33660045430605e-05,0.99996769374896,54520.9258801243,54520.9258802776,54521.164467288,0.999995623953265,54520.9258801345,45.6065821797315,45.6065937127519,0.999999747119451,-2.52880580475658e-07,1.98998476512797e-10,8.29420291536103e-11,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,0.000109083078249646,0.00625,8.39779029130879,10.1977902913088,8.40220970869121,10.2022097086912,3206086.72746767,0.0381496041614693,4159.90262158925,0.0190747355329618,0.0190748020807346,0.999996511220794,0.99999082928145,1.83413529979415e-05,1.83415011357651e-05,0.999991923353354,218084.419281187,218084.419271752,218084.657869152,0.999998905984644,218084.419270612,45.6065848879788,45.6065906550837,0.999999873546678,-1.2645332958689e-07,1.24383713666984e-11,4.93639785255269e-12,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,5.45415391248228e-05,0.003125,8.3988951456544,10.1988951456544,8.4011048543456,10.2011048543456,3206086.72746767,0.00953740104036732,4159.91691965904,0.00476869636093325,0.00476870052018366,0.999999127802136,0.999997707314359,4.58536602576665e-06,4.58537528394128e-06,0.999997980934153,872338.392963296,872338.392777791,872338.631476608,0.999999726581738,872338.39287439,45.6065862860325,45.6065891696592,0.999999936771708,-6.32282936013437e-08,7.78132168674546e-13,2.74203119592507e-12,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.707106781186547,0.707106781186547,2.72707695624114e-05,0.0015625,8.3994475728272,10.1994475728272,8.4005524271728,10.2005524271728,3206086.72746767,0.00238435026009183,4159.9204941881,0.00119217487009746,0.00119217513004592,0.999999781954473,0.999999426828214,1.14634324288598e-06,1.14634382098532e-06,0.999999495701616,3489354.28691613,3489354.28561607,3489354.52590643,0.999999931508737,3489354.28484301,45.6065869960128,45.6065884378353,0.999999968385651,-3.16143490831866e-08,4.97804728842114e-14,2.21538814057003e-12,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_NEG,0.707106781186547,-0.707106781186547,0.00698131700797732,0.4,8.25857864376269,10.3414213562373,8.54142135623731,10.0585786437627,3228165.0035542,157.336847044549,4082.4100169378,77.5469339970329,78.6684235222744,0.985744095597339,0.962717434379686,0.0731751415413957,0.0756441389680241,0.967360360494392,52.6443768480958,52.6443768480956,52.8791794654554,0.995559639545598,52.644376850463,45.6066309780521,45.6069310715664,0.999993420002019,-6.58001962898631e-06,0.000223527156955009,9.22555112633132e-05,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_NEG,0.707106781186547,-0.707106781186547,0.00349065850398866,0.2,8.32928932188135,10.2707106781187,8.47071067811865,10.1292893218813,3228165.0035542,39.3342117611372,4140.33547120031,19.5966240218045,19.6671058805686,0.99641625670843,0.990578392351827,0.0187544486056697,0.018911034742006,0.991719853594867,211.277996992145,211.277996992143,211.516717861822,0.998871385334976,211.277996995476,45.6065545767398,45.6067349726,0.999996044534644,-3.95547317901616e-06,1.3859670618078e-05,5.72550508373141e-06,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_NEG,0.707106781186547,-0.707106781186547,0.00174532925199433,0.1,8.36464466094067,10.2353553390593,8.43535533905933,10.1646446609407,3228165.0035542,9.8335529402843,4155.01202170821,4.91236525361231,4.91677647014215,0.999102823454223,0.99763824300796,0.00471793608799009,0.00472775868550151,0.997922356413508,845.82717432006,845.827174320192,846.066871447287,0.999716692456216,845.827174323588,45.6065558462295,45.6066491951182,0.999997953173707,-2.04682838765256e-06,8.64483753531219e-07,3.57213829774668e-07,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_NEG,0.707106781186547,-0.707106781186547,0.000872664625997165,0.05,8.38232233047034,10.2176776695297,8.41767766952966,10.1823223304703,3228165.0035542,2.45838823507108,4158.69344886275,1.22891832108289,1.22919411753554,0.999775628235842,0.999409162858048,0.00118132519537517,0.00118193967137538,0.999480112212927,3384.02754480312,3384.02754480416,3384.26748578915,0.999929101057457,3384.02754480947,45.6065679248773,45.606614973021,0.999998968392113,-1.03160841955505e-06,5.4002903263572e-08,2.23161180083556e-08,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_NEG,0.707106781186547,-0.707106781186547,0.000436332312998582,0.025,8.39116116523517,10.2088388347648,8.40883883476483,10.1911611652352,3228165.0035542,0.614597058767769,4159.61457516487,0.30728129061423,0.307298529383884,0.999943902205816,0.999852265835168,0.000295446504280594,0.000295484917843844,0.99986999822688,13536.8299412384,13536.8299411901,13537.0699431566,0.999982270763231,13536.8299412825,45.6065768642359,45.6066004343892,0.999999483185482,-5.1681465150771e-07,3.374754483266e-09,1.39453117992452e-09,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_NEG,0.707106781186547,-0.707106781186547,0.000218166156499291,0.0125,8.39558058261759,10.2044194173824,8.40441941738242,10.1955805826176,3228165.0035542,0.153649264691942,4159.84490485717,0.0768235548995482,0.0768246323459711,0.999985975247912,0.999963064903661,7.38688284757094e-05,7.38712294609611e-05,0.999967497694716,54148.0397554366,54148.0397553073,54148.2797726264,0.999995567408775,54148.0397554818,45.6065820520142,45.6065938428312,0.999999741466836,-2.58533197296843e-07,2.10916765544058e-10,8.69751896512312e-11,1.89171336646669e-09,0,0,64f41ea3cbdec26ca3dbb200ca67ceac831fdd0551e22f1afac03830db651cf6,7e0556bf74b1938beda7ddd7d3c59250d59233a2c82cf0692d451455f2072c20,b88a9a169e4e782c2394b895dcf6d95463c882d9364feff2e9770e55b70faaca,896edb1e11bf0e53e8f7d874fa14b442dd7759bc8c8da151a7eaf930b8ccaf0d,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,1,NONDEGENERATE_TANGENT,NONDEGENERATE_TANGENT,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED,1
