config_id,center_az_deg,center_el_deg,direction_id,separation_norm_rad,normalized_gram_condition,normalized_gram_exact_from_rho,fixed_measurement_hash,relative_identity_error,identity_roundoff_bound,identity_numerically_saturated_flag,pass_flag,stage6_controls_hash,stage6_experiment_plan_hash,phase_factor,theory_status,prior_art_status
SEQ_3X3_WHITE,8,10.2,V_EL,0.000109083078249646,319501.123558863,319501.12356609,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,2.26183790437719e-11,4.5403840483415e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_EL,5.45415391248228e-05,1278005.6850468,1278005.68458265,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,3.63182306523763e-10,1.81615531088063e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_EL,2.72707695624114e-05,5112023.93380218,5112023.93008008,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,7.28107203893336e-10,7.2646229371004e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,0.00698131700797732,52.939230202793,52.9392302027933,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,5.63717960907365e-15,7.52311709146529e-13,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,0.00349065850398866,212.464542645928,212.464542645926,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,5.08331858532847e-15,3.0193027476731e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,0.00174532925199433,850.580650351765,850.580650351931,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.94472268816027e-13,1.20874780457133e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,0.000872664625997165,3403.04878240103,3403.04878240052,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.50600328475904e-13,4.83602318354389e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,0.000436332312998582,13612.9222350995,13612.9222350589,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,2.98057808124386e-12,1.93451260131765e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,0.000218166156499291,54452.4162768807,54452.416276323,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.02416083874832e-11,7.73815376594527e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,0.000109083078249646,217810.392509807,217810.392509118,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,3.15984639076405e-12,3.0952718434082e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,5.45415391248228e-05,871242.29738713,871242.297447554,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,6.93539471198226e-11,1.2381097710766e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_POS,2.72707695624114e-05,3484969.91702401,3484969.91745099,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.22521419380362e-10,4.95244011837456e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,0.00698131700797732,52.7360705797385,52.7360705797383,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,2.9641837199619e-15,7.494246372593e-13,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,0.00349065850398866,211.65422207787,211.654222077869,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,8.32558862934823e-15,3.00778739980769e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,0.00174532925199433,847.341700373313,847.341700373307,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,7.1109475629384e-15,1.20414497981373e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,0.000872664625997165,3390.09531838142,3390.09531838271,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,3.82567250453275e-13,4.81761520402232e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,0.000436332312998582,13561.1107157597,13561.1107158183,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,4.32591610548011e-12,1.92714974159263e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,0.000218166156499291,54245.1725371056,54245.1725368179,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,5.30528225932857e-12,7.70870265921784e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,0.000109083078249646,216981.41988388,216981.419885433,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,7.1601553638172e-12,3.08349143389014e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,5.45415391248228e-05,867926.409335729,867926.409227261,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.24973725765929e-10,1.23339761050156e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8,10.2,V_DIAG_NEG,2.72707695624114e-05,3471706.36694448,3471706.36861963,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,4.82515658765024e-10,4.93359148182951e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,0.00698131700797732,39.7621545000072,39.7621545000069,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,6.43313693863323e-15,5.65054200763014e-13,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,0.00349065850398866,160.373588826161,160.373588826166,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,3.29632702787818e-14,2.27904577096419e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,0.00174532925199433,642.830805274526,642.830805274535,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.34408612592124e-14,9.13517518021272e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,0.000872664625997165,2572.66252776907,2572.66252776889,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,7.22954000009721e-14,3.6559733413368e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,0.000436332312998582,10291.9901311247,10291.9901311239,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,7.49370624415107e-14,1.46257976483695e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,0.000218166156499291,41169.3007228934,41169.3007228019,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,2.22135206688173e-12,5.85050951298199e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,0.000109083078249646,164678.543133659,164678.54313279,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,5.27365790532069e-12,2.34022285117121e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,5.45415391248228e-05,658715.512786093,658715.512682253,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.57640518826829e-10,9.3609104493773e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_AZ,2.72707695624114e-05,2634863.39163096,2634863.39067457,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,3.62975725194177e-10,3.74436608392809e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,0.00698131700797732,77.6083402185322,77.6083402185328,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,6.95817585657787e-15,1.10288084753354e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,0.00349065850398866,311.61391525572,311.613915255707,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,4.35974661034792e-14,4.42830007693412e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,0.00174532925199433,1247.6436089161,1247.64360891584,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,2.13041468488032e-13,1.77300820626533e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,0.000872664625997165,4991.7642277623,4991.76422776711,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,9.65108369600657e-13,7.0937236213341e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,0.000436332312998582,19968.2471639799,19968.2471640542,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,3.71736782753387e-12,2.83765859365618e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,0.000218166156499291,79874.179023559,79874.1790245402,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.22840378226161e-11,1.13508035361378e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,0.000109083078249646,319497.906480012,319497.906506663,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,8.3416770351303e-11,4.54033833117739e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,5.45415391248228e-05,1277992.81620687,1277992.81606406,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.11743851485908e-10,1.81613702361582e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_EL,2.72707695624114e-05,5111972.45796597,5111972.45966872,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,3.33091353760182e-10,7.26454979324661e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.00698131700797732,53.0099399870217,53.0099399870208,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,1.59507038823576e-14,7.5331655561713e-13,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.00349065850398866,212.736004813641,212.736004813641,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,2.80561768827678e-15,3.02316045709916e-12,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.00174532925199433,851.654926933606,851.654926933682,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,8.90373769495291e-14,1.21027444341405e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.000872664625997165,3407.33426805008,3407.33426805038,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,8.79510140945612e-14,4.8421132249393e-11,0,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.000436332312998582,13630.0525448529,13630.0525448653,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,9.07756289434112e-13,1.9369469647565e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.000218166156499291,54520.9258801243,54520.9258802776,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,2.81304669854942e-12,7.74788956622922e-10,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,0.000109083078249646,218084.419281187,218084.419271752,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,4.3264246656258e-11,3.09916599792007e-09,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_WHITE,8.4,10.2,V_DIAG_POS,5.45415391248228e-05,872338.392963296,872338.392777791,3b47fe6660e21a9f7ca62a64f85c82c105c4b2b2b1bcff68b37e40624d5c250d,2.12651925930011e-10,1.2396674162258e-08,1,1,7344172be8a6cba67eb96c4453bcfaf8fdafea7784137d2faf8186ddc675dd53,d76ec3ca634608f351af919d63f6fe2a8acabe5ee4fffc532f84e8db32a28ad5,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
