config_id,center_az_deg,center_el_deg,direction_id,valid_point_count,tail_point_count,minimum_valid_r_rad,max_sigma2_ratio_error,max_coherence_ratio_error,max_normalized_gram_ratio_error,sigma2_ratio_error_slope,coherence_ratio_error_slope,normalized_gram_ratio_error_slope,taylor_sum_residual_slope,taylor_difference_residual_slope,taylor_residual_decrease_flag,tail_status,fixed_measurement_hash,pass_flag,baseline_commit,stage6_source_tree_hash,stage6_dependency_tree_hash,stage6_controls_hash,stage6_measurement_plan_hash,stage6_experiment_plan_hash,stage6_provenance_hash,provenance_contract_version,baseline_ancestor_flag,working_tree_clean_at_start,phase_factor,theory_status,prior_art_status
SEQ_3X3_CORRELATED,8.4,10.2,V_AZ,9,3,2.72707695624114e-05,3.40072518101309e-06,1.03904049395531e-05,5.97662057633119e-06,1.99936502052852,1.99853322489103,1.99930705819996,4.00811379023347,3.01486815262659,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,d4b6a6e115bdddf4311cb523c7de325a847715979fce0711bc2f98fb7dbf4539,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_CORRELATED,8.4,10.2,V_EL,9,3,2.72707695624114e-05,1.92073914961899e-06,5.15080067864382e-06,1.24763066866596e-06,1.99962765322679,1.99859666440897,1.99900095189725,4.00434587702517,3.27483153743295,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,d4b6a6e115bdddf4311cb523c7de325a847715979fce0711bc2f98fb7dbf4539,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_CORRELATED,8.4,10.2,V_DIAG_POS,9,3,2.72707695624114e-05,3.90940911687565e-06,9.04162176718071e-06,2.30206759288532e-06,1.99908939877348,1.99772836181573,1.9984355878107,4.00136983675737,3.42662649121584,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,d4b6a6e115bdddf4311cb523c7de325a847715979fce0711bc2f98fb7dbf4539,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_3X3_CORRELATED,8.4,10.2,V_DIAG_NEG,9,3,2.72707695624114e-05,3.98949324476039e-06,9.07697793184337e-06,2.34479215732719e-06,1.99913215676172,1.9977983077566,1.99858795149597,4.00258863801491,3.36462080148049,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,d4b6a6e115bdddf4311cb523c7de325a847715979fce0711bc2f98fb7dbf4539,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_AZ,9,3,2.72707695624114e-05,3.25203026518839e-06,8.70148854048569e-06,2.59478111086509e-06,1.99938233181797,1.99763330341929,1.99987728134085,3.98795076032764,3.05579187871838,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_EL,9,3,2.72707695624114e-05,1.88989836535924e-06,5.02666422375064e-06,1.24628199749122e-06,1.99960494941068,1.99864726327639,1.99947606878849,4.00018548005412,3.32796877415487,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_POS,9,3,2.72707695624114e-05,3.44323738965535e-06,7.73687006461188e-06,1.04580713644609e-06,1.99921025360696,1.99773416921303,1.9976012846877,3.99948285226236,3.50576533899131,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,9.8,V_DIAG_NEG,9,3,2.72707695624114e-05,3.43860610674263e-06,7.73113464003217e-06,1.0553309555128e-06,1.99921043046928,1.99789775923988,1.99754779781172,3.99863561018275,3.33462743455745,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_AZ,9,3,2.72707695624114e-05,3.32001016112304e-06,9.99229931863965e-06,2.29226392101101e-06,1.99932119908556,1.99707142576045,2.00005498165664,3.98650644707239,3.16486177743302,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_EL,9,3,2.72707695624114e-05,1.88930413680399e-06,5.02664818147203e-06,1.2469928818426e-06,1.99960584548511,1.99871199734871,1.99859949246095,3.99595234502451,3.44095101562942,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_POS,9,3,2.72707695624114e-05,3.40628729667003e-06,8.30260528383864e-06,9.59452632454116e-07,1.99921737325662,1.9975618788348,1.9975337600842,3.99826267668096,3.2896282135638,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,9.8,V_DIAG_NEG,9,3,2.72707695624114e-05,3.41584130802985e-06,8.32917751814044e-06,9.66949956660024e-07,1.99921361371876,1.99766187144401,1.99790457182398,3.99798008947481,3.46447444788211,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8.4,9.8,V_AZ,9,3,2.72707695624114e-05,3.25095946940301e-06,8.69896303923312e-06,2.59461591389787e-06,1.99938185604978,1.99771697807634,1.99982019391168,4.01292861197887,3.06867996372252,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8.4,9.8,V_EL,9,3,2.72707695624114e-05,1.88997759020815e-06,5.02669446778015e-06,1.24628443298747e-06,1.99960528665178,1.99866601907212,2.00000613000234,4.00165896127524,3.29154195742417,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8.4,9.8,V_DIAG_POS,9,3,2.72707695624114e-05,3.42815358322923e-06,7.70305568764673e-06,1.0482882771834e-06,1.99921415484352,1.9978728660558,1.99831358523456,4.00138742602149,3.39539616256764,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8.4,9.8,V_DIAG_NEG,9,3,2.72707695624114e-05,3.45236867793641e-06,7.76221732468052e-06,1.0529968259565e-06,1.99920634541904,1.99774826432889,1.99804557453795,4.00155886274782,3.44159993615119,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,10,V_AZ,9,3,2.72707695624114e-05,3.24826677700063e-06,8.69212120946372e-06,2.59180638073619e-06,1.99938272927512,1.99770412138169,1.99977887884826,3.98332542410166,2.99426809495678,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,10,V_EL,9,3,2.72707695624114e-05,1.88408655754646e-06,5.01706240263466e-06,1.24904429466e-06,1.9996083425155,1.99882925695791,1.99908969054519,3.99900605651309,3.33681974705586,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,10,V_DIAG_POS,9,3,2.72707695624114e-05,3.43929571078316e-06,7.72854600605832e-06,1.04471173167919e-06,1.99921125779359,1.99783789639235,1.99728970170539,3.9985983728534,3.42539396319058,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,7.6,10,V_DIAG_NEG,9,3,2.72707695624114e-05,3.43373729094765e-06,7.72146367233884e-06,1.05541474526571e-06,1.99921022610147,1.99786981924795,1.99725778251331,3.99522678037664,3.36594130624191,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,10,V_AZ,9,3,2.72707695624114e-05,3.31601794323344e-06,9.97916042733138e-06,2.29012278540885e-06,1.99932262803204,1.99693584280555,1.99979166141261,3.98895131674306,3.20254075854232,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,10,V_EL,9,3,2.72707695624114e-05,1.88346778418058e-06,5.0170921072068e-06,1.24971542447838e-06,1.99960901814703,1.99882504317483,1.99883782561258,4.00092249009329,3.31303578263123,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
SEQ_2X3_WHITE,8,10,V_DIAG_POS,9,3,2.72707695624114e-05,3.4019476415903e-06,8.29164879068145e-06,9.59067260497548e-07,1.99921830372295,1.99746866371832,1.99724498155713,3.99988478808576,3.29385867213768,1,NONDEGENERATE_ASYMPTOTIC_SUPPORTED,3178369cc41e22449e5314d45f81dc5aadc32dfab18595f63bdfebf1bca7031b,1,0430f25272690a3ddf378dcf0bab465ca93edb68,605d76b653c633c5eabf6c95422403256b9d0da6000e6e2561a518635cf6e5ce,c5ed245229e0273dbfe6295530c14630054b091045981f837c83c69a6b8d3453,941f53cad599294a76b1aa07e5b1f06c5c51b73b12de63caf3d6e8886b6fa03d,28425e98c333d60e88417dfa7dfa7e50ea30d420cc66e630f456c8c9836e30b2,baee3ecbaa7e949bab7df0d44496ccd5fddec4d935ca777dbe9d1d0e7d7b211e,f2209ac492954ccca41e6a6e3860e1286ebdbbc22b29189117049bc01cec48be,STAGE6_PROVENANCE_CONTRACT_V1,1,1,1,THEORY_SUPPORTED_AS_SCENARIO_SPECIFIC_COROLLARY,SCENARIO_SPECIFIC_COROLLARY_PRIOR_ART_BOUNDED
