schema_version,aggregation_level,row_key,comparison_view_id,variant_alias_id,candidate_canonical_mode_id,baseline_canonical_mode_id,enabled_layer_set_hash,alias_of_canonical_mode_id,alias_of_comparison_id,source_full_canonical_mode_id,comparison_id,comparison_kind,predecessor_canonical_mode_id,fixed_measurement_hash,trial_id,repeat_count,AB_count,BA_count,paired_median_sec,paired_min_sec,paired_max_sec,identity_point_sec,overall_point_sec,total_point_sec,marginal_point_sec,baseline_runtime_sec,runtime_reduction_pct,screening_resolution_sec,bytes_peak,physical_call_reduction,final_candidate_eligible,screening_status,recommended_runtime_mode_after_screening,final_measurement_candidate_alias_id,final_measurement_candidate_canonical_mode_id
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L4_SM6_P2,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SM6_P2,6,3,3,-0.0134447500000001,-0.1945805,0.5374677,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L1_SP0_P1,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SP0_P1,6,3,3,0.0394546,-0.00683029999999984,0.1432866,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L8_SP6_P1,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP6_P1,6,3,3,0.00824824999999985,-0.112222,0.0856878999999999,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L4_SM6_P2,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SM6_P2,6,3,3,-0.00909149999999981,-0.1439949,0.0575122000000006,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L4_SP0_P4,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SP0_P4,6,3,3,0.0524466500000003,-0.069769,0.1775077,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L1_SM6_P2,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SM6_P2,6,3,3,0.0408880000000003,-0.0127240999999998,0.1138377,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L4_SP0_P3,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP0_P3,6,3,3,0.0294678999999998,-0.0501131000000008,0.1329508,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L1_SM6_P4,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SM6_P4,6,3,3,-0.01669805,-0.047625,0.209652200000001,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L1_SM6_P3,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SM6_P3,6,3,3,-0.0229770499999997,-0.0518039000000003,0.1062987,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L8_SP0_P3,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP0_P3,6,3,3,-0.0102872500000002,-0.1186656,0.077712,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L1_SP0_P4,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SP0_P4,6,3,3,-0.0377590000000003,-0.0869235999999995,0.6252131,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L8_SM6_P1,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,6,3,3,-0.00323610000000008,-0.0291486000000001,0.9779861,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L4_SP6_P2,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SP6_P2,6,3,3,-0.00105979999999972,-0.0344454000000001,0.0755499000000004,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L4_SM6_P1,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SM6_P1,6,3,3,-0.0166010999999999,-0.0744616999999996,0.3549722,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L1_SM6_P2,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SM6_P2,6,3,3,0.00366084999999972,-0.0662593999999999,0.0697121000000003,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L8_SP0_P3,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SP0_P3,6,3,3,0.00884334999999981,-0.124302800000001,0.0400222000000001,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L1_SP6_P4,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SP6_P4,6,3,3,0.0343097000000001,-0.0408213000000002,0.0882727000000001,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L8_SP0_P1,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP0_P1,6,3,3,-0.00612134999999991,-0.0438350999999999,0.1241174,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L8_SP6_P4,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP6_P4,6,3,3,0.0271141000000004,-0.0864152000000002,0.1007006,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L1_SP6_P3,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SP6_P3,6,3,3,0.0162505999999998,-0.1259354,0.0782389000000006,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L1_SP0_P4,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SP0_P4,6,3,3,-0.00941370000000052,-0.134864,0.00777630000000062,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L8_SM6_P4,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P4,6,3,3,-0.0197857000000004,-0.0457217999999999,0.0904588000000004,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L4_SP6_P1,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP6_P1,6,3,3,-0.0152689499999994,-0.3766352,0.2047618,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L4_SM6_P4,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SM6_P4,6,3,3,-0.0314291500000001,-0.1416617,0.0175922999999996,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N1_L8_SP6_P3,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP6_P3,6,3,3,-0.0217611500000001,-0.0878151999999996,0.060441,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
STAGE8_K2_TECS_SCREENING_V1,TRIAL,NOOP_CONTROL|TP1_K2_N2_L8_SP0_P1,NOOP_CONTROL,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,5491025ffa9f0847538face98d7b0d17f762a7b8fb0457cb8a669305fe29cb14,NaN,NaN,NOT_APPLICABLE,CMP_d8fea1c5fd4631e7f4b5b9433dc3061790c322002839f0914b98dd49cc8ef3e4,NOOP_CONTROL,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SP0_P1,6,3,3,0.01536355,-0.0906963000000003,0.1564577,NaN,NaN,NaN,NaN,NaN,NaN,6.8656528,0,-0,0,MEASURED_SAVING_NONPOSITIVE_SCREENING,NaN,NaN,NaN
