scenario_id,scenario_index,base_realization_index,domain,observation_domain,method_id,profile_id,L,replicate_id,nominal_snr_db,realized_snr_db,signal_average_power,noise_variance,signal_energy,noise_energy,observation_hash,applicable,fit_valid,fit_status,angles_hat_deg,runtime_sec,score_call_count,SVD_call_count,eig_call_count,elevation_valid,elevation_status,conditional_valid,conditional_status,rho_lower_bound_hit,best_permutation_id,d_max_deg,d_max_bw,tau_trial_bw,localization_success_01bw,resolution_success,joint_RMSE_deg,azimuth_RMSE_deg,elevation_RMSE_deg,center_error_deg,axis_error_deg,rho_true_deg,rho_hat_deg,rho_error_deg,rho_relative_error,separation_vector_error_deg
RTC2L8_S01_B001,1,1,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,1,-6,-5.77540333761463,138.666644038789,552.041853084313,16639.9972846547,62906.2193327781,03da0e8d60dd8b5558212622ce363649613dfd575b1959f3b2757246999c1fb3,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.4015131,113,227,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B001,1,1,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,1,-6,-5.77540333761463,138.666644038789,552.041853084313,16639.9972846547,62906.2193327781,03da0e8d60dd8b5558212622ce363649613dfd575b1959f3b2757246999c1fb3,1,1,FULL4D_CML_VALID,"[[8.23321598502132,10.017374154529186],[8.3985104661623691,10.199356786042664]]",3.1735411,2790,5580,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.447339554592279,0.176443950957552,0.0677767818368601,0,0,0.352939113522901,0.335201908118323,0.110479403728324,0.333935102125509,17.7511908343318,0.450000000000001,0.24584536535851,0.204154634641492,0.45367696586998,0.228502651387307
RTC2L8_S01_B001,1,1,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,1,-6,-5.77540333761463,138.666644038789,552.041853084313,16639.9972846547,62906.2193327781,03da0e8d60dd8b5558212622ce363649613dfd575b1959f3b2757246999c1fb3,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0544152603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B002,2,2,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,2,-6,-5.41691687411853,138.666644038789,552.041853084313,16639.9972846547,57922.1852798301,4320d1c68eaaa526e1edab7085aeca3c499b4be6b9473cd32a239ff0de6f076d,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0928384,112,225,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B002,2,2,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,2,-6,-5.41691687411853,138.666644038789,552.041853084313,16639.9972846547,57922.1852798301,4320d1c68eaaa526e1edab7085aeca3c499b4be6b9473cd32a239ff0de6f076d,1,1,FULL4D_CML_VALID,"[[8.23482305693252,9.8018031133387051],[8.59202552552506,9.9360661354090443]]",4.048537,4013,8026,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.438141306161173,0.174931196494186,0.0677767818368601,0,0,0.436371728263444,0.413743704180083,0.138695466684998,0.433702406341081,9.40007856471696,0.450000000000001,0.381602099920932,0.0683979000790695,0.151995333509043,0.0963848112843779
RTC2L8_S01_B002,2,2,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,2,-6,-5.41691687411853,138.666644038789,552.041853084313,16639.9972846547,57922.1852798301,4320d1c68eaaa526e1edab7085aeca3c499b4be6b9473cd32a239ff0de6f076d,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0469035603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B003,3,3,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,3,-6,-6.1370579410763,138.666644038789,552.041853084313,16639.9972846547,68368.9712636189,cd480be4554076c010b8383611cdca79187389ffca35d90e6cf566c7127d7955,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0711027,112,225,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B003,3,3,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,3,-6,-6.1370579410763,138.666644038789,552.041853084313,16639.9972846547,68368.9712636189,cd480be4554076c010b8383611cdca79187389ffca35d90e6cf566c7127d7955,1,1,FULL4D_CML_VALID,"[[8.0276358442299891,9.8],[8.0278728104168575,10]]",0.7986815,731,1462,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.239078949946443,0.0930385991164107,0.0677767818368601,1,0,0.221018421194805,0.196705090192004,0.100778221853732,0.103780068824296,59.9321142197921,0.450000000000001,0.200000140382384,0.249999859617617,0.555555243594703,0.390276003988299
RTC2L8_S01_B003,3,3,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,3,-6,-6.1370579410763,138.666644038789,552.041853084313,16639.9972846547,68368.9712636189,cd480be4554076c010b8383611cdca79187389ffca35d90e6cf566c7127d7955,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0428702603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B004,4,4,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,4,-6,-5.83876963926205,138.666644038789,552.041853084313,16639.9972846547,63830.7893408548,8902a6d8be0e485a72fa1ce9c7bfaddd1592982feff075b011cc9156ab19092a,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.067927,112,225,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B004,4,4,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,4,-6,-5.83876963926205,138.666644038789,552.041853084313,16639.9972846547,63830.7893408548,8902a6d8be0e485a72fa1ce9c7bfaddd1592982feff075b011cc9156ab19092a,1,1,FULL4D_CML_VALID,"[[8.0142883151299582,9.8],[8.0232461477608954,10.094576378745458]]",1.0932034,1154,2308,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.226710113791097,0.0878604018135555,0.0677767818368601,1,0,0.201455424044988,0.191299594295723,0.063156576058539,0.0559530513531787,58.2582178164939,0.450000000000001,0.294712547544605,0.155287452455396,0.345083227678657,0.387058362118245
RTC2L8_S01_B004,4,4,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,4,-6,-5.83876963926205,138.666644038789,552.041853084313,16639.9972846547,63830.7893408548,8902a6d8be0e485a72fa1ce9c7bfaddd1592982feff075b011cc9156ab19092a,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0417937603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B005,5,5,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,5,-6,-6.49838405328252,138.666644038789,552.041853084313,16639.9972846547,74300.4863286293,7376b93961c569441d9f2f6a123e95306625c63b813ca385947297de55f084c1,1,1,RAW_TANGENT_CORE_VALID,"[[8.1750367132017718,9.9204848083295047],[8.1761473772195483,9.9208943302670676]]",0.1525384,186,373,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.371360211454408,0.149439305380184,0.0677767818368601,0,0,0.295779598062169,0.261887772724593,0.13747859879694,0.192672548016976,9.76015598937339,0.450000000000001,0.00118375790503321,0.448816242094968,0.997369426877704,0.448833420638279
RTC2L8_S01_B005,5,5,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,5,-6,-6.49838405328252,138.666644038789,552.041853084313,16639.9972846547,74300.4863286293,7376b93961c569441d9f2f6a123e95306625c63b813ca385947297de55f084c1,1,1,FULL4D_CML_VALID,"[[7.4,10.023174088877546],[7.4010049997481282,10.023174088877546]]",0.7165368,704,1408,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.798860487103782,0.321088537466668,0.0677767818368601,0,0,0.640596373400071,0.630214586643326,0.114862040706687,0.599945240044915,30.0000000000001,0.450000000000001,0.00100499974812784,0.448995000251873,0.997766667226383,0.449129925793291
RTC2L8_S01_B005,5,5,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,5,-6,-6.49838405328252,138.666644038789,552.041853084313,16639.9972846547,74300.4863286293,7376b93961c569441d9f2f6a123e95306625c63b813ca385947297de55f084c1,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0477949603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B006,6,6,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,6,-6,-5.39643764745837,138.666644038789,552.041853084313,16639.9972846547,57649.6952471741,425e82fa60749d3d14ea4ccf93b575ecfd350794ab1b9928befb11ca8bd468d9,1,1,RAW_TANGENT_CORE_VALID,"[[7.8233851942858879,9.8],[7.87436069964351,9.8870344792062745]]",0.1119589,182,365,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.391856806092412,0.143995047628909,0.0677767818368601,0,0,0.284201281914408,0.226990953803009,0.17101308585425,0.217545950227892,29.6427827447169,0.450000000000001,0.100863782980673,0.349136217019329,0.77585826004295,0.365754716613395
RTC2L8_S01_B006,6,6,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,6,-6,-5.39643764745837,138.666644038789,552.041853084313,16639.9972846547,57649.6952471741,425e82fa60749d3d14ea4ccf93b575ecfd350794ab1b9928befb11ca8bd468d9,1,1,FULL4D_CML_VALID,"[[7.450494077489652,9.8],[7.6755545014474622,10]]",2.5690587,2763,5526,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.531347345228625,0.211780083274293,0.0677767818368601,0,0,0.455940248478171,0.444663086147632,0.100778221853732,0.448271983949989,11.6259001234322,0.450000000000001,0.3010850285751,0.148914971424901,0.330922158722001,0.16653814683581
RTC2L8_S01_B006,6,6,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,6,-6,-5.39643764745837,138.666644038789,552.041853084313,16639.9972846547,57649.6952471741,425e82fa60749d3d14ea4ccf93b575ecfd350794ab1b9928befb11ca8bd468d9,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0420872603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B007,7,7,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,7,-6,-6.04079538385136,138.666644038789,552.041853084313,16639.9972846547,66870.2257677906,d166440df1c5885187df246cc223b2e19319d89316021765945591ed841b4fda,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0576596,112,225,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B007,7,7,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,7,-6,-6.04079538385136,138.666644038789,552.041853084313,16639.9972846547,66870.2257677906,d166440df1c5885187df246cc223b2e19319d89316021765945591ed841b4fda,1,1,FULL4D_CML_VALID,"[[7.4,9.9826461763604772],[7.5736317510014892,10.036212395610557]]",1.6432902,1795,3590,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.625890575969512,0.251413619028335,0.0677767818368601,0,0,0.531476104327216,0.524433554171626,0.086233965058727,0.513270744414937,12.854757342321,0.450000000000001,0.181706699933136,0.268293300066866,0.596207333481922,0.275825977011373
RTC2L8_S01_B007,7,7,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,7,-6,-6.04079538385136,138.666644038789,552.041853084313,16639.9972846547,66870.2257677906,d166440df1c5885187df246cc223b2e19319d89316021765945591ed841b4fda,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0415330603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B008,8,8,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,8,-6,-6.30253156507609,138.666644038789,552.041853084313,16639.9972846547,71024.2093155951,96902e486834bb3e99c44036cef453318259b2a3496de30631728b0a49c27f4f,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0566542,112,225,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B008,8,8,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,8,-6,-6.30253156507609,138.666644038789,552.041853084313,16639.9972846547,71024.2093155951,96902e486834bb3e99c44036cef453318259b2a3496de30631728b0a49c27f4f,1,1,FULL4D_CML_VALID,"[[8.2682214620417085,9.8],[8.2845786860039361,10]]",0.723992,768,1536,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.471271389631852,0.188344419025246,0.0677767818368601,0,0,0.34842731240426,0.333534618936709,0.100778221853732,0.293933667550727,55.3244069479418,0.450000000000001,0.200667782107019,0.249332217892982,0.554071595317736,0.374190278384859
RTC2L8_S01_B008,8,8,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,8,-6,-6.30253156507609,138.666644038789,552.041853084313,16639.9972846547,71024.2093155951,96902e486834bb3e99c44036cef453318259b2a3496de30631728b0a49c27f4f,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0409947603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B009,9,9,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,9,-6,-5.80666868571528,138.666644038789,552.041853084313,16639.9972846547,63360.7223254401,e8b5aff5d3ef8b7487d576a4d9d9727bd6502fcceb6cb91a1ec5e33c5174bebd,1,1,RAW_TANGENT_CORE_VALID,"[[8.131416704857342,10.05384843046771],[8.1321512353407339,10.054527006159116]]",0.1177227,183,367,2,0,NOT_A_STAGE,0,NOT_A_STAGE,1,1,0.366231474390552,0.139657283067029,0.0677767818368601,0,0,0.265911839455559,0.234931420196758,0.124564578299663,0.142489731528549,12.7324425567828,0.450000000000001,0.00099999999999972,0.449000000000002,0.997777777777778,0.449024644185866
RTC2L8_S01_B009,9,9,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,9,-6,-5.80666868571528,138.666644038789,552.041853084313,16639.9972846547,63360.7223254401,e8b5aff5d3ef8b7487d576a4d9d9727bd6502fcceb6cb91a1ec5e33c5174bebd,1,1,FULL4D_CML_VALID,"[[7.8032853855726447,9.8010828308288218],[7.97712757210304,9.9638950929344183]]",4.192011,4580,9160,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.263607592804381,0.0972626438607111,0.0677767818368601,1,0,0.196163637832799,0.153962657946765,0.121555225168502,0.160821209325277,13.1234701038556,0.450000000000001,0.238178375402995,0.211821624597006,0.470714721326679,0.224648271205929
RTC2L8_S01_B009,9,9,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,9,-6,-5.80666868571528,138.666644038789,552.041853084313,16639.9972846547,63360.7223254401,e8b5aff5d3ef8b7487d576a4d9d9727bd6502fcceb6cb91a1ec5e33c5174bebd,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0414042603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B010,10,10,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,10,-6,-5.63572183628911,138.666644038789,552.041853084313,16639.9972846547,60915.1663746195,169b8f25fbc2169369e8cda8d841bbe637689358e8d8d23fdfc588c9b923e65d,1,1,RAW_TANGENT_CORE_VALID,"[[8.2160228334291876,10.181147758243981],[8.21627887972293,10.18211442276462]]",0.1107745,179,359,2,0,NOT_A_STAGE,0,NOT_A_STAGE,1,1,0.505024938177034,0.185178367443296,0.0677767818368601,0,0,0.360801405199474,0.290929660063445,0.213395376916379,0.282331446771955,45.1644081911459,0.450000000000001,0.00100000000000114,0.449,0.997777777777775,0.449295484765071
RTC2L8_S01_B010,10,10,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,10,-6,-5.63572183628911,138.666644038789,552.041853084313,16639.9972846547,60915.1663746195,169b8f25fbc2169369e8cda8d841bbe637689358e8d8d23fdfc588c9b923e65d,1,1,FULL4D_CML_VALID,"[[8.1081009268361619,9.8014167200064772],[8.1427698372756154,9.9279579708805148]]",4.0212153,4483,8966,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.314949295034966,0.124543385813959,0.0677767818368601,0,0,0.26073143050041,0.217365666672086,0.143989742006124,0.184508941665803,44.6784585127864,0.450000000000001,0.131204502681215,0.318795497318786,0.70843443848619,0.368441741914002
RTC2L8_S01_B010,10,10,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,10,-6,-5.63572183628911,138.666644038789,552.041853084313,16639.9972846547,60915.1663746195,169b8f25fbc2169369e8cda8d841bbe637689358e8d8d23fdfc588c9b923e65d,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0412592603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B011,11,11,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,11,-6,-6.43986007012761,138.666644038789,552.041853084313,16639.9972846547,73305.9553657592,13ed244451be06281cdc484eb4948c8e5a1f58bc7083513b2ebee02fc4590dd5,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0564676,113,227,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B011,11,11,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,11,-6,-6.43986007012761,138.666644038789,552.041853084313,16639.9972846547,73305.9553657592,13ed244451be06281cdc484eb4948c8e5a1f58bc7083513b2ebee02fc4590dd5,1,1,FULL4D_CML_VALID,"[[8.4929869975997274,10.047108602131788],[8.3973790014161072,10.19860418372326]]",4.7639494,5065,10130,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,2,0.668975166554901,0.254376480653738,0.0677767818368601,0,0,0.519945222854849,0.468841242583181,0.224790845059664,0.461824205010985,87.7442106989218,0.450000000000001,0.179141843732796,0.270858156267205,0.60190701392712,0.477750723434515
RTC2L8_S01_B011,11,11,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,11,-6,-6.43986007012761,138.666644038789,552.041853084313,16639.9972846547,73305.9553657592,13ed244451be06281cdc484eb4948c8e5a1f58bc7083513b2ebee02fc4590dd5,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0432919603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B012,12,12,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,12,-6,-5.64555097188285,138.666644038789,552.041853084313,16639.9972846547,61053.1882738386,3983692fe7df08bfc5df9182c564d13c1a41c6ad80664e141ffeea009d1a90d9,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0533949,112,225,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B012,12,12,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,12,-6,-5.64555097188285,138.666644038789,552.041853084313,16639.9972846547,61053.1882738386,3983692fe7df08bfc5df9182c564d13c1a41c6ad80664e141ffeea009d1a90d9,1,1,FULL4D_CML_VALID,"[[7.9485534815686982,10],[7.8897513931270851,10.2]]",0.8647372,948,1896,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,2,0.317403367570546,0.104248822969374,0.0677767818368601,0,0,0.258812041499066,0.23838503062255,0.100778221853732,0.128593656090752,76.3838868279251,0.450000000000001,0.208465070467681,0.241534929532321,0.5367442878496,0.449209725799109
RTC2L8_S01_B012,12,12,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,12,-6,-5.64555097188285,138.666644038789,552.041853084313,16639.9972846547,61053.1882738386,3983692fe7df08bfc5df9182c564d13c1a41c6ad80664e141ffeea009d1a90d9,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0411288603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B013,13,13,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,13,-6,-6.08314711289128,138.666644038789,552.041853084313,16639.9972846547,67525.5239012193,e12a15662b674fba0494395a052def9a4864d0b1d01ab6c1f37872e9b08062ac,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0539315,112,225,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B013,13,13,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,13,-6,-6.08314711289128,138.666644038789,552.041853084313,16639.9972846547,67525.5239012193,e12a15662b674fba0494395a052def9a4864d0b1d01ab6c1f37872e9b08062ac,1,1,FULL4D_CML_VALID,"[[7.5504865213588825,9.8],[7.7782232015808006,10.2]]",2.9288396,3225,6450,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.425721624947011,0.169795477451733,0.0677767818368601,0,0,0.356192172918312,0.345277589843692,0.0874999999999986,0.335645138530158,30.3453362809882,0.450000000000001,0.460286862204972,0.0102868622049709,0.0228596937888242,0.238455069389092
RTC2L8_S01_B013,13,13,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,13,-6,-6.08314711289128,138.666644038789,552.041853084313,16639.9972846547,67525.5239012193,e12a15662b674fba0494395a052def9a4864d0b1d01ab6c1f37872e9b08062ac,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0408344603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B014,14,14,BEAMSPACE,BEAMSPACE,TANGENT_PROFILE_CORE,SC_A,8,14,-6,-6.50627346844499,138.666644038789,552.041853084313,16639.9972846547,74435.5836337715,0f3b0d5a92d82f298607be9bd95af37f453f1993f063b4b873e6aab975475113,1,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,"[[null,null],[null,null]]",0.0503764,113,227,2,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
RTC2L8_S01_B014,14,14,BEAMSPACE,BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,SC_A,8,14,-6,-6.50627346844499,138.666644038789,552.041853084313,16639.9972846547,74435.5836337715,0f3b0d5a92d82f298607be9bd95af37f453f1993f063b4b873e6aab975475113,1,1,FULL4D_CML_VALID,"[[8.3063481338954137,9.9355902866551258],[8.6,10.132078721062678]]",1.3903104,1665,3330,0,0,NOT_A_STAGE,0,NOT_A_STAGE,0,1,0.503505684845462,0.202551827580144,0.0677767818368601,0,0,0.457188796870805,0.455712184377007,0.0367151330449881,0.454435373408918,3.78728522042707,0.450000000000001,0.353325803363746,0.0966741966362551,0.214831548080566,0.100201544476561
RTC2L8_S01_B014,14,14,BEAMSPACE,BEAMSPACE,BEAMSPACE_MUSIC_K2,SC_A,8,14,-6,-6.50627346844499,138.666644038789,552.041853084313,16639.9972846547,74435.5836337715,0f3b0d5a92d82f298607be9bd95af37f453f1993f063b4b873e6aab975475113,1,0,MUSIC_FEWER_THAN_TWO_PEAKS,"[[null,null],[null,null]]",0.0409704603571429,19521,0,1,0,NOT_A_STAGE,0,NOT_A_STAGE,0,NaN,NaN,NaN,0.0677767818368601,0,0,NaN,NaN,NaN,NaN,NaN,0.450000000000001,NaN,NaN,NaN,NaN
