scenario_id,profile_id,L,replicate_id,nominal_snr_db,K1_center_az_deg,K1_center_el_deg,K1_fit_valid,K1_status,K1_coarse_count,metric_rank,metric_condition,direction_az,direction_el,rho_hat_deg,rho_max_deg,profile_node_count,fit_valid,fit_status,axis_error_deg,rho_error_deg
RTC2L8_S03_B011,SC_A,8,11,6,8.10216598970584,10.0746369521628,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94083678262722,-0.889065391817324,0.457780219180241,0.001,0.547699715211145,45,1,RAW_TANGENT_CORE_VALID,57.2439616056279,0.449000000000002
RTC2L8_S03_B012,SC_A,8,12,6,8.02109279633917,9.9206337562057,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94117383402316,0.963611147344837,0.267307981012104,0.001,0.902582524838554,46,1,RAW_TANGENT_CORE_VALID,14.4958613710402,0.449000000000001
RTC2L8_S03_B013,SC_A,8,13,6,7.96667021805011,10.0789686139694,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94089595023058,0.684311382828964,0.729189914446649,0.331961217874057,0.331961217874057,44,1,RAW_TANGENT_CORE_VALID,16.8185246504305,0.118038782125944
RTC2L8_S03_B014,SC_A,8,14,6,7.97083660215059,9.8926904011533,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9412367519477,0.964642633492003,0.2635613584151,0.001,0.703368670663166,45,1,RAW_TANGENT_CORE_VALID,14.7185140054564,0.449
RTC2L8_S03_B015,SC_A,8,15,6,8.02956953912813,10.1409901119487,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94071156053684,0.736719274704193,0.676198720997998,0.174534160503085,0.174534160503085,43,1,RAW_TANGENT_CORE_VALID,12.5473070919324,0.275465839496916
RTC2L8_S03_B016,SC_A,8,16,6,8.03653688746813,9.97240768753762,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108419443677,0.689098628704433,0.724667565106698,0.475825594628983,0.475825594628983,45,1,RAW_TANGENT_CORE_VALID,16.4412001922945,0.0258255946289817
RTC2L8_S03_B017,SC_A,8,17,6,8.0576617567705,9.94511704159136,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111807029636,-0.992121723896467,0.125277631573647,0.801761248052623,1.0932897247719,40,1,RAW_TANGENT_CORE_VALID,37.1967889316456,0.351761248052622
RTC2L8_S03_B018,SC_A,8,18,6,8.00749254009578,9.98732019535105,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94107219248334,0.81551496281375,0.578735989400079,0.520107610477201,0.647342480101262,39,1,RAW_TANGENT_CORE_VALID,5.36168789227931,0.0701076104771993
RTC2L8_S03_B019,SC_A,8,19,6,7.95044671849253,9.95654466830765,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94115195406072,0.787208759576694,0.616686605048077,0.507696022667614,0.507696022667614,45,1,RAW_TANGENT_CORE_VALID,8.07457449296987,0.057696022667613
RTC2L8_S03_B020,SC_A,8,20,6,7.98921898745106,10.0487107004801,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94095574509588,0.929790839617522,0.368088297237693,0.00277801033479272,0.822027218226091,44,1,RAW_TANGENT_CORE_VALID,8.40223415850334,0.447221989665209
RTC2L8_S03_B021,SC_B,8,1,6,7.98256389379557,10.0020221222218,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94105640277998,0.963933696054781,0.266142498692277,0.734748202664454,1.2087219197335,39,1,RAW_TANGENT_CORE_VALID,14.5651486928095,0.284748202664452
RTC2L8_S03_B022,SC_B,8,2,6,7.92032040404668,9.96596684024821,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94114901739083,0.296984717749907,0.954882232227099,0.001,0.347617401700149,44,1,RAW_TANGENT_CORE_VALID,42.7234120307259,0.449
RTC2L8_S03_B023,SC_B,8,3,6,7.91430873720272,9.96310914125336,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94115627650668,0.824583904647461,0.56573967882441,0.001,0.576622596429122,46,1,RAW_TANGENT_CORE_VALID,4.45367170484086,0.449000000000002
RTC2L8_S03_B024,SC_B,8,4,6,7.9324716408768,9.98304134844114,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111410046719,0.930333280666704,0.366715130426778,0.721706676558249,0.998275409188168,40,1,RAW_TANGENT_CORE_VALID,8.48682706034582,0.271706676558249
RTC2L8_S03_B025,SC_B,8,5,6,7.91988485960849,9.97669446153627,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9411306465044,0.628616071522467,0.777715780104571,0.00118639594497283,0.454393407094072,45,1,RAW_TANGENT_CORE_VALID,21.0519075523147,0.448813604055029
RTC2L8_S03_B026,SC_B,8,6,6,7.91726154823333,9.92938535670093,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94120825052777,0.445772519913767,0.895146278822478,0.289082041141096,0.289082041141096,44,1,RAW_TANGENT_CORE_VALID,33.5272250357664,0.160917958858905
RTC2L8_S03_B027,SC_B,8,7,6,7.95017952406024,10.0442017164268,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94098348830235,0.895438423021,0.445185388998409,0.65859324413624,0.699925412753297,40,1,RAW_TANGENT_CORE_VALID,3.56479949089475,0.208593244136239
RTC2L8_S03_B028,SC_B,8,8,6,7.84939198848509,9.8819698975878,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94129965774639,0.855836234110202,0.517246885330466,0.0010469430182195,0.316946896781913,44,1,RAW_TANGENT_CORE_VALID,1.14775853312401,0.448953056981782
RTC2L8_S03_B029,SC_B,8,9,6,7.87539613627721,9.86568711840364,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131182125742,0.946343830459606,0.323161499178105,0.406528120278556,0.406528120278556,44,1,RAW_TANGENT_CORE_VALID,11.1457728801099,0.0434718797214457
RTC2L8_S03_B030,SC_B,8,10,6,8.01636261518389,9.84542005833521,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94127731379782,0.628944165617366,0.77745047207901,0.001,0.116843606033833,42,1,RAW_TANGENT_CORE_VALID,21.0277321220903,0.449000000000003
RTC2L8_S03_B031,SC_B,8,11,6,7.81431747416649,9.99727047038549,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113079410285,0.911983798655341,0.410226219286597,0.399448388421345,0.908607093190403,40,1,RAW_TANGENT_CORE_VALID,5.78095366595215,0.0505516115786562
RTC2L8_S03_B032,SC_B,8,12,6,7.91825577675195,10.00066323897,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108709975577,0.992973315612757,0.118338474221225,0.729375405570945,1.04384633222925,39,1,RAW_TANGENT_CORE_VALID,23.2037791039917,0.279375405570945
RTC2L8_S03_B033,SC_B,8,13,6,7.99542410848098,9.93359618950803,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94116734186395,0.717407213462212,0.69665406772112,0.001,0.383536666756419,44,1,RAW_TANGENT_CORE_VALID,14.159172012373,0.449000000000001
RTC2L8_S03_B034,SC_B,8,14,6,7.82507959314238,9.88993216088395,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94129711429001,0.889386339093081,0.457156362566034,0.393441580378145,0.393441580378145,44,1,RAW_TANGENT_CORE_VALID,2.79623554886712,0.0565584196218556
RTC2L8_S03_B035,SC_B,8,15,6,7.85469834876191,9.86411152245714,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94132129882552,0.962123391184364,0.272614343232155,0.161083489881939,0.470345923086954,44,1,RAW_TANGENT_CORE_VALID,14.1801050877061,0.288916510118063
RTC2L8_S03_B036,SC_B,8,16,6,7.7696483691054,9.93866387965634,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94124392751859,0.955948466832585,0.293534544407348,0.001,0.773364636129769,44,1,RAW_TANGENT_CORE_VALID,12.9303169714229,0.449
RTC2L8_S03_B037,SC_B,8,17,6,7.84127164020538,9.93846123000345,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94122274846058,0.844757738374362,0.535148917084425,0.383085493661926,0.517468037711113,39,1,RAW_TANGENT_CORE_VALID,2.35401116576899,0.0669145063380745
RTC2L8_S03_B038,SC_B,8,18,6,7.81157888126978,10.0604426563037,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9409982267614,-0.211989782858729,0.977271882315003,0.001,0.285605973571565,43,1,RAW_TANGENT_CORE_VALID,72.2389841419205,0.449
RTC2L8_S03_B039,SC_B,8,19,6,7.99060901021465,10.0275138138841,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94100112748118,-0.9989519604136,0.045770960071058,0.001,1.18245728247056,48,1,RAW_TANGENT_CORE_VALID,32.6233993758433,0.449000000000001
RTC2L8_S03_B040,SC_B,8,20,6,7.86855192026526,9.86771692724767,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131165832298,0.860419407347842,0.509586541677847,0.265772039523286,0.265772039523286,44,1,RAW_TANGENT_CORE_VALID,0.636293415923068,0.184227960476716
RTC2L8_S04_B001,SC_A,8,1,10,7.98200861631031,9.9632540224067,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94112658906861,0.887180479254204,0.461422579887765,0.409398129791174,0.707611762070299,40,1,RAW_TANGENT_CORE_VALID,2.5210578582346,0.0406018702088281
RTC2L8_S04_B002,SC_A,8,2,10,7.96339061454514,9.94379391592886,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94116658355111,0.920813495788242,0.39000321277425,0.001,0.737398622467748,46,1,RAW_TANGENT_CORE_VALID,7.04530069025605,0.449
RTC2L8_S04_B003,SC_A,8,3,10,7.9968364657512,10.054698896157,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9409386260566,0.848639551648532,0.528971560084074,0.549372082763433,0.549372082763433,45,1,RAW_TANGENT_CORE_VALID,1.93599359034018,0.0993720827634311
RTC2L8_S04_B004,SC_A,8,4,10,8.0386416794058,9.94204671228115,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113288427845,0.847660950825432,0.530538323258297,0.227124128016893,0.535481438584022,39,1,RAW_TANGENT_CORE_VALID,2.04183437942273,0.222875871983109
RTC2L8_S04_B005,SC_A,8,5,10,8.02429156756997,10.0001089855424,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94103983618819,0.912867336759552,0.408256323254794,0.00104100457407773,0.979242711363379,47,1,RAW_TANGENT_CORE_VALID,5.904653273689,0.448958995425923
RTC2L8_S04_B006,SC_A,8,6,10,7.98755731466605,9.97067191360609,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111137735983,0.844453189342095,0.535629359734849,0.524822269778404,0.637276170561592,39,1,RAW_TANGENT_CORE_VALID,2.38660311147989,0.0748222697784021
RTC2L8_S04_B007,SC_A,8,7,10,7.9944841773504,10.0217583264487,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94101129211143,0.88819951507811,0.459457964796574,0.001,0.775878044165372,46,1,RAW_TANGENT_CORE_VALID,2.64786350823178,0.449000000000001
RTC2L8_S04_B008,SC_A,8,8,10,8.02388697017351,9.9713996883387,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94109239634051,0.78444990212368,0.620192188807751,0.552730883851322,0.552730883851322,45,1,RAW_TANGENT_CORE_VALID,8.3301704769596,0.102730883851321
RTC2L8_S04_B009,SC_A,8,9,10,8.02759132537931,10.001202639853,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94103606168191,0.8740984176628,0.485748861284706,0.001,0.818519099030823,45,1,RAW_TANGENT_CORE_VALID,0.93845258250301,0.449000000000003
RTC2L8_S04_B010,SC_A,8,10,10,8.04325842109871,10.0309291422517,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94096771319748,0.815190521274311,0.579192898803599,0.001,0.583815368239258,45,1,RAW_TANGENT_CORE_VALID,5.39379544338713,0.449000000000002
RTC2L8_S04_B011,SC_A,8,11,10,8.06369286761866,10.0480030703653,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94091964814824,0.999346438021625,0.0361482615555826,0.514881750382667,1.07331574312318,40,1,RAW_TANGENT_CORE_VALID,27.9284058514067,0.0648817503826669
RTC2L8_S04_B012,SC_A,8,12,10,8.01197026765042,9.94922838921856,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113511165758,0.919764170902448,0.392471489313724,0.00115963028689357,0.760454673940773,45,1,RAW_TANGENT_CORE_VALID,6.89162964861452,0.448840369713107
RTC2L8_S04_B013,SC_A,8,13,10,7.97982621056849,10.049746768886,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94095781433713,0.780767693250196,0.624821421829284,0.480947758398111,0.480947758398111,45,1,RAW_TANGENT_CORE_VALID,8.66908149092873,0.0309477583981096
RTC2L8_S04_B014,SC_A,8,14,10,7.98102293913282,9.93197890864807,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94117657043173,0.951991536767712,0.306124343890926,0.171529577225961,0.862256865759722,41,1,RAW_TANGENT_CORE_VALID,12.1741800859244,0.278470422774041
RTC2L8_S04_B015,SC_A,8,15,10,8.0176488759064,10.0883088789302,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9408492334728,0.78682776912137,0.617172635280834,0.361944502024103,0.361944502024103,44,1,RAW_TANGENT_CORE_VALID,8.10995801763394,0.0880554979758973
RTC2L8_S04_B016,SC_A,8,16,10,8.02436589893666,9.98184728254553,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94107374114009,0.75722536344665,0.653153694740441,0.556828458630382,0.556828458630382,45,1,RAW_TANGENT_CORE_VALID,10.7798011264839,0.106828458630381
RTC2L8_S04_B017,SC_A,8,17,10,8.03517865679164,9.96703820599173,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94109411497558,0.991128283285815,0.13290871329944,0.769034543385791,1.13975426336509,39,1,RAW_TANGENT_CORE_VALID,22.3622917524084,0.31903454338579
RTC2L8_S04_B018,SC_A,8,18,10,8.00938513639033,9.99706035995267,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94105307971796,0.854481169629009,0.519482368083307,0.482127044566814,0.758679686010329,39,1,RAW_TANGENT_CORE_VALID,1.29753617511932,0.0321270445668114
RTC2L8_S04_B019,SC_A,8,19,10,7.9687487165767,9.97686780632926,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94110926905221,0.816157641424937,0.577829303811847,0.514928587536883,0.612180120192915,39,1,RAW_TANGENT_CORE_VALID,5.29801181894306,0.0649285875368809
RTC2L8_S04_B020,SC_A,8,20,10,7.99295059877171,10.0302811039981,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94099416735188,0.92134211460668,0.388752759285502,0.256684043212,0.873145679088233,44,1,RAW_TANGENT_CORE_VALID,7.12308532040686,0.193315956788001
RTC2L8_S04_B021,SC_B,8,1,10,7.96378886587159,9.9872224246929,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94109287793154,0.882193320154719,0.470887402543743,0.572561012752597,0.795189778624454,39,1,RAW_TANGENT_CORE_VALID,1.90808481680292,0.122561012752597
RTC2L8_S04_B022,SC_B,8,2,10,7.92808564663989,9.96779963281013,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94114269634131,0.832815797209085,0.553550221677307,0.102305339661914,0.606267060291954,41,1,RAW_TANGENT_CORE_VALID,3.61091560138945,0.347694660338088
RTC2L8_S04_B023,SC_B,8,3,10,7.92659934243558,9.96272737863331,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94115188581189,0.819292434814131,0.573375885659951,0.001,0.567611518736992,45,1,RAW_TANGENT_CORE_VALID,4.98597363754638,0.449
RTC2L8_S04_B024,SC_B,8,4,10,7.92694025026501,9.97488068002087,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113092936257,0.89749232239583,0.441030079745746,0.636576058337815,0.793055567192554,39,1,RAW_TANGENT_CORE_VALID,3.83037724072092,0.186576058337813
RTC2L8_S04_B025,SC_B,8,5,10,7.93434885797029,9.97633821256335,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94112526744563,0.766390929097042,0.642374457616251,0.124374778696234,0.54902000063238,44,1,RAW_TANGENT_CORE_VALID,9.96910555605703,0.325625221303768
RTC2L8_S04_B026,SC_B,8,6,10,7.91980183642417,9.93865534274704,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94119323427,0.673049905920047,0.7395970687753,0.37494832957258,0.37494832957258,44,1,RAW_TANGENT_CORE_VALID,17.6971033173291,0.0750516704274207
RTC2L8_S04_B027,SC_B,8,7,10,7.94327009821447,10.0120314725557,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94105430574845,0.857948680578618,0.513735400272755,0.585169854854553,0.731771753881661,39,1,RAW_TANGENT_CORE_VALID,0.912964784588555,0.135169854854552
RTC2L8_S04_B028,SC_B,8,8,10,7.86684741534915,9.90329914045028,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94126479169526,0.848577065138578,0.529071795242194,0.001,0.390491957345763,43,1,RAW_TANGENT_CORE_VALID,1.94276120203288,0.449000000000002
RTC2L8_S04_B029,SC_B,8,9,10,7.85070620399257,9.87460672951544,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94130891690056,0.903351878539122,0.428900202307995,0.347897851826444,0.347897851826444,44,1,RAW_TANGENT_CORE_VALID,4.60221555159909,0.102102148173557
RTC2L8_S04_B030,SC_B,8,10,10,7.99552070804426,9.89593186181937,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94122082570117,0.726510500935633,0.687155362367387,0.001,0.279214474842688,44,1,RAW_TANGENT_CORE_VALID,13.4053508331896,0.449000000000001
RTC2L8_S04_B031,SC_B,8,11,10,7.81693370694256,9.95737783582732,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94120061143813,0.889085735255449,0.457740707568463,0.306465424814283,0.687628752370833,39,1,RAW_TANGENT_CORE_VALID,2.75858468923661,0.143534575185718
RTC2L8_S04_B032,SC_B,8,12,10,7.93012492188799,9.98865942733691,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94110483028824,0.956775840111589,0.290826394570307,0.648119188129101,1.10814863767079,40,1,RAW_TANGENT_CORE_VALID,13.0925624677791,0.1981191881291
RTC2L8_S04_B033,SC_B,8,13,10,7.96666584296951,9.94307384414678,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94116622919532,0.789067411069229,0.614306617894114,0.001,0.465805967180518,45,1,RAW_TANGENT_CORE_VALID,7.90155517295326,0.449000000000001
RTC2L8_S04_B034,SC_B,8,14,10,7.83070262608383,9.89944050833195,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94128245182274,0.898836612870818,0.438283861627273,0.453772164746129,0.453772164746129,45,1,RAW_TANGENT_CORE_VALID,4.00556406996742,0.00377216474612824
RTC2L8_S04_B035,SC_B,8,15,10,7.83650450244348,9.87121219732577,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131816962319,0.9209829203899,0.38960295218349,0.00188761909225429,0.365562924647624,42,1,RAW_TANGENT_CORE_VALID,7.07020381420883,0.448112380907747
RTC2L8_S04_B036,SC_B,8,16,10,7.79964276584215,9.93080570122246,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94124742654218,0.918356828318617,0.395753377598436,0.00127135374561295,0.661046543765377,45,1,RAW_TANGENT_CORE_VALID,6.68703142271958,0.448728646254388
RTC2L8_S04_B037,SC_B,8,17,10,7.87197444084049,9.94347977605516,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94120426277584,0.830815215826116,0.55654836011959,0.362927057800692,0.51560578140713,39,1,RAW_TANGENT_CORE_VALID,3.81742833386947,0.0870729421993094
RTC2L8_S04_B038,SC_B,8,18,10,7.86159901477463,10.0242893591478,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106124763152,0.764101716510693,0.645095781125107,0.2946937023118,0.544758300994339,39,1,RAW_TANGENT_CORE_VALID,10.1728571884212,0.155306297688202
RTC2L8_S04_B039,SC_B,8,19,10,7.97995700497898,10.0104653630814,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410410417939,0.909250668358819,0.416248990496123,0.00137398096395467,0.910679142754156,46,1,RAW_TANGENT_CORE_VALID,5.40200398150614,0.448626019036047
RTC2L8_S04_B040,SC_B,8,20,10,7.84462433783042,9.87006200077741,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131696063304,0.857076646953023,0.51518891801723,0.271985667110416,0.271985667110416,44,1,RAW_TANGENT_CORE_VALID,1.01008336462171,0.178014332889585
RTC2L8_S05_B001,SC_A,8,1,14,7.9884019754344,9.97726992262275,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94109946263418,0.882992984763447,0.469386183071615,0.428759987992818,0.755326547802144,40,1,RAW_TANGENT_CORE_VALID,2.00554027393967,0.0212400120071821
RTC2L8_S05_B002,SC_A,8,2,14,7.97608258758873,9.96432478287803,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94112753661685,0.901739164241773,0.432280556667252,0.001,0.76026913699254,46,1,RAW_TANGENT_CORE_VALID,4.38762270615612,0.449000000000002
RTC2L8_S05_B003,SC_A,8,3,14,7.99810284385969,10.0353064073746,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94098095794146,0.86681838012285,0.498624002512112,0.598980115948491,0.660592317239684,39,1,RAW_TANGENT_CORE_VALID,0.0909935827358914,0.148980115948491
RTC2L8_S05_B004,SC_A,8,4,14,8.02464252707741,9.96313751527956,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94110607328864,0.865836949521263,0.500326270391346,0.312225393682403,0.65212452327142,39,1,RAW_TANGENT_CORE_VALID,0.0215882240233808,0.137774606317598
RTC2L8_S05_B005,SC_A,8,5,14,8.01513409459958,10.0008178833702,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104305496064,0.89640320840495,0.443239537903956,0.001,0.898756088284675,45,1,RAW_TANGENT_CORE_VALID,3.68924018860022,0.449000000000001
RTC2L8_S05_B006,SC_A,8,6,14,7.99253686813628,9.98122310235248,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94109046621331,0.851936076111315,0.523645798436363,0.496027319638024,0.692159100268257,40,1,RAW_TANGENT_CORE_VALID,1.57712373176335,0.0460273196380215
RTC2L8_S05_B007,SC_A,8,7,14,7.99685125728656,10.0130642984253,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94102787884968,0.871968469381576,0.489562037339857,0.250332978543687,0.76368544665111,40,1,RAW_TANGENT_CORE_VALID,0.688200374175227,0.199667021456315
RTC2L8_S05_B008,SC_A,8,8,14,8.0148002880011,9.98256711415669,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.941077233251,0.845437724401625,0.534074015618249,0.683677201353237,0.683677201353237,45,1,RAW_TANGENT_CORE_VALID,2.28113520502039,0.233677201353235
RTC2L8_S05_B009,SC_A,8,9,14,8.01775186844772,10.0004510716761,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104245886045,0.877083501892905,0.480337933862483,0.00106179816304327,0.830868912306518,46,1,RAW_TANGENT_CORE_VALID,1.29252466874681,0.448938201836958
RTC2L8_S05_B010,SC_A,8,10,14,8.02765069571089,10.0196161400778,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94099938154975,0.845165996245428,0.534503918405162,0.001,0.674958045061322,45,1,RAW_TANGENT_CORE_VALID,2.31027463546783,0.449
RTC2L8_S05_B011,SC_A,8,11,14,8.03988881734247,10.030660758668,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94097003600188,0.953072509247632,0.302742121477047,0.550788397493963,1.11870287825033,40,1,RAW_TANGENT_CORE_VALID,12.3776240241904,0.100788397493961
RTC2L8_S05_B012,SC_A,8,12,14,8.0070521953881,9.96761317971611,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94110725881442,0.900016351165201,0.435856131808741,0.00116183239182967,0.769121586155209,45,1,RAW_TANGENT_CORE_VALID,4.16021660768824,0.448838167608172
RTC2L8_S05_B013,SC_A,8,13,14,7.98763350879932,10.031322404007,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9409944680276,0.827665386500979,0.561221888372313,0.583344712149278,0.601108401107381,39,1,RAW_TANGENT_CORE_VALID,4.14034165001851,0.133344712149277
RTC2L8_S05_B014,SC_A,8,14,14,7.98771504208641,9.95695238024366,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9411343543525,0.927619102192362,0.373527510697453,0.350508304203289,0.840379226422173,40,1,RAW_TANGENT_CORE_VALID,8.06666678884952,0.0994916957967119
RTC2L8_S05_B015,SC_A,8,15,14,8.01067292848463,10.0554701773526,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94093016225742,0.815938081346455,0.57813929758205,0.499982697083063,0.499982697083063,45,1,RAW_TANGENT_CORE_VALID,5.31977688363456,0.0499826970830616
RTC2L8_S05_B016,SC_A,8,16,14,8.01589309890468,9.98823433947983,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106637030914,0.800179595034258,0.5997604652616,0.617648477964863,0.627698390882531,39,1,RAW_TANGENT_CORE_VALID,6.85274415945143,0.167648477964862
RTC2L8_S05_B017,SC_A,8,17,14,8.02176068552309,9.97982838930383,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94107866797386,0.951979135049832,0.306162908318063,0.671039347657695,1.17472355022842,40,1,RAW_TANGENT_CORE_VALID,12.1718590639184,0.221039347657693
RTC2L8_S05_B018,SC_A,8,18,14,8.00770505080075,10.0001404153896,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104801850555,0.871493038798758,0.490407874452793,0.465612054650905,0.815074940766046,40,1,RAW_TANGENT_CORE_VALID,0.632606496481102,0.0156120546509035
RTC2L8_S05_B019,SC_A,8,19,14,7.98034776310115,9.98720854089352,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410853405416,0.835405462867007,0.549634162522639,0.500327560740544,0.681211444478979,40,1,RAW_TANGENT_CORE_VALID,3.34191861025998,0.050327560740542
