summary_scope,method_id,white_beamspace_snr_target_db,profile_id,noise_profile_id,L,total_count,applicable_count,valid_count,structural_na_count,algorithmic_invalid_count,applicability_rate,valid_rate,comparability_class,joint_RMSE_deg_median,joint_RMSE_deg_p90,azimuth_RMSE_deg_median,azimuth_RMSE_deg_p90,elevation_RMSE_deg_median,elevation_RMSE_deg_p90,center_error_deg_median,center_error_deg_p90,axis_error_deg_median,axis_error_deg_p90,rho_error_deg_median,rho_error_deg_p90,rho_relative_error_median,rho_relative_error_p90,separation_vector_error_deg_median,separation_vector_error_deg_p90,runtime_sec_median,runtime_sec_p90,score_call_count_median,SVD_call_count_median,eig_call_count_median
SNR_NOISE,BEAMSPACE_MUSIC_K2,-6,ALL,STAGE5_TOEPLITZ_CORRELATED,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0330042580357143,0.0415788680357143,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,-6,ALL,WHITE,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0334751539285714,0.0374149839285714,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,0,ALL,STAGE5_TOEPLITZ_CORRELATED,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0328646580357143,0.0419780280357143,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,0,ALL,WHITE,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0335206039285714,0.0345714439285714,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,6,ALL,STAGE5_TOEPLITZ_CORRELATED,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0329384080357143,0.0419816380357143,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,6,ALL,WHITE,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0334342539285714,0.0342987639285714,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,10,ALL,STAGE5_TOEPLITZ_CORRELATED,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0330645580357143,0.0435594380357143,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,10,ALL,WHITE,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0333264539285714,0.0342005739285714,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,14,ALL,STAGE5_TOEPLITZ_CORRELATED,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0331094580357143,0.0416930680357143,19521,0,1
SNR_NOISE,BEAMSPACE_MUSIC_K2,14,ALL,WHITE,NaN,120,80,0,40,80,0.666666666666667,0,NO_VALID_OUTPUT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0334530039285714,0.0342314739285714,19521,0,1
