trial_id,global_trial_index,element_trial_hash,measurement_hash,method_id,method_family,observation_domain,comparison_tier,same_hardware_interface_to_tangent,uses_full_2d_cylinder_manifold,uses_vertical_ula_stage,white_beamspace_snr_target_db,element_snr_expected_db,element_snr_realized_db,raw_beam_snr_expected_db,raw_beam_snr_realized_db,white_beam_snr_expected_db,white_beam_snr_realized_db,raw_peak_beam_snr_expected_db,k2_projected_snr_expected_db,k2_projected_snr_realized_db,white_receive_gain_db,noise_profile_id,L,profile_id,replicate_id,base_realization_index,source_seed,noise_seed,applicable,applicability_status,applicability_uses_registered_scenario_flag,fit_valid,fit_status,failure_stage,angles_hat_deg,azimuths_hat_deg,elevations_hat_deg,RSS,loglik,effective_rank,joint_RMSE_deg,azimuth_RMSE_deg,elevation_RMSE_deg,center_error_deg,axis_error_deg,rho_error_deg,rho_relative_error,separation_vector_error_deg,score_call_count,SVD_call_count,eig_call_count,runtime_sec,preprocess_runtime_sec,elevation_runtime_sec,conditional_az_runtime_sec,truth_used_in_fit_flag,profile_used_in_fit_flag,tangent_used_in_start_flag,core_used_in_start_flag,full4d_used_in_start_flag
MC1_K2_N1_L1_SM6_P1_R01,1,09dede20a1672ff4f90b4bc1188c4d3252e65551578e344d7322002addf46344,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,MUSIC,ELEMENT,TIER_B_FULL_ELEMENT_2D_MANIFOLD,0,1,0,-6,-27.419719888473,-27.5044529157629,3.79888137371853,6.91729349361014,-6.00000000000001,-6.15952575271166,5.6951394272155,-23.9305690775419,-24.2707924039414,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,STRUCTURAL_NA,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0.00802786857142857,0,0,0,0,0,0,0,0
MC1_K2_N1_L1_SM6_P1_R01,1,09dede20a1672ff4f90b4bc1188c4d3252e65551578e344d7322002addf46344,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,VERTICAL_SUBSPACE_PLUS_AZ_CML,ELEMENT,TIER_C_VERTICAL_ULA_PLUS_AZ_CML,0,0,1,-6,-27.419719888473,-27.5044529157629,3.79888137371853,6.91729349361014,-6.00000000000001,-6.15952575271166,5.6951394272155,-23.9305690775419,-24.2707924039414,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,ELEVATION,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2,0.011635,0.0097513,0.0018837,0,0,0,0,0,0
MC1_K2_N1_L1_SM6_P1_R01,1,09dede20a1672ff4f90b4bc1188c4d3252e65551578e344d7322002addf46344,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,VERTICAL_SUBSPACE_PLUS_AZ_CML,ELEMENT,TIER_C_VERTICAL_ULA_PLUS_AZ_CML,0,0,1,-6,-27.419719888473,-27.5044529157629,3.79888137371853,6.91729349361014,-6.00000000000001,-6.15952575271166,5.6951394272155,-23.9305690775419,-24.2707924039414,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_REGISTERED_ROOTS,ELEVATION,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61,0,1,0.0272057,0.0097513,0.0174544,0,0,0,0,0,0
MC1_K2_N1_L1_SM6_P1_R01,1,09dede20a1672ff4f90b4bc1188c4d3252e65551578e344d7322002addf46344,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,VERTICAL_SUBSPACE_PLUS_AZ_CML,ELEMENT,TIER_C_VERTICAL_ULA_PLUS_AZ_CML,0,0,1,-6,-27.419719888473,-27.5044529157629,3.79888137371853,6.91729349361014,-6.00000000000001,-6.15952575271166,5.6951394272155,-23.9305690775419,-24.2707924039414,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,ELEVATION,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,401,0,1,0.0137634,0.0097513,0.0040121,0,0,0,0,0,0
MC1_K2_N1_L1_SP0_P1_R01,2,0b8d70d678c03c2ab07f508a16dd4e298c18f86c722b0dfefcfbaee5d3c555f5,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,MUSIC,ELEMENT,TIER_B_FULL_ELEMENT_2D_MANIFOLD,0,1,0,0,-21.419719888473,-21.5044529157629,9.79888137371853,12.9172934936101,-1.06076021320862e-14,-0.159525752711665,11.6951394272155,-17.9305690775415,-18.270792403941,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,STRUCTURAL_NA,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0.00802786857142857,0,0,0,0,0,0,0,0
MC1_K2_N1_L1_SP0_P1_R01,2,0b8d70d678c03c2ab07f508a16dd4e298c18f86c722b0dfefcfbaee5d3c555f5,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,VERTICAL_SUBSPACE_PLUS_AZ_CML,ELEMENT,TIER_C_VERTICAL_ULA_PLUS_AZ_CML,0,0,1,0,-21.419719888473,-21.5044529157629,9.79888137371853,12.9172934936101,-1.06076021320862e-14,-0.159525752711665,11.6951394272155,-17.9305690775415,-18.270792403941,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,ELEVATION,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2,0.0017342,0.0011339,0.0006003,0,0,0,0,0,0
MC1_K2_N1_L1_SP0_P1_R01,2,0b8d70d678c03c2ab07f508a16dd4e298c18f86c722b0dfefcfbaee5d3c555f5,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,VERTICAL_SUBSPACE_PLUS_AZ_CML,ELEMENT,TIER_C_VERTICAL_ULA_PLUS_AZ_CML,0,0,1,0,-21.419719888473,-21.5044529157629,9.79888137371853,12.9172934936101,-1.06076021320862e-14,-0.159525752711665,11.6951394272155,-17.9305690775415,-18.270792403941,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,1,APPLICABLE,0,0,ROOT_MUSIC_FEWER_THAN_TWO_REGISTERED_ROOTS,ELEVATION,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61,0,1,0.0035568,0.0011339,0.0024229,0,0,0,0,0,0
MC1_K2_N1_L1_SP0_P1_R01,2,0b8d70d678c03c2ab07f508a16dd4e298c18f86c722b0dfefcfbaee5d3c555f5,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,VERTICAL_SUBSPACE_PLUS_AZ_CML,ELEMENT,TIER_C_VERTICAL_ULA_PLUS_AZ_CML,0,0,1,0,-21.419719888473,-21.5044529157629,9.79888137371853,12.9172934936101,-1.06076021320862e-14,-0.159525752711665,11.6951394272155,-17.9305690775415,-18.270792403941,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,1,APPLICABLE,0,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,ELEVATION,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,401,0,1,0.00282,0.0011339,0.0016861,0,0,0,0,0,0
MC1_K2_N1_L1_SP6_P1_R01,3,d9508cb6d9cedd4c8845c02118997f2cd4e377fb725d8a85efe1d41be2dcaf4f,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_MUSIC_K2,MUSIC,ELEMENT,TIER_B_FULL_ELEMENT_2D_MANIFOLD,0,1,0,6,-15.419719888473,-15.5044529157629,15.7988813737185,18.9172934936101,5.99999999999999,5.84047424728834,17.6951394272155,-11.9305690775417,-12.2707924039412,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,STRUCTURAL_NA,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0.00802786857142857,0,0,0,0,0,0,0,0
MC1_K2_N1_L1_SP6_P1_R01,3,d9508cb6d9cedd4c8845c02118997f2cd4e377fb725d8a85efe1d41be2dcaf4f,31a85cf10323dcb0ff906b98f8f0dab39e853ab81d2695b1979df50869258a07,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,VERTICAL_SUBSPACE_PLUS_AZ_CML,ELEMENT,TIER_C_VERTICAL_ULA_PLUS_AZ_CML,0,0,1,6,-15.419719888473,-15.5044529157629,15.7988813737185,18.9172934936101,5.99999999999999,5.84047424728834,17.6951394272155,-11.9305690775417,-12.2707924039412,21.419719888473,WHITE,1,P1,1,0,430100000,430200000,1,APPLICABLE,0,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,ELEVATION,[NaN NaN;NaN NaN],[NaN NaN],[NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2,0.0025414,0.0018683,0.0006731,0,0,0,0,0,0
