scenario_id,profile_id,L,replicate_id,nominal_snr_db,K1_center_az_deg,K1_center_el_deg,K1_fit_valid,K1_status,K1_coarse_count,metric_rank,metric_condition,direction_az,direction_el,rho_hat_deg,rho_max_deg,profile_node_count,fit_valid,fit_status,axis_error_deg,rho_error_deg
RTC_S02_B123,P3,4,3,0,8.0548940981528,10.168222525395,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94063024125872,-0.10585930988566,0.994381117334059,0.0639140748974884,0.0639140748974884,41,1,RAW_TANGENT_CORE_VALID,6.07667732667054,0.0860859251025102
RTC_S02_B124,P3,4,4,0,7.77167906002039,9.8,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94143607049726,-0.140041537009862,0.990145629648445,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B125,P3,4,5,0,7.94033165304005,10.0115753930772,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.941056477532,0.421483721966668,0.906835967591231,0.001,0.415564917265585,44,1,RAW_TANGENT_CORE_VALID,24.9282965489304,0.148999999999999
RTC_S02_B126,P3,4,6,0,7.79015516680125,10.1838231794567,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94070030503771,0.807303972579195,0.590135828312305,0.001,0.0548240583511743,40,1,RAW_TANGENT_CORE_VALID,53.8333524180643,0.149
RTC_S02_B127,P3,4,7,0,7.7085502906755,10.1150082403765,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94089204709098,-0.329606493582584,0.944118403267405,0.001,0.180044704836465,43,1,RAW_TANGENT_CORE_VALID,19.2448930016536,0.148999999999998
RTC_S02_B128,P3,4,8,0,7.85636406790304,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94064154553932,0.45091826473148,0.892565246092156,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B129,P3,4,9,0,7.81597272824676,10.093095259509,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94091901741631,0.487400621253079,0.87317846652452,0.24486343763501,0.24486343763501,43,1,RAW_TANGENT_CORE_VALID,29.1698746638937,0.0948634376350118
RTC_S02_B130,P3,4,10,0,8.00005150152945,10.0775038791104,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94088389971016,0.986701446276373,0.162543089413587,0.001,1.21606895527446,47,1,RAW_TANGENT_CORE_VALID,80.6454628354041,0.148999999999999
RTC_S02_B131,P3,4,11,0,7.96331373553427,9.96325671018815,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94113513870357,-0.334723660115477,0.942316332957728,0.346500860652013,0.346500860652013,44,1,RAW_TANGENT_CORE_VALID,19.5557347399111,0.196500860652014
RTC_S02_B132,P3,4,12,0,7.92320683996906,10.0124189029663,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106196758854,0.197738011610661,0.980254904993728,0.00111507370736151,0.382719017427106,45,1,RAW_TANGENT_CORE_VALID,11.4047151845011,0.148884926292637
RTC_S02_B133,P3,4,13,0,7.99829237152464,10.0510951264284,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94094607702813,0.111543508342683,0.993759551273147,0.299679884094376,0.299679884094376,44,1,RAW_TANGENT_CORE_VALID,6.40429971200631,0.149679884094377
RTC_S02_B134,P3,4,14,0,7.81419593077633,10.1934614097789,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94067041665254,-0.392615176817422,0.919702844908411,0.001,0.0142189192027029,37,1,RAW_TANGENT_CORE_VALID,23.117321517582,0.149
RTC_S02_B135,P3,4,15,0,7.91349174484353,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94062020749246,-0.420844133678422,0.907132964426086,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B136,P3,4,16,0,7.88779729457606,9.81576804128611,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94137475549834,-0.860594159953725,0.509291362437596,0.0619214950382695,0.0619214950382695,40,1,RAW_TANGENT_CORE_VALID,59.3833607283816,0.0880785049617294
RTC_S02_B137,P3,4,17,0,7.81591739578196,9.87735957775153,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94131669266758,-0.463185425212327,0.88626139590466,0.001,0.174575081593301,42,1,RAW_TANGENT_CORE_VALID,27.5928489635092,0.148999999999998
RTC_S02_B138,P3,4,18,0,7.68074262441445,10.142600832737,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94082755503949,0.718747108335406,0.695271597477915,0.165112935639001,0.165112935639001,43,1,RAW_TANGENT_CORE_VALID,45.9511360297824,0.0151129356390024
RTC_S02_B139,P3,4,19,0,8.24062190127542,9.94319643772941,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9410071554827,-0.68610380245505,0.727503657899204,0.001,0.393665203396823,44,1,RAW_TANGENT_CORE_VALID,43.3224769024098,0.148999999999999
RTC_S02_B140,P3,4,20,0,7.94369712063502,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9406076994114,-0.0578328775679806,0.998326278464214,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B141,P4,4,1,0,8.12263264470094,10.0796609456919,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94081282525616,0.99852018865959,0.0543822842405157,0.664162953960682,0.956149631666196,40,1,RAW_TANGENT_CORE_VALID,48.1174132468441,0.564162953960683
RTC_S02_B142,P4,4,2,0,8.2520740708563,10.0780556406862,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.940731652982,-0.781500429628463,0.623904703052099,0.390907004602724,0.390907004602724,44,1,RAW_TANGENT_CORE_VALID,6.39815934966132,0.290907004602724
RTC_S02_B143,P4,4,3,0,8.12492116721417,9.95360639694569,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106640494153,-0.674818682784809,0.73798356713722,0.001,0.416286767851912,44,1,RAW_TANGENT_CORE_VALID,2.55992853527699,0.0989999999999987
RTC_S02_B144,P4,4,4,0,8.18627566438009,9.84022292425363,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94118591212263,0.60104224178453,0.799217256814833,0.001,0.100655795181241,40,1,RAW_TANGENT_CORE_VALID,81.944579239847,0.0989999999999999
RTC_S02_B145,P4,4,5,0,8.20964481636315,10.1262760343273,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94064222943695,-0.861076917982907,0.50847472043068,0.001,0.289980849432342,44,1,RAW_TANGENT_CORE_VALID,14.4377150559403,0.0990000000000011
RTC_S02_B146,P4,4,6,0,8.27477611916856,9.8,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94118100714591,-0.0107980998107091,0.999941698820725,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B147,P4,4,7,0,7.97199904327704,9.8620160524294,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94127670410044,-0.460771601664363,0.887518749717243,0.139751531895318,0.139751531895318,42,1,RAW_TANGENT_CORE_VALID,17.5630912377211,0.0397515318953182
RTC_S02_B148,P4,4,8,0,8.18961665165761,9.96237576221385,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94101127695192,0.936114891983031,0.351694340312151,0.704414418527325,0.876779873617978,39,1,RAW_TANGENT_CORE_VALID,65.5909836051077,0.604414418527325
RTC_S02_B149,P4,4,9,0,8.1411106166835,9.94439373657038,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94107121251523,0.887070444953783,0.461634082027635,0.001,0.625576586270054,45,1,RAW_TANGENT_CORE_VALID,72.4926021938188,0.0989999999999994
RTC_S02_B150,P4,4,10,0,8.23781352277509,10.0534002933641,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94079917148178,0.476480377820274,0.879185105397179,0.001,0.333489968690282,44,1,RAW_TANGENT_CORE_VALID,73.4557811152385,0.099
RTC_S02_B151,P4,4,11,0,8.09801514132501,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94053073909933,0.810213394414675,0.586135014745793,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B152,P4,4,12,0,8.1362462285026,10.1128669711088,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94072306206587,-0.186918379047668,0.982375447359202,0.177392521617816,0.177392521617816,43,1,RAW_TANGENT_CORE_VALID,34.2270013290857,0.0773925216178157
RTC_S02_B153,P4,4,13,0,8.13467361812519,9.91987102324553,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111184871831,-0.996666631512318,0.0815820178096228,0.389747196865387,0.933765347734648,39,1,RAW_TANGENT_CORE_VALID,40.3204940330621,0.289747196865386
RTC_S02_B154,P4,4,14,0,7.95510925191743,9.91353216119008,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94121513796617,0.924087435504002,0.382181124002267,0.001,0.594127517346473,45,1,RAW_TANGENT_CORE_VALID,67.4688520964393,0.0989999999999999
RTC_S02_B155,P4,4,15,0,8.20552718562503,9.92713650787228,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94105576279286,0.586282290147509,0.81010683015229,0.00133675081925198,0.313875906584759,43,1,RAW_TANGENT_CORE_VALID,80.8936296759937,0.0986632491807489
RTC_S02_B156,P4,4,16,0,8.07942838896093,9.89279940761009,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94118156609626,-0.192180665723964,0.98135956291356,0.189124172458411,0.189124172458411,43,1,RAW_TANGENT_CORE_VALID,33.9199272138287,0.089124172458411
RTC_S02_B157,P4,4,17,0,8.01966551390729,10.0686863693972,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94089515830427,-0.403931854188228,0.914789077969375,0.001,0.287090508107594,43,1,RAW_TANGENT_CORE_VALID,21.1757910673074,0.0989999999999989
RTC_S02_B158,P4,4,18,0,8.14953941050528,9.85848222897076,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94118537154539,-0.968152217418039,0.250362305286829,0.001,0.467180783495037,44,1,RAW_TANGENT_CORE_VALID,30.5010474252177,0.099
RTC_S02_B159,P4,4,19,0,8.12285425777152,9.96856881677607,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94104278512198,-0.040299236382427,0.999187655821965,0.001,0.337411728004985,44,1,RAW_TANGENT_CORE_VALID,42.6903984067155,0.0990000000000001
RTC_S02_B160,P4,4,20,0,7.88810780449813,10.0800524212637,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94092590188806,-0.224854388464839,0.974392376811366,0.246199747844459,0.246199747844459,43,1,RAW_TANGENT_CORE_VALID,32.0056841683401,0.146199747844459
RTC_S02_B161,P1,8,1,0,7.90326549588229,10.0785165654096,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94092374999307,0.998680602595668,0.0513522540805507,0.490872264006988,1.00786076063609,39,1,RAW_TANGENT_CORE_VALID,42.0564378827223,0.190872264006988
RTC_S02_B162,P1,8,2,0,8.05390220749206,10.1075687275168,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94078311350583,0.989035393350659,0.14767867381483,1.1043038422677,1.1043038422677,46,1,RAW_TANGENT_CORE_VALID,36.5075738142026,0.804303842267698
RTC_S02_B163,P1,8,3,0,8.04004269836241,10.0655048859346,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94089222881291,-0.725231915196189,0.688504661698719,0.001,0.390687591667425,44,1,RAW_TANGENT_CORE_VALID,88.5118561386159,0.298999999999998
RTC_S02_B164,P1,8,4,0,7.9149195162008,9.91723393131648,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94122689180723,-0.183268468111588,0.983062901647719,0.001,0.23850748740489,42,1,RAW_TANGENT_CORE_VALID,55.5601970310854,0.299000000000001
RTC_S02_B165,P1,8,5,0,7.89456862057003,10.0130242540584,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94107214865301,-0.0225163175808823,0.999746475583984,0.297292007887022,0.374046321758452,40,1,RAW_TANGENT_CORE_VALID,46.2901990017199,0.00270799211297568
RTC_S02_B166,P1,8,6,0,7.99190923540658,10.0603915277033,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94092795160489,-0.778241089328964,0.627965609631664,0.001,0.444637318208001,45,1,RAW_TANGENT_CORE_VALID,83.9001878821606,0.299
RTC_S02_B167,P1,8,7,0,8.02023923199816,10.1267122040782,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94075234421617,0.989693247258145,0.143203618430642,0.001,1.02354670538282,46,1,RAW_TANGENT_CORE_VALID,36.766731481541,0.298999999999998
RTC_S02_B168,P1,8,8,0,8.10887931662247,10.1021249357641,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94076609426942,0.76084819370461,0.648929908492768,0.274594916755185,0.301650649646251,39,1,RAW_TANGENT_CORE_VALID,4.53902993402129,0.0254050832448143
RTC_S02_B169,P1,8,9,0,8.00957298468735,10.0864984586602,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94085761880116,0.912536462390637,0.408995360374151,0.00109753696787426,0.555026058173023,46,1,RAW_TANGENT_CORE_VALID,20.8582594779546,0.298902463032126
RTC_S02_B170,P1,8,10,0,7.93856213976624,9.8961287559498,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94124637213193,0.352430653897817,0.935837931584928,0.00144053283013471,0.205438896427286,42,1,RAW_TANGENT_CORE_VALID,24.3639429740551,0.298559467169866
RTC_S02_B171,P1,8,11,0,8.01714982312456,9.8780895559532,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94123401019741,-0.230930026164702,0.972970360810426,0.0011383569777141,0.160517851516377,42,1,RAW_TANGENT_CORE_VALID,58.351832448182,0.298861643022284
RTC_S02_B172,P1,8,12,0,8.21071714981273,10.0607190067083,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94080125336553,0.933638684922758,0.358216144270051,0.001,0.777636605829384,46,1,RAW_TANGENT_CORE_VALID,24.0093163158884,0.298999999999998
RTC_S02_B173,P1,8,13,0,8.13852980329804,10.085840161899,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94078836632121,0.670060376387262,0.742306602419621,0.307581362549836,0.307581362549836,44,1,RAW_TANGENT_CORE_VALID,2.92827514843197,0.00758136254983749
RTC_S02_B174,P1,8,14,0,8.13542947833178,9.95528650206548,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94105733793457,0.385956472498076,0.922516992437994,0.336658301881443,0.336658301881443,44,1,RAW_TANGENT_CORE_VALID,22.2968679134363,0.0366583018814438
RTC_S02_B175,P1,8,15,0,7.90735115378799,10.0615436038647,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94096208580358,-0.119341347270929,0.992853283638403,0.278906054735229,0.278906054735229,44,1,RAW_TANGENT_CORE_VALID,51.8540913951467,0.0210939452647702
RTC_S02_B176,P1,8,16,0,7.9730166683697,10.17888354504,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94064451767607,-0.269337236488664,0.963045924678906,0.0438534745204337,0.0438534745204337,40,1,RAW_TANGENT_CORE_VALID,60.6248323767443,0.256146525479566
RTC_S02_B177,P1,8,17,0,8.01336833220888,10.1935805846395,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94059046122927,-0.987426290211099,0.158080110703233,0.0812172427253208,0.0812172427253208,41,1,RAW_TANGENT_CORE_VALID,54.0954765133881,0.218782757274679
RTC_S02_B178,P1,8,18,0,7.81386332391389,9.86040852968284,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94133957550703,-0.201619902711881,0.979463840491547,0.123350198722032,0.123350198722032,42,1,RAW_TANGENT_CORE_VALID,56.631702537908,0.176649801277967
RTC_S02_B179,P1,8,19,0,7.9884059218469,9.9764608506399,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94110088833811,0.0148501898882285,0.999889729850389,0.352960622300436,0.352960622300436,44,1,RAW_TANGENT_CORE_VALID,44.149115518487,0.0529606223004363
RTC_S02_B180,P1,8,20,0,7.87924059648475,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94063336761961,0.968194080989686,0.250200362782586,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B181,P2,8,1,0,8.03684541563926,10.026320290885,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94098077044989,0.371903947746117,0.928271217721875,0.001,0.374200353946604,44,1,RAW_TANGENT_CORE_VALID,68.1669133176482,0.199000000000001
RTC_S02_B182,P2,8,2,0,8.13638837380149,10.1116014817354,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94072614341254,0.963746850228498,0.26681830648336,0.662612093073045,0.662612093073045,45,1,RAW_TANGENT_CORE_VALID,15.475024906161,0.462612093073046
RTC_S02_B183,P2,8,3,0,8.24427633258336,10.1530539800785,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94055069795737,-0.370945151411986,0.928654776891789,0.001,0.10110542925039,42,1,RAW_TANGENT_CORE_VALID,68.226080972722,0.198999999999998
RTC_S02_B184,P2,8,4,0,8.03648762330061,10.0544212144615,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94091955684531,-0.656777027940595,0.754084833138499,0.001,0.386107183544741,45,1,RAW_TANGENT_CORE_VALID,48.9454686389949,0.198999999999997
RTC_S02_B185,P2,8,5,0,8.29796660252075,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94039771878795,-0.248035434088248,0.968750960482958,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B186,P2,8,6,0,8.2875439830679,9.8,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94117136883786,0.719714491815928,0.694270156545807,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B187,P2,8,7,0,8.21560381892578,9.90089484983922,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108596881287,0.777415742254656,0.628987093424533,0.320816916257838,0.320816916257838,44,1,RAW_TANGENT_CORE_VALID,38.9754315998994,0.120816916257837
RTC_S02_B188,P2,8,8,0,8.14377564275287,10.0038902997111,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9409656252771,0.590365624965726,0.807135941994177,0.001,0.485939703798543,45,1,RAW_TANGENT_CORE_VALID,53.8170416489575,0.199
RTC_S02_B189,P2,8,9,0,8.1054071848093,9.98806813724577,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94101848613715,0.098676504295899,0.995119564424266,0.00105941439750689,0.377980986344241,44,1,RAW_TANGENT_CORE_VALID,84.3370371907219,0.198940585602492
RTC_S02_B190,P2,8,10,0,8.0805246526557,9.88314330904261,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94119382212821,-0.491046124854611,0.871133573721774,0.001,0.190885328153271,43,1,RAW_TANGENT_CORE_VALID,60.5906364584139,0.199
RTC_S02_B191,P2,8,11,0,8.08840903761732,9.95500683831946,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108537499849,0.80717288943433,0.590315107855317,0.525166428088285,0.525166428088285,45,1,RAW_TANGENT_CORE_VALID,36.1793723987435,0.325166428088285
RTC_S02_B192,P2,8,12,0,8.1956177692684,9.91443419335924,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94108072044094,-0.997601371334984,0.0692206899023634,0.670010951858511,0.810709051432957,39,1,RAW_TANGENT_CORE_VALID,3.96922746174935,0.470010951858512
RTC_S02_B193,P2,8,13,0,8.23370991713562,9.90871259172839,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94106260139439,-0.941959833224145,0.335725591208565,0.001,0.647627673166266,45,1,RAW_TANGENT_CORE_VALID,19.6166668035839,0.198999999999999
RTC_S02_B194,P2,8,14,0,8.00757556555481,10.1074193584325,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9408070669854,-0.811010761875219,0.585031233459016,0.166681721480119,0.316498115904389,43,1,RAW_TANGENT_CORE_VALID,35.8051965427837,0.03331827851988
RTC_S02_B195,P2,8,15,0,8.16889975173161,10.0467439253961,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94086044450395,-0.950232259153824,0.311542378599476,0.0015346124508737,0.907357636231553,46,1,RAW_TANGENT_CORE_VALID,18.1522059925099,0.198465387549125
RTC_S02_B196,P2,8,16,0,8.23038932217475,10.0202499382916,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94087597127438,0.582153368741361,0.813078996938849,0.001,0.4421466115472,45,1,RAW_TANGENT_CORE_VALID,54.3978579112722,0.198999999999999
RTC_S02_B197,P2,8,17,0,8.20628798800926,9.99843577479129,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94093574586622,-0.756754058545601,0.653699697777779,0.607116005914836,0.607116005914836,45,1,RAW_TANGENT_CORE_VALID,40.8211275379664,0.407116005914837
RTC_S02_B198,P2,8,18,0,8.1879631365221,9.81960356219029,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94121315556519,-0.4350694020434,0.90039692103294,0.00105321499282176,0.0435442674943761,41,1,RAW_TANGENT_CORE_VALID,64.2102898802233,0.198946785007178
RTC_S02_B199,P2,8,19,0,8.2195331372845,9.98788980292997,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94094642549311,-0.982818422884047,0.184575046091594,0.001,0.774236326582141,45,1,RAW_TANGENT_CORE_VALID,10.6363576740419,0.199
RTC_S02_B200,P2,8,20,0,8.2891517400855,10.0768857424157,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94070705181464,-0.889545081726823,0.456847400753928,0.538973221172312,0.538973221172312,45,1,RAW_TANGENT_CORE_VALID,27.1838623824201,0.338973221172313
RTC_S02_B201,P3,8,1,0,7.88997073493327,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94062936249271,0.502737890660629,0.864438900844994,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B202,P3,8,2,0,7.90684923865342,10.0611625516166,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94096316440615,0.48325322343318,0.875480623452878,0.00104784012471048,0.317168523583883,44,1,RAW_TANGENT_CORE_VALID,28.8980916196496,0.148952159875289
RTC_S02_B203,P3,8,3,0,7.85262592595893,10.0892886701129,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94091635582354,-0.276337763437851,0.961060581076014,0.00110769490878621,0.230394071023443,43,1,RAW_TANGENT_CORE_VALID,16.041751998928,0.148892305091214
RTC_S02_B204,P3,8,4,0,7.84195178777568,9.88416284720103,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94129927645026,-0.172043633393434,0.985089330065444,0.001,0.170873533257,41,1,RAW_TANGENT_CORE_VALID,9.90666152521889,0.148999999999999
RTC_S02_B205,P3,8,5,0,7.91941569985324,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94061782078294,-0.779351167011466,0.62658739093431,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B206,P3,8,6,0,7.88624281465353,9.99268610985895,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94111479264333,0.794845004637561,0.6068125069597,0.635076263751913,0.635076263751913,45,1,RAW_TANGENT_CORE_VALID,52.6406183960782,0.485076263751914
RTC_S02_B207,P3,8,7,0,7.7842834483589,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94066404977665,-0.0544210592005711,0.998518076108534,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B208,P3,8,8,0,7.82437367260552,10.0670367927153,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94097892780305,-0.732131545135474,0.681163270161819,0.001,0.390400402103685,44,1,RAW_TANGENT_CORE_VALID,47.0653879111062,0.148999999999999
RTC_S02_B209,P3,8,9,0,7.82222081768087,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94065282829153,0.907227854831982,0.420639536202863,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B210,P3,8,10,0,7.98375073671494,9.96228023544643,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94112740510942,-0.680412808054018,0.73282904598279,0.442887018018762,0.442887018018762,45,1,RAW_TANGENT_CORE_VALID,42.875909748393,0.292887018018764
RTC_S02_B211,P3,8,11,0,7.8335671395686,10.1504896685335,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94076935544047,0.922196970185527,0.386720503956843,0.001,0.256052270101577,44,1,RAW_TANGENT_CORE_VALID,67.2494071401874,0.148999999999999
RTC_S02_B212,P3,8,12,0,7.76729202703655,10.1190588044173,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94086822812235,0.993360507925387,0.115043041050804,0.00114582371510486,0.739493918081424,46,1,RAW_TANGENT_CORE_VALID,83.3938924040752,0.148854176284895
RTC_S02_B213,P3,8,13,0,8.03727797920627,10.2,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94056363490643,0.405650372045642,0.914028323225945,NaN,0,0,0,TANGENT_PROFILE_NO_FEASIBLE_SCALE,NaN,NaN
RTC_S02_B214,P3,8,14,0,7.91050180245006,10.1563341981873,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94072683802008,0.927289370951341,0.374345325228814,0.233291556591524,0.233291556591524,43,1,RAW_TANGENT_CORE_VALID,68.0161442765921,0.0832915565915258
RTC_S02_B215,P3,8,15,0,7.8739597881672,10.1156055248163,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.94084351940301,0.137264642309621,0.990534410291542,0.001,0.170401904884545,43,1,RAW_TANGENT_CORE_VALID,7.88959364365714,0.148999999999998
RTC_S02_B216,P3,8,16,0,7.88607570884021,10.0849635407835,1,K1_WHITE_SINGLE_TARGET_DML_CENTER_VALID,21,2,1.9409148242342,0.166851840458634,0.985981979214411,0.233343938614738,0.233343938614738,43,1,RAW_TANGENT_CORE_VALID,9.60482857385731,0.0833439386147392
