trial_id,method_id,noise_profile_id,L,SNR,snr_db,profile_id,source_seed,noise_seed,element_trial_hash,fit_valid,fit_status,selected_source,angles_hat_deg,RSS,loglik,effective_rank,joint_RMSE_deg,azimuth_RMSE_deg,elevation_RMSE_deg,separation_vector_error_deg,score_call_count,SVD_call_count,runtime_sec,truth_used_in_fit_flag,single_cpi_flag,same_range_doppler_cell_flag,cross_cpi_data_used_flag,tracking_input_used_flag,K_estimated_inside_module_flag
TP1_K2_N1_L1_SM6_P1,CORE_LITE,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,[7.5999999999999996 9.8000000000000007;8.1999999999999993 10],10.3905858576435,-26.6636981242851,2,0.240098284578658,0.218198051533947,0.100183813884297,0.388057656837817,171,387,0.6029743,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P1,CORE_PLUS,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,[7.6391747709171138 9.8000000000000007;8.2505358510949716 10.005310988648919],10.3571229626606,-26.6153126505615,2,0.228854711405632,0.207091512335019,0.0974042322045078,0.39928731221064,2453,4952,2.7522789,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P1,TANGENT_PROFILE_SAFE,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,KNOWN_K_FIT_VALID,FIXED_GRID_FALLBACK,[7.5999999999999996 9.8000000000000007;8.1999999999999993 10],10.3905858576435,-26.6636981242851,2,0.240098284578658,0.218198051533947,0.100183813884297,0.388057656837817,424,919,5.2498975,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P2,CORE_LITE,WHITE,1,-6,-6,P2,3326074001,3326075001,652bdeec1a071e2b177d30869787f2306e53efe1d1875242b50d8518dfd6cac1,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,[8 10;7.4000000000000004 10.199999999999999],11.4280114679959,-28.0912075892254,2,0.556776436283001,0.53851648071345,0.141421356237309,0.447213595499958,131,307,0.1872555,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P2,CORE_PLUS,WHITE,1,-6,-6,P2,3326074001,3326075001,652bdeec1a071e2b177d30869787f2306e53efe1d1875242b50d8518dfd6cac1,1,VALID_FOR_LRT,FIXED_GRID_FALLBACK,[8 10;7.4000000000000004 10.199999999999999],11.4280114679959,-28.0912075892254,2,0.556776436283001,0.53851648071345,0.141421356237309,0.447213595499958,3608,7263,3.2853807,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P2,TANGENT_PROFILE_SAFE,WHITE,1,-6,-6,P2,3326074001,3326075001,652bdeec1a071e2b177d30869787f2306e53efe1d1875242b50d8518dfd6cac1,1,KNOWN_K_FIT_VALID,TANGENT_PROFILE_UPGRADE,[8.1199434040187182 10.038218826152706;8.1191912342074897 10.038877795480579],10.7537892209085,-27.1790679431743,2,0.133717693071436,0.128040386649629,0.0385497188959949,0.199248919885425,386,843,5.0479826,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P3,CORE_LITE,WHITE,1,-6,-6,P3,3326074002,3326075002,fe02f667556db2a93b3891e81e7f2c4e4a03a0a4efb2a634acb6fdab773c9779,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,[8 10;8 10.199999999999999],10.5005227408699,-26.8215708827429,2,0.103077640640441,0.0999999999999996,0.0250000000000004,0.0500000000000007,144,340,0.158273,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P3,CORE_PLUS,WHITE,1,-6,-6,P3,3326074002,3326075002,fe02f667556db2a93b3891e81e7f2c4e4a03a0a4efb2a634acb6fdab773c9779,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,[7.9750699293792815 10.002181494571067;7.9765678305344805 10.132241756740866],10.1069513655834,-26.2485468881158,2,0.0832078077057213,0.0758225789912448,0.0342706255896901,0.0199959208992193,2055,4164,1.817104,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P3,TANGENT_PROFILE_SAFE,WHITE,1,-6,-6,P3,3326074002,3326075002,fe02f667556db2a93b3891e81e7f2c4e4a03a0a4efb2a634acb6fdab773c9779,1,KNOWN_K_FIT_VALID,FIXED_GRID_FALLBACK,[8 10;8 10.199999999999999],10.5005227408699,-26.8215708827429,2,0.103077640640441,0.0999999999999996,0.0250000000000004,0.0500000000000007,325,728,4.8312243,0,1,1,0,0,0
TP1_K2_N1_L1_SM6_P4,CORE_LITE,WHITE,1,-6,-6,P4,3326074003,3326075003,fd59f10795f9b4ea86f5bd8912c47704d5f45eef353578dd0937a6a20f93fcae,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,[8 10;7.7999999999999998 10.199999999999999],10.8001323482589,-27.2435710990604,2,0.266191405526679,0.210187849763335,0.16333686720436,0.182842712474619,130,306,0.1392799,0,1,1,0,0,0
