global_trial_index,trial_id,method_id,method_source,observation_domain,noise_profile_id,L,SNR,snr_db,profile_id,source_seed,noise_seed,element_trial_hash,element_hash_match_flag,applicable,applicability_status,fit_valid,fit_status,optimizer_status,selected_source,selected_start_id,angles_hat_deg,rss,loglik,effective_rank,joint_RMSE_deg,azimuth_RMSE_deg,elevation_RMSE_deg,center_error_deg,axis_error_deg,separation_true_deg,separation_hat_deg,separation_error_deg,separation_vector_error_deg,score_call_count,svd_call_count,eig_call_count,runtime_sec,online_runtime_sec,precompute_runtime_sec_amortized,coarse_candidate_count,continuous_start_count,sweep_count,local_peak_count,numerical_optimization_incomplete_flag,numerical_optimization_status,raw_tangent_loglik_reference,truth_used_in_fit_flag,profile_used_in_fit_flag,tangent_used_in_start_flag,core_used_in_start_flag,full_manifold_used_flag,single_cpi_flag,same_range_doppler_cell_flag,cross_cpi_data_used_flag,tracking_input_used_flag,K_estimated_inside_module_flag
1,TP1_K2_N1_L1_SM6_P1,BEAMSPACE_MUSIC_K2,FORMAL_BASELINE_RUN,BEAMSPACE,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,NOT_APPLICABLE,BEAMSPACE_MUSIC_K2,,[NaN NaN;NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NOT_APPLICABLE,-27.2262206703117,0,0,0,0,0,1,1,0,0,0
1,TP1_K2_N1_L1_SM6_P1,ELEMENT_MUSIC_K2,FORMAL_BASELINE_RUN,ELEMENT,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,NOT_APPLICABLE,ELEMENT_MUSIC_K2,,[NaN NaN;NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NOT_APPLICABLE,-27.2262206703117,0,0,0,0,0,1,1,0,0,0
1,TP1_K2_N1_L1_SM6_P1,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,FORMAL_SUBSPACE_BASELINE_RUN,ELEMENT,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,1,APPLICABLE,0,ESPRIT_ELEVATION_OUTSIDE_LOCAL_DOMAIN,NOT_RUN_ELEVATION_INVALID,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,,[NaN NaN;NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,2,0.0078626,0.0078626,0,0,0,0,0,0,NOT_APPLICABLE,NaN,0,0,0,0,1,1,1,0,0,0
1,TP1_K2_N1_L1_SM6_P1,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,FORMAL_SUBSPACE_BASELINE_RUN,ELEMENT,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,1,APPLICABLE,0,ROOT_MUSIC_FEWER_THAN_TWO_DISTINCT_ELEVATIONS,NOT_RUN_ELEVATION_INVALID,ELEMENT_VERTICAL_FBSS_ROOT_MUSIC_AZ_CML,,[NaN NaN;NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61,0,1,0.0098595,0.0098595,0,0,0,0,1,0,NOT_APPLICABLE,NaN,0,0,0,0,1,1,1,0,0,0
1,TP1_K2_N1_L1_SM6_P1,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,FORMAL_SUBSPACE_BASELINE_RUN,ELEMENT,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,1,APPLICABLE,0,GFBSS_MUSIC_FEWER_THAN_TWO_ELEVATION_PEAKS,NOT_RUN_ELEVATION_INVALID,ELEMENT_VERTICAL_GFBSS_MUSIC_AZ_CML,,[NaN NaN;NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,401,0,1,0.0129108,0.0129108,0,0,0,0,1,0,NOT_APPLICABLE,NaN,0,0,0,0,1,1,1,0,0,0
1,TP1_K2_N1_L1_SM6_P1,FULL4D_BEAMSPACE_CML_MULTISTART,FORMAL_BASELINE_RUN,BEAMSPACE,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,1,APPLICABLE,1,FULL4D_CML_VALID,FULL4D_CML_CONVERGED,FULL4D_NUMERICAL_MULTISTART,GRID_PAIR_003_020,[7.7897560920349687 9.8000000000000007;8.3986730959453286 10.199999999999999],10.2500698058047,-26.4594630094624,2,0.238871431664832,0.219626883001147,0.0939339828220174,0.0942145939901486,11.6989292519457,0.299999999999999,0.728546441657063,0.428546441657064,0.439013307975409,2962,5924,0,3.4745631,3.4745631,0,210,6,8,0,0,NOT_DETECTED,-27.2262206703117,0,0,0,0,1,1,1,0,0,0
1,TP1_K2_N1_L1_SM6_P1,TANGENT_PROFILE_SAFE,FROZEN_EVIDENCE_31_32,BEAMSPACE,WHITE,1,-6,-6,P1,3326074000,3326075000,984bad696a0febf494ab460bd9d6b7a70c485a11b818490c10325c77e422ed92,1,1,APPLICABLE,1,KNOWN_K_FIT_VALID,FROZEN_EVIDENCE,FIXED_GRID_FALLBACK,,[7.5999999999999996 9.8000000000000007;8.1999999999999993 10],10.3905858576435,-26.6636981242851,2,0.240098284578658,0.218198051533947,0.100183813884297,0.14142135623731,26.565051177078,0.299999999999999,0.632455532033675,0.332455532033676,0.388057656837817,424,919,0,5.2498975,5.2498975,0,0,0,0,0,0,NOT_APPLICABLE,-27.2262206703117,0,0,0,0,1,1,1,0,0,0
2,TP1_K2_N1_L1_SM6_P2,BEAMSPACE_MUSIC_K2,FORMAL_BASELINE_RUN,BEAMSPACE,WHITE,1,-6,-6,P2,3326074001,3326075001,652bdeec1a071e2b177d30869787f2306e53efe1d1875242b50d8518dfd6cac1,1,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,NOT_APPLICABLE,BEAMSPACE_MUSIC_K2,,[NaN NaN;NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NOT_APPLICABLE,-27.1790679431743,0,0,0,0,0,1,1,0,0,0
2,TP1_K2_N1_L1_SM6_P2,ELEMENT_MUSIC_K2,FORMAL_BASELINE_RUN,ELEMENT,WHITE,1,-6,-6,P2,3326074001,3326075001,652bdeec1a071e2b177d30869787f2306e53efe1d1875242b50d8518dfd6cac1,1,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,0,NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK,NOT_APPLICABLE,ELEMENT_MUSIC_K2,,[NaN NaN;NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NOT_APPLICABLE,-27.1790679431743,0,0,0,0,0,1,1,0,0,0
2,TP1_K2_N1_L1_SM6_P2,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,FORMAL_SUBSPACE_BASELINE_RUN,ELEMENT,WHITE,1,-6,-6,P2,3326074001,3326075001,652bdeec1a071e2b177d30869787f2306e53efe1d1875242b50d8518dfd6cac1,1,0,NOT_APPLICABLE_EQUAL_ELEVATION_MULTIPLICITY,0,NOT_APPLICABLE_EQUAL_ELEVATION_MULTIPLICITY,NOT_RUN,ELEMENT_VERTICAL_FBSS_LS_ESPRIT_AZ_CML,,[NaN NaN;NaN NaN],NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,NOT_APPLICABLE,NaN,0,0,0,0,1,1,1,0,0,0
