schema_version,lifecycle_setting,aggregation_level,scenario_aggregate,fixed_measurement_hash,trial_id,repeat_count,AB_count,BA_count,paired_median_sec,paired_p10_sec,paired_p90_sec,paired_min_sec,paired_max_sec,point_saving_sec,bootstrap_lower_sec,baseline_runtime_sec,runtime_reduction_pct,speedup_ratio,AB_point_sec,BA_point_sec,bootstrap_resample_count,bootstrap_order_statistic_index,final_measurement_candidate_alias_id,final_measurement_candidate_canonical_mode_id,recommended_runtime_mode_after_screening,timing_protocol_hash,frozen_model_id,frozen_model_hash,frozen_model_status,model_residual_status,final_recommendation_status,layer_set_retention_status,final_recommended_experiment_mode,performance_status
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SM6_P3,20,10,10,-0.00260304999999983,-0.1243293,0.0789209,-0.1416024,0.134710999999999,-0.00260304999999983,NaN,4.85207225,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SM6_P3,20,10,10,-0.00779269999999999,-0.1242492,0.0491296999999999,-0.1582092,0.4475332,-0.00779269999999999,NaN,4.84122495,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SP6_P2,20,10,10,-0.0103705500000002,-0.0984068000000002,0.0446819999999999,-0.0995341999999999,0.1512406,-0.0103705500000002,NaN,4.7803379,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SP0_P4,20,10,10,-0.0259314499999999,-0.1171464,0.0614680999999999,-0.3476713,0.0983993999999999,-0.0259314499999999,NaN,4.81402325,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P1,20,10,10,-0.00248654999999998,-0.0986551999999996,0.119135500000001,-0.1737233,1.0911329,-0.00248654999999998,NaN,4.7887717,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SM6_P1,20,10,10,-0.0206423999999998,-0.371198,0.0234487999999997,-0.989373599999999,0.0964130000000001,-0.0206423999999998,NaN,4.91398145,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SM6_P2,20,10,10,-0.0236391499999997,-0.108304599999999,0.189885400000001,-0.125080899999999,0.8411391,-0.0236391499999997,NaN,4.7837227,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SM6_P3,20,10,10,0.00509759999999959,-0.0962293000000001,0.0926343000000003,-0.2153057,0.1289039,0.00509759999999959,NaN,4.7015286,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP0_P4,20,10,10,0.00985015000000011,-0.1643626,0.1774644,-0.2054285,0.401486,0.00985015000000011,NaN,4.8793916,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SM6_P2,20,10,10,-0.00906815000000005,-0.1395438,0.1213683,-0.5382964,1.0335242,-0.00906815000000005,NaN,5.1478277,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SP0_P1,20,10,10,0.00503434999999941,-0.1571566,0.0639744000000002,-0.841078,0.3925845,0.00503434999999941,NaN,4.87451745,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP0_P2,20,10,10,-0.000377250000000107,-0.0955536000000006,0.1101415,-0.1015816,0.1972314,-0.000377250000000107,NaN,4.83666185,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SP0_P2,20,10,10,0.00280809999999976,-0.180573300000001,0.1335727,-0.2934099,0.1468391,0.00280809999999976,NaN,4.7291565,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L1_SP6_P4,20,10,10,-0.00842685000000021,-0.0628123999999994,0.0650143999999999,-0.1227048,0.0964299999999998,-0.00842685000000021,NaN,4.716546,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L8_SP6_P2,20,10,10,-0.0047199499999997,-0.117066400000001,0.1018161,-0.2191014,0.3359422,-0.0047199499999997,NaN,4.75655125,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SM6_P4,20,10,10,-0.0130765999999993,-0.1417597,0.1088237,-0.2633082,0.3348789,-0.0130765999999993,NaN,4.78747025,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SM6_P2,20,10,10,0.0134103999999997,-0.0966386999999997,0.0965401999999997,-0.2423249,0.1032701,0.0134103999999997,NaN,4.7976949,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L8_SP0_P4,20,10,10,0.00838949999999983,-0.110281199999999,0.118609599999999,-0.177758300000001,0.138156,0.00838949999999983,NaN,4.8231229,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L1_SP6_P4,20,10,10,0.0101789499999998,-0.181342099999999,0.2977384,-0.1912841,2.2004177,0.0101789499999998,NaN,4.8431742,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SP0_P3,20,10,10,0.0038756499999999,-0.114478500000001,0.0829797999999995,-0.2269618,0.1483171,0.0038756499999999,NaN,4.76808665,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SP0_P2,20,10,10,-0.0231358500000001,-0.1135195,0.0434158999999994,-0.191914499999999,0.196620299999999,-0.0231358500000001,NaN,4.75600175,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,TP1_K2_N1_L4_SM6_P2,20,10,10,-0.0132688499999998,-0.194868,0.0417706999999998,-0.5445626,0.0666498999999998,-0.0132688499999998,NaN,4.7787701,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,TRIAL,FROZEN_TRIAL,e965700fc8d335f6546924993f4e20988aa34b85d5e11899ed0fb3136c3a5c16,TP1_K2_N2_L4_SM6_P1,20,10,10,-0.01603675,-0.1260882,0.0369900999999997,-0.2627317,0.1690995,-0.01603675,NaN,4.7629334,NaN,NaN,NaN,NaN,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
STAGE8_K2_TECS_RUNTIME_SUMMARY_V1,WARM,IDENTITY,FIXED_MEASUREMENT_IDENTITY_36_TRIALS,208ac1cfafa1a4e0367aa0af9d46f0a362b14343fad97aaa06a7888e73a536fe,,20,360,360,NaN,NaN,NaN,NaN,NaN,-0.3169111,-0.491195199999999,172.7477668,-0.183453080679709,0.99816882853367,-0.321185600000001,-0.2162392,10000,500,CM1,MODE_a84d605697beb2bfed21546a4dcb675adc0fd07c20f559acd021c7b768a2f766,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,c3620c6535432e6790e1563fcb21721079744113c7aa269c09dfde2a00bef21f,NONE,5049c2326771955f3923441a9a2f0399d95cfdbb16f7d65ae64c45ad0d35507d,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,NOT_AVAILABLE_NO_MATCHED_FROZEN_MODEL,DO_NOT_RETAIN_NONPOSITIVE_LAYERS,NO_RUNTIME_CACHE_LAYER_RETAINED,MODE_0187e60dfc3e7e887708d6e8d338ea19860a3650b4853538cbea02f397105a37,MEASURED_CACHE_STACK_NONPOSITIVE
