domain,method_id,nominal_snr_db,L,total,applicable,valid,structural_na,algorithmic_invalid,valid_rate,localization_success_rate,resolution_success_rate,median_d_max_bw,P90_d_max_bw,median_joint_RMSE_deg,P90_joint_RMSE_deg,median_axis_error_deg,P90_axis_error_deg,median_rho_error_deg,P90_rho_error_deg,runtime_total_sec,runtime_median_sec,runtime_P90_sec,score_call_count,SVD_call_count,eig_call_count,failure_reasons
BEAMSPACE,BEAMSPACE_MUSIC_K2,-6,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.328444035714286,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,-6,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.43040023571429,0.0298041504464286,0.0320259004464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,-6,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.37897883571429,0.0295324504464286,0.0306438004464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,0,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.328444035714286,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,0,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.56333293571429,0.0303026004464286,0.0398903004464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,0,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.47585943571429,0.0304218504464286,0.0327106504464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,6,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.328444035714286,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,6,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.36650223571429,0.0294344504464286,0.0305819004464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,6,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.40239763571429,0.0297409004464286,0.0309810004464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,10,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.328444035714286,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,10,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.43352693571429,0.0298866004464286,0.0321919004464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,10,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.37722283571429,0.0293508004464286,0.0306089504464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,14,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.328444035714286,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,14,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.36949683571429,0.0292852504464286,0.0302382504464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,14,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.35884623571429,0.0293398504464286,0.0302749504464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,18,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.328444035714286,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,18,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.44729753571429,0.0292796504464286,0.0348864004464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,18,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.32280723571429,0.0288853504464286,0.0300945504464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,22,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.328444035714286,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,22,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.29392363571429,0.0286747504464286,0.0297682504464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
BEAMSPACE,BEAMSPACE_MUSIC_K2,22,8,80,80,1,0,79,0.0125,0.0125,0,0.0907043344884324,0.0907043344884324,0.18720713058623,0.18720713058623,18.434948822918,18.434948822918,0.2888196601125,0.2888196601125,2.23957123571429,0.0277554504464286,0.0286897504464286,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":79}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,-6,1,80,80,80,0,0,1,0.0625,0,0.208370132478934,0.297384234560119,0.505482648099353,0.717062839116265,40.9175849192617,82.1835309009877,0.0987479722863644,0.298858374440153,226.9697311,2.47838845,5.38924625,167360,334720,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,-6,4,80,80,80,0,0,1,0.175,0,0.205814898918406,0.289286493102448,0.463063525035657,0.668751647987871,34.1477056091239,86.8396031845708,0.0988852275025605,0.31769292422349,194.7753814,2.52004955,3.953835,204944,409888,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,-6,8,80,80,80,0,0,1,0.2,0.0125,0.170695575412145,0.283941150192439,0.378191666658678,0.63464985250687,45,81.3518540410103,0.117232988530941,0.626182026066854,173.9078155,2.00529855,3.70797545,190143,380286,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,0,1,80,80,80,0,0,1,0.15,0.0125,0.201546063161247,0.286676560032289,0.453171373055659,0.688130489833005,43.5817095580563,80.7259916487486,0.0990166902492246,0.908276253029822,182.7515455,1.9936497,4.0705284,195955,391910,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,0,4,80,80,80,0,0,1,0.3,0,0.141041023779095,0.286972373921407,0.341259918147093,0.630193411816174,35.1754516017637,83.6428631000307,0.103016079587182,0.726017508715904,252.3042213,3.24364085,4.8787279,241641,483282,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,0,8,80,80,80,0,0,1,0.3875,0.025,0.139285820310306,0.284876549770632,0.346271608825012,0.591543720864227,43.1806906379947,78.8512612725455,0.130829418392931,0.740521672381298,242.2548924,3.12383775,4.83064715,243422,486844,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,6,1,80,80,80,0,0,1,0.2375,0.0125,0.186923510018508,0.282542285817515,0.389206074198865,0.619661903566402,31.9335042549802,73.8338035859088,0.161225256685631,0.919435753238572,212.4450721,2.5785731,4.6186002,238381,476762,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,6,4,80,80,80,0,0,1,0.4,0,0.121936299533647,0.281929262816368,0.286033730591658,0.567560809940356,31.2831481440531,75.3076112888323,0.145646971727034,0.625661776396714,244.4150566,3.242757,4.49824065,283614,567228,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,6,8,80,80,80,0,0,1,0.5125,0.05,0.098937650752514,0.271972431822929,0.246690751906253,0.511839471282006,29.4723664647045,70.897669808982,0.141370335523422,0.700739937160342,282.1809251,3.81952605,4.9129491,308590,617180,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,10,1,80,80,80,0,0,1,0.3375,0.0125,0.131638030412521,0.274737722516497,0.293286544530955,0.544490064212997,28.8509551208986,72.3454984291141,0.148165950856022,0.908088718164495,236.3834933,2.8819265,4.7130849,264587,529174,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,10,4,80,80,80,0,0,1,0.4875,0.0125,0.105442135608564,0.270659357504952,0.248222170365743,0.50355314473497,24.7964179927482,64.1251878738032,0.144115253682349,0.617963478138108,312.4365073,4.3236538,5.4720782,324951,649902,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,10,8,80,80,80,0,0,1,0.525,0.1,0.0892032656291627,0.260624181834039,0.224920614656204,0.491208630704289,17.8771826869334,64.0917159176161,0.174763563794977,0.660133790706705,303.9908714,4.22139085,4.6207179,345071,690142,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,14,1,80,80,80,0,0,1,0.4,0.05,0.12685798381583,0.282345706858667,0.280573337272141,0.518780279584463,23.1809171334882,62.8942268384713,0.194866563441496,0.783715927530466,268.3857633,3.6478378,4.6409647,303821,607642,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,14,4,80,80,80,0,0,1,0.55,0.0625,0.084481473734427,0.22898620386499,0.203290546734021,0.429403227995094,19.2920220284655,61.2784406915364,0.161662163517999,0.581424361899639,313.3127062,4.2076174,4.65142365,355400,710800,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,14,8,80,80,80,0,0,1,0.625,0.15,0.0777933977586076,0.230537601357772,0.189493455261656,0.444887955288857,10.9793987723463,53.2158100956721,0.172233720535603,0.585732268266554,326.1639709,4.34945655,4.708492,366121,732242,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,18,1,80,80,80,0,0,1,0.5375,0.075,0.0957796068634096,0.269194552315652,0.234927517055145,0.486783529640558,17.5041511297611,57.1335699538872,0.188134574117127,0.631823651640713,300.3779857,3.97897815,4.64712185,340848,681696,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,18,4,80,80,80,0,0,1,0.6625,0.125,0.0720669074468372,0.177782882985661,0.173748390474973,0.32948103426686,9.79929164403148,52.4914875670853,0.143688343080032,0.419991472404296,341.6282415,4.33213015,5.40198515,362519,725038,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,18,8,80,80,80,0,0,1,0.7625,0.1875,0.0637672028500374,0.176250888636764,0.149487492302575,0.322792019747075,5.17389018182277,31.925010851701,0.138469606840704,0.412685278224178,306.0703341,4.18341015,4.41933915,357876,715752,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,22,1,80,80,80,0,0,1,0.625,0.1125,0.071459728679324,0.218780641359511,0.175520107127268,0.417563195361568,11.5208441575402,45.3948423188955,0.181506121382956,0.483058188328822,298.6609482,4.0338302,4.3344103,353580,707160,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,22,4,80,80,80,0,0,1,0.7375,0.275,0.0604313846519556,0.129761422543187,0.125958046887007,0.26934223986362,4.99807403810831,42.4276450185369,0.123804849619171,0.371504414292269,300.8975461,4.1444954,4.31520625,354934,709868,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,FULL4D_BEAMSPACE_CML_MULTISTART,22,8,80,80,80,0,0,1,0.85,0.2875,0.0418689750228708,0.137493253371444,0.103471880377731,0.256782402424804,2.94466205557647,17.6968560219716,0.104324651759012,0.333557213341591,301.2128052,4.1431758,4.28033585,356034,712068,0,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,1,80,80,11,0,69,0.1375,0.0375,0,0.159727743416838,0.295419702140248,0.366805123363311,0.644052372513286,65.3269902240899,88.3486916829182,0.198344231360963,0.238984924502646,7.3457714,0.0824561,0.1641105,9111,18302,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":69}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,4,80,80,33,0,47,0.4125,0.2,0,0.109651641974924,0.214116967313468,0.25995675701817,0.454752493844417,43.8180085882694,82.9840268418803,0.148999999999998,0.299,6.6595507,0.0634195,0.12584055,12103,24286,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":47}"
BEAMSPACE,TANGENT_PROFILE_CORE,-6,8,80,80,45,0,35,0.5625,0.3,0,0.0967379086235877,0.191136389065776,0.238744888287183,0.411289168493498,47.4873264389422,82.3120224294422,0.198999999999998,0.449297145064524,6.767048,0.09625335,0.1227494,12753,25586,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":35}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,1,80,80,34,0,46,0.425,0.15,0,0.118528096668966,0.231164994999001,0.26242045381382,0.49620141755212,50.9761955467374,82.3788297427835,0.198999999999998,0.299000000000001,6.347259,0.05739355,0.12125385,12000,24080,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":46}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,4,80,80,63,0,17,0.7875,0.5125,0.0125,0.0811499525674197,0.152028401316803,0.185186765272734,0.318981236642473,34.2270013290857,73.9219993945548,0.149679884094377,0.299000000000001,8.8076204,0.1088943,0.1486957,14100,28280,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":17}"
BEAMSPACE,TANGENT_PROFILE_CORE,0,8,80,80,69,0,11,0.8625,0.65,0,0.0748622509522951,0.130524296714751,0.168754092406959,0.268311866657881,42.875909748393,79.4119285572864,0.198465387549125,0.451631759566345,8.4398758,0.105529,0.1269849,14009,28098,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":11}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,1,80,80,54,0,26,0.675,0.3875,0,0.0927442694486617,0.146801218313885,0.220864047441503,0.313098419530371,28.1677830696069,76.5622307095539,0.148999999999998,0.331148899743805,6.9403405,0.09864355,0.11035275,12940,25960,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":26}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,4,80,80,75,0,5,0.9375,0.7875,0.0125,0.062223041048854,0.106929299020077,0.152545041938692,0.231322295720119,32.1428816371945,70.5382176449802,0.148999999999999,0.299,7.671882,0.0981636,0.10447615,14384,28848,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":5}"
BEAMSPACE,TANGENT_PROFILE_CORE,6,8,80,80,79,0,1,0.9875,0.8875,0.075,0.0524108666945645,0.10317983809748,0.12371407278427,0.239782272141917,26.9279044843391,68.4867457032004,0.168492934667482,0.408126210077628,8.1744309,0.10153885,0.1133963,14346,28772,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":1}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,1,80,80,65,0,15,0.8125,0.6125,0.0125,0.0702060100989999,0.128049821887974,0.170021718016922,0.258929265007644,26.0680825466344,74.1405728486412,0.155890252773376,0.299,7.3766577,0.0995286,0.1092304,13509,27098,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":15}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,4,80,80,79,0,1,0.9875,0.925,0.025,0.0512708365706347,0.0898121664399288,0.123817447017534,0.19207733058076,26.20335785546,60.9549804610466,0.149,0.299,8.441858,0.101463,0.1235706,14382,28844,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":1}"
BEAMSPACE,TANGENT_PROFILE_CORE,10,8,80,80,80,0,0,1,0.95,0.15,0.0500977133551137,0.0813331571613723,0.103955758723159,0.178443715372793,16.6787241507912,61.7574401188804,0.149,0.33685053120794,7.838138,0.0989977,0.1032779,14305,28690,160,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,1,80,80,74,0,6,0.925,0.7875,0.0375,0.0564276988372499,0.111927618281806,0.13519884528619,0.243692685957683,22.3789697188537,70.2079817346272,0.149,0.299841676544116,7.7132562,0.0991837,0.1097256,14020,28120,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":6}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,4,80,80,80,0,0,1,0.975,0.1,0.0424540556438311,0.0812109022088116,0.0991458975379496,0.159916053614984,18.6207173851539,53.843352390335,0.148999999999999,0.299,7.8713707,0.09980835,0.1038811,14269,28618,160,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,14,8,80,80,80,0,0,1,1,0.2125,0.0389524902356807,0.0698232662204587,0.0843228416963616,0.157817342630158,8.82273781799629,50.7208126131457,0.148981136543135,0.298999999999999,7.918242,0.09989305,0.1106413,14157,28394,160,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,1,80,80,77,0,3,0.9625,0.8625,0.0875,0.0511978906350492,0.101558935680734,0.117871141499326,0.211523718089964,15.9644912329926,66.4971501151049,0.148999999999998,0.299,7.69543,0.0983898,0.10240955,14162,28404,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":3}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,4,80,80,80,0,0,1,0.9875,0.1875,0.0362460694422494,0.0761159677467279,0.0856800180494484,0.155286561963163,11.0186318274142,45.4306351931747,0.148826847523368,0.299,8.4676872,0.09967655,0.13453595,14246,28572,160,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,18,8,80,80,80,0,0,1,1,0.3375,0.0305155210371264,0.0641156792830857,0.0750449485201124,0.135254919317115,5.33150070293255,25.7076156616126,0.137204568848293,0.245013781669826,7.432577,0.0960485,0.10082065,13945,27970,160,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,1,80,80,78,0,2,0.975,0.9125,0.125,0.0429795583937581,0.0913146296348851,0.104401503656244,0.189617282754205,10.6005049509671,65.2343823658748,0.148999999999999,0.298999999999999,7.3040105,0.0953267,0.0983878,13916,27912,160,"{""reason"":""TANGENT_PROFILE_NO_FEASIBLE_SCALE"",""count"":2}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,4,80,80,80,0,0,1,1,0.325,0.0281329704205247,0.0635211959771136,0.0745123977238014,0.142158153929304,6.36232009054055,34.0947079937403,0.0989999999999998,0.242353597604086,7.367733,0.0950078,0.0998869,13874,27828,160,"{""reason"":[],""count"":[]}"
BEAMSPACE,TANGENT_PROFILE_CORE,22,8,80,80,80,0,0,1,1,0.375,0.0260318743153403,0.0607159035001332,0.0709224466616838,0.118945819138743,3.20350240707473,17.1317687200616,0.0989999999999995,0.199000000000001,7.2464098,0.09395985,0.1000789,13608,27296,160,"{""reason"":[],""count"":[]}"
ELEMENT,ELEMENT_MUSIC_K2,-6,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.301231642857143,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,-6,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,421.546651042857,5.25738534553571,5.32492544553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,-6,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,421.051829642857,5.25779759553571,5.32072059553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,0,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.301231642857143,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,0,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420.697318542857,5.23881184553571,5.32563869553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,0,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,419.287057842857,5.22707609553571,5.29139199553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,6,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.301231642857143,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,6,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,438.574776542857,5.43185404553571,5.73918489553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,6,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,437.873812642857,5.46953684553571,5.70854964553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,10,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.301231642857143,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,10,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,435.043374142857,5.36527129553571,5.74127499553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,10,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,435.502433242857,5.45594274553571,5.58347269553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,14,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.301231642857143,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,14,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420.740778642857,5.22004844553571,5.39747029553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,14,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,435.980477542857,5.40513959553571,5.71383069553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,18,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.301231642857143,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,18,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,444.775536342857,5.50222389553571,5.71343614553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,18,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,423.968227542857,5.23406814553571,5.50587564553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,22,1,80,0,0,80,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.301231642857143,NaN,NaN,0,0,0,"{""reason"":""NOT_APPLICABLE_INSUFFICIENT_SAMPLE_SUBSPACE_RANK"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,22,4,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,441.694262942857,5.54680554553571,5.68150014553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
ELEMENT,ELEMENT_MUSIC_K2,22,8,80,80,0,0,80,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,428.646954842857,5.37189259553571,5.51555494553571,1561680,0,80,"{""reason"":""MUSIC_FEWER_THAN_TWO_PEAKS"",""count"":80}"
