row_type,scope_type,scope_value,method_id,reference_method_id,total_count,valid_count,valid_rate,median_joint_RMSE_deg,p90_joint_RMSE_deg,median_center_error_deg,p90_center_error_deg,median_axis_error_deg,p90_axis_error_deg,median_rho_error_deg,p90_rho_error_deg,median_rho_relative_error,p90_rho_relative_error,median_separation_vector_error_deg,p90_separation_vector_error_deg,upgrade_rate,fallback_rate,mean_score_call_count,mean_SVD_call_count,median_runtime_sec,p90_runtime_sec,resulting_element_snr_median_db,resulting_element_snr_min_db,resulting_element_snr_max_db,realized_white_snr_median_db,realized_white_snr_p90_db,comparison_id,paired_count,wins,ties,losses
PAIRWISE,SNR_X_PROFILE,-6|P1,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,4,1,1
METHOD,SNR_X_PROFILE,-6|P2,CORE_LITE,,6,6,1,0.398222510950233,0.556486372683626,0.364269164289302,0.519258240356725,63.434948822922,90,0.165028153987288,0.323606797749979,0.825140769936442,1.6180339887499,0.341421356237308,0.399999999999999,0,0,162.5,375.166666666667,0.1480748,0.19704995,-28.0410561151548,-28.6653683501042,-27.4197207417143,-5.73299206304297,-5.36578916052403,,0,0,0,0
METHOD,SNR_X_PROFILE,-6|P2,CORE_PLUS,,6,6,1,0.353231554790055,0.550651303864802,0.310445381129282,0.522841741132634,67.8669652348345,84.2224696048431,0.127889239786311,0.348787801904248,0.639446198931559,1.74393900952124,0.269096233796907,0.425181004154268,0.833333333333333,0.166666666666667,1225.33333333333,2502.66666666667,0.81420575,1.3886578,-28.0410561151548,-28.6653683501042,-27.4197207417143,-5.73299206304297,-5.36578916052403,,0,0,0,0
METHOD,SNR_X_PROFILE,-6|P2,TANGENT_PROFILE_SAFE,,6,6,1,0.398222510950233,0.58254934378932,0.364269164289302,0.558077276737142,67.9660613889551,90,0.0495815386808568,0.323606797749979,0.247907693404285,1.6180339887499,0.282842712474618,0.399999999999999,0.166666666666667,0.833333333333333,366.5,809.166666666667,4.46848715,4.55324665,-28.0410561151548,-28.6653683501042,-27.4197207417143,-5.73299206304297,-5.36578916052403,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,-6|P2,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,0,5,1
PAIRWISE,SNR_X_PROFILE,-6|P2,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,1,1,4
METHOD,SNR_X_PROFILE,-6|P3,CORE_LITE,,6,6,1,0.539963055592928,0.673528806043854,0.386432845054082,0.577160188343252,35.782525588539,80.782525588539,0.273606797749979,0.982455532033677,1.82404531833321,6.54970354689124,0.285078105935821,1.11847624401048,0,0,147.166666666667,343.166666666667,0.1340833,0.1606528,-28.0447897956891,-28.7199298464111,-27.419636189126,-5.69064119495622,-5.60047382277023,,0,0,0,0
METHOD,SNR_X_PROFILE,-6|P3,CORE_PLUS,,6,6,1,0.450617072045499,0.667501648213673,0.408309266279212,0.574546177917614,35.782525588539,66.3786726928926,0.143801217501252,0.706062329783655,0.958674783341686,4.70708219855774,0.228086215311173,0.772960639542384,0.5,0.5,1048.33333333333,2147.33333333333,0.7541995,1.2811965,-28.0447897956891,-28.7199298464111,-27.419636189126,-5.69064119495622,-5.60047382277023,,0,0,0,0
METHOD,SNR_X_PROFILE,-6|P3,TANGENT_PROFILE_SAFE,,6,6,1,0.539963055592928,0.673528806043854,0.386432845054082,0.577160188343252,35.782525588539,80.782525588539,0.273606797749979,0.982455532033677,1.82404531833321,6.54970354689124,0.285078105935821,1.11847624401048,0,1,317.333333333333,709.5,4.4127214,4.46878205,-28.0447897956891,-28.7199298464111,-27.419636189126,-5.69064119495622,-5.60047382277023,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,-6|P3,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,0,6,0
PAIRWISE,SNR_X_PROFILE,-6|P3,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,0,3,3
METHOD,SNR_X_PROFILE,-6|P4,CORE_LITE,,6,6,1,0.580074789287608,0.625186263745669,0.562047527192571,0.618465843842649,9.21747441146105,31.7174744114611,0.182842712474618,0.347213595499958,1.82842712474619,3.47213595499958,0.182842712474618,0.353761482156571,0,0,168.666666666667,384.666666666667,0.15642915,0.17550095,-28.0298283709413,-28.644370079335,-27.4197200445974,-5.54412832224981,-5.11771724680101,,0,0,0,0
METHOD,SNR_X_PROFILE,-6|P4,CORE_PLUS,,6,6,1,0.580074789287608,0.625186263745669,0.562047527192571,0.618465843842649,7.98404522141979,37.0311804286335,0.182842712474618,0.332595638584654,1.82842712474619,3.32595638584655,0.182842712474618,0.338385644308685,0.333333333333333,0.666666666666667,2092.16666666667,4233,1.7300991,2.03332115,-28.0298283709413,-28.644370079335,-27.4197200445974,-5.54412832224981,-5.11771724680101,,0,0,0,0
METHOD,SNR_X_PROFILE,-6|P4,TANGENT_PROFILE_SAFE,,6,6,1,0.558424023389804,0.625186263745669,0.552286754997829,0.618465843842649,7.3650528502308,31.7174744114611,0.182842712474618,0.27955183223977,1.82842712474619,2.79551832239771,0.182842712474618,0.285217599340728,0.166666666666667,0.833333333333333,366,805.333333333333,4.4455168,4.51654385,-28.0298283709413,-28.644370079335,-27.4197200445974,-5.54412832224981,-5.11771724680101,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,-6|P4,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,1,5,0
PAIRWISE,SNR_X_PROFILE,-6|P4,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,1,3,2
METHOD,SNR_X_NOISE,-6|WHITE,CORE_LITE,,12,12,1,0.550032276683503,0.628607179517977,0.515958638402403,0.617446884761366,31.7174744114611,70.7520409416624,0.215028153987288,0.394721359549996,1.45136732208324,3.47213595499959,0.266421356237309,0.4,0,0,153.416666666667,356.083333333333,0.1438168,0.17920302,-27.4197203857815,-27.4197207451357,-27.419636189126,-5.62649203854061,-5.26986160596047,,0,0,0,0
METHOD,SNR_X_NOISE,-6|WHITE,CORE_PLUS,,12,12,1,0.577138811546027,0.648357439030866,0.526238709776159,0.63087475124731,25.3636825761886,72.2255885997802,0.240092708204643,0.44004716702768,1.00710559066382,3.44290004116897,0.288642747262622,0.440701955693341,0.666666666666667,0.333333333333333,1360.08333333333,2771.08333333333,0.8161104,1.73510926,-27.4197203857815,-27.4197207451357,-27.419636189126,-5.62649203854061,-5.26986160596047,,0,0,0,0
METHOD,SNR_X_NOISE,-6|WHITE,TANGENT_PROFILE_SAFE,,12,12,1,0.561676122192196,0.628607179517977,0.524209216036364,0.617446884761366,31.7174744114611,72.4039616771971,0.157842712474619,0.394721359549996,1.27614237491541,3.33681242847921,0.231595645598973,0.395376148215658,0.166666666666667,0.833333333333333,353.333333333333,781.916666666667,4.43464905,4.5288845,-27.4197203857815,-27.4197207451357,-27.419636189126,-5.62649203854061,-5.26986160596047,,0,0,0,0
PAIRWISE,SNR_X_NOISE,-6|WHITE,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,12,1,10,1
PAIRWISE,SNR_X_NOISE,-6|WHITE,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,12,3,3,6
METHOD,SNR_X_NOISE,-6|STAGE5_TOEPLITZ_CORRELATED,CORE_LITE,,12,12,1,0.508325143076683,0.619786506170719,0.456155281280883,0.595723404116998,35.782525588539,87.3434948822922,0.147213595499957,0.292213595499958,0.745355992499927,1.96612428547438,0.194129643010109,0.392015621187163,0,0,160.583333333333,369.916666666667,0.1454483,0.18029119,-28.664100918801,-29.0947966576344,-28.6399362549922,-5.65290546791137,-5.08492977054972,,0,0,0,0
METHOD,SNR_X_NOISE,-6|STAGE5_TOEPLITZ_CORRELATED,CORE_PLUS,,12,12,1,0.427105108486923,0.60295539811804,0.408309266279212,0.596565894233389,22.5,63.2106833615005,0.141087510481931,0.242810053140095,0.674561840756356,1.82842712474619,0.19680696631495,0.313971928808356,0.583333333333333,0.416666666666667,1511.83333333333,3074.08333333333,0.9750962,1.95109416,-28.664100918801,-29.0947966576344,-28.6399362549922,-5.65290546791137,-5.08492977054972,,0,0,0,0
METHOD,SNR_X_NOISE,-6|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,,12,12,1,0.475081096082331,0.619786506170719,0.386432845054082,0.592121134151257,22.5,87.3434948822922,0.147213595499957,0.292213595499958,0.745355992499927,1.96612428547438,0.188259286020219,0.392015621187163,0.0833333333333333,0.916666666666667,359.833333333333,794.416666666667,4.4675582,4.53583461,-28.664100918801,-29.0947966576344,-28.6399362549922,-5.65290546791137,-5.08492977054972,,0,0,0,0
PAIRWISE,SNR_X_NOISE,-6|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,12,1,11,0
PAIRWISE,SNR_X_NOISE,-6|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,12,3,5,4
METHOD,SNR_X_PROFILE,0|P1,CORE_LITE,,6,6,1,0.470411305736164,0.510568156034251,0.412310562561765,0.504950975679639,58.2825255885389,71.565051177078,0.147213595499958,0.206449510224598,0.490711984999859,0.688165034081995,0.359308596360919,0.452931767772601,0,0,165.666666666667,378.333333333333,0.1570876,0.1766793,-22.0419108128362,-22.688460857618,-21.4197201460617,0.24407240251904,0.639359745914754,,0,0,0,0
METHOD,SNR_X_PROFILE,0|P1,CORE_PLUS,,6,6,1,0.469699621703765,0.623286291659254,0.413152472280546,0.605046170954772,57.5009657886968,71.565051177078,0.147213595499958,0.298912279949135,0.490711984999859,0.99637426649712,0.369962830210077,0.452931767772601,0.666666666666667,0.333333333333333,1683.16666666667,3414.83333333333,1.4874147,1.7386009,-22.0419108128362,-22.688460857618,-21.4197201460617,0.24407240251904,0.639359745914754,,0,0,0,0
METHOD,SNR_X_PROFILE,0|P1,TANGENT_PROFILE_SAFE,,6,6,1,0.470411305736164,0.510568156034251,0.412310562561765,0.504950975679639,57.2856449016513,71.5650511770779,0.147213595499958,0.282342712474618,0.490711984999861,0.941142374915395,0.282668924301625,0.452931767772601,0.166666666666667,0.833333333333333,427.166666666667,927.333333333333,4.5127811,4.57959975,-22.0419108128362,-22.688460857618,-21.4197201460617,0.24407240251904,0.639359745914754,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,0|P1,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,1,5,0
PAIRWISE,SNR_X_PROFILE,0|P1,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,3,1,2
METHOD,SNR_X_PROFILE,0|P2,CORE_LITE,,6,6,1,0.529065861492056,0.565616350468402,0.291421356237308,0.364269164289301,17.9188264771391,67.4999999999999,0.750827043275216,1.00827625302982,3.75413521637609,5.04138126514913,0.763441361516796,1.00990195135928,0,0,168.166666666667,384.166666666667,0.16177505,0.1797137,-22.0410561151626,-22.6904306861397,-21.4197207417143,0.110424644363319,0.633037565042992,,0,0,0,0
METHOD,SNR_X_PROFILE,0|P2,CORE_PLUS,,6,6,1,0.407590832601838,0.565616350468402,0.25429866331108,0.363333025628071,24.8623233832131,71.6983199434338,0.357251205681347,1.00827625302982,1.78625602840674,5.04138126514913,0.435449980339198,1.00990195135928,0.833333333333333,0.166666666666667,844.666666666667,1739.16666666667,0.71477645,0.84149405,-22.0410561151626,-22.6904306861397,-21.4197207417143,0.110424644363319,0.633037565042992,,0,0,0,0
METHOD,SNR_X_PROFILE,0|P2,TANGENT_PROFILE_SAFE,,6,6,1,0.529065861492056,0.565616350468402,0.253224755112298,0.356155281280882,17.9188264771391,71.8859897761096,0.750827043275216,1.00827625302982,3.75413521637609,5.04138126514913,0.763441361516796,1.00990195135928,0.333333333333333,0.666666666666667,409,891.833333333333,4.5440236,4.58189285,-22.0410561151626,-22.6904306861397,-21.4197207417143,0.110424644363319,0.633037565042992,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,0|P2,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,1,4,1
PAIRWISE,SNR_X_PROFILE,0|P2,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,2,2,2
METHOD,SNR_X_PROFILE,0|P3,CORE_LITE,,6,6,1,0.293210403685012,0.586910363553055,0.25,0.559089102194549,54.2174744114611,90,0.0914213562373104,0.27360679774998,0.609475708248742,1.82404531833322,0.228077640640441,0.415156537340402,0,0,151,350.333333333333,0.1510571,0.1621289,-22.0452723003032,-22.699932824651,-21.4197201361639,0.0334442281890053,0.722230676718145,,0,0,0,0
METHOD,SNR_X_PROFILE,0|P3,CORE_PLUS,,6,6,1,0.370881486145353,0.631688611280293,0.365741081000633,0.608238017698245,61.2245050382108,90,0.105021155685308,0.199461890479408,0.700141037902063,1.3297459365294,0.121710715021952,0.288602978081999,0.833333333333333,0.166666666666667,1608.33333333333,3266.5,1.43034615,1.7709637,-22.0452723003032,-22.699932824651,-21.4197201361639,0.0334442281890053,0.722230676718145,,0,0,0,0
METHOD,SNR_X_PROFILE,0|P3,TANGENT_PROFILE_SAFE,,6,6,1,0.153508564915658,0.457127208528711,0.148873908286707,0.404950975679639,25.4974860704003,76.717474411461,0.0406339041854963,0.27360679774998,0.270892694569978,1.82404531833322,0.0738543465427734,0.415156537340402,0.666666666666667,0.333333333333333,415.833333333333,906,4.5319905,4.5508772,-22.0452723003032,-22.699932824651,-21.4197201361639,0.0334442281890053,0.722230676718145,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,0|P3,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,3,2,1
PAIRWISE,SNR_X_PROFILE,0|P3,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,5,1,0
METHOD,SNR_X_PROFILE,0|P4,CORE_LITE,,6,6,1,0.418577763671683,0.54061077478808,0.31977416156994,0.512254553250786,45,52.0181217339632,0.2,0.535917360311744,2.00000000000001,5.35917360311745,0.242079222506604,0.565836775308895,0,0,167.333333333333,383.333333333333,0.1652879,0.1835526,-22.0329330904635,-22.654201372731,-21.4197202203124,-0.0233566966219027,0.455026825255095,,0,0,0,0
METHOD,SNR_X_PROFILE,0|P4,CORE_PLUS,,6,6,1,0.414081619502477,0.588723759608613,0.288173366734839,0.579899770550141,49.8877231792508,61.3895290903539,0.10164726939091,0.539350507661212,1.0164726939091,5.39350507661213,0.115949432598956,0.563683876135649,1,0,1778,3606.16666666667,1.58033265,1.9425942,-22.0329330904635,-22.654201372731,-21.4197202203124,-0.0233566966219027,0.455026825255095,,0,0,0,0
METHOD,SNR_X_PROFILE,0|P4,TANGENT_PROFILE_SAFE,,6,6,1,0.381152102147992,0.54061077478808,0.28560486594701,0.512254553250786,50.5384248367206,61.5922542668282,0.1995,0.535917360311744,1.99500000000001,5.35917360311745,0.218181946156087,0.565836775308895,0.5,0.5,421.166666666667,917,4.53527895,4.55369,-22.0329330904635,-22.654201372731,-21.4197202203124,-0.0233566966219027,0.455026825255095,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,0|P4,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,2,3,1
PAIRWISE,SNR_X_PROFILE,0|P4,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,4,0,2
METHOD,SNR_X_NOISE,0|WHITE,CORE_LITE,,12,12,1,0.346541643202782,0.536626356869171,0.3,0.50891175622335,44.9999999999999,61.5914539406299,0.100000000000001,0.592159012611178,0.745355992499928,3.1107950630559,0.20623933623853,0.614503155607568,0,0,162.75,373.75,0.16273235,0.18498586,-21.4197204092832,-21.4197207451514,-21.4197201361639,0.0732157267572234,0.355046090434207,,0,0,0,0
METHOD,SNR_X_NOISE,0|WHITE,CORE_PLUS,,12,12,1,0.305815621883981,0.63541150678994,0.293275277210722,0.626577854569212,39.7765070973929,70.8563811350637,0.125816775552558,0.298941003010118,0.875945091962007,1.03942899503821,0.183433310873284,0.437559244279122,0.916666666666667,0.0833333333333333,1505.58333333333,3060.91666666667,1.1134067,1.77780115,-21.4197204092832,-21.4197207451514,-21.4197201361639,0.0732157267572234,0.355046090434207,,0,0,0,0
METHOD,SNR_X_NOISE,0|WHITE,TANGENT_PROFILE_SAFE,,12,12,1,0.314988653144833,0.536626356869171,0.283535802689554,0.50891175622335,38.4917689749488,64.0769334414492,0.0995000000000006,0.592159012611178,0.670063185088084,3.1107950630559,0.222432918599538,0.6095212675718,0.5,0.5,422.666666666667,919.583333333333,4.52247225,4.56749589,-21.4197204092832,-21.4197207451514,-21.4197201361639,0.0732157267572234,0.355046090434207,,0,0,0,0
PAIRWISE,SNR_X_NOISE,0|WHITE,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,12,5,6,1
PAIRWISE,SNR_X_NOISE,0|WHITE,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,12,10,0,2
METHOD,SNR_X_NOISE,0|STAGE5_TOEPLITZ_CORRELATED,CORE_LITE,,12,12,1,0.482079505556253,0.572688281816722,0.367705098312484,0.509161134328953,52.0181217339633,90,0.19860679774998,0.972462112512353,0.942809041582069,5.07448627726842,0.390480834711224,0.977791206846122,0,0,163.333333333333,374.333333333333,0.15570785,0.16755865,-22.664100918801,-22.699932824651,-22.6461456626724,0.0407629610250471,0.863306292283735,,0,0,0,0
METHOD,SNR_X_NOISE,0|STAGE5_TOEPLITZ_CORRELATED,CORE_PLUS,,12,12,1,0.487168543781756,0.572688281816722,0.314735999847277,0.520734773743572,56.5380768911376,89.3545319056848,0.148068688229386,0.982199836559069,0.982502108338529,5.07448627726842,0.363426390143271,0.986817192537513,0.75,0.25,1451.5,2952.41666666667,1.00124665,1.83023589,-22.664100918801,-22.699932824651,-22.6461456626724,0.0407629610250471,0.863306292283735,,0,0,0,0
METHOD,SNR_X_NOISE,0|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,,12,12,1,0.470411305736164,0.556382153623441,0.293490419494764,0.493475459206617,44.0978724099125,82.0500788808428,0.219025895677944,0.972462112512353,0.96512947838971,5.07448627726842,0.421112753435443,0.977791206846122,0.333333333333333,0.666666666666667,413.916666666667,901.5,4.5405054,4.56355949,-22.664100918801,-22.699932824651,-22.6461456626724,0.0407629610250471,0.863306292283735,,0,0,0,0
PAIRWISE,SNR_X_NOISE,0|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,12,2,8,2
PAIRWISE,SNR_X_NOISE,0|STAGE5_TOEPLITZ_CORRELATED,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,12,4,4,4
METHOD,SNR_X_PROFILE,6|P1,CORE_LITE,,6,6,1,0.308861890685931,0.530029090772816,0.170710678118654,0.519258240356725,45,67.4999999999999,0.1,0.347213595499958,0.333333333333334,1.15737865166653,0.212478672477061,0.514733925043573,0,0,157.833333333333,363.833333333333,0.1443432,0.17585,-16.0350165564803,-16.6641009188011,-15.4197201460617,5.93983437553467,6.34617498550388,,0,0,0,0
METHOD,SNR_X_PROFILE,6|P1,CORE_PLUS,,6,6,1,0.438499628520757,0.634171255915509,0.350081137898762,0.616314936264849,40.4433204898566,45,0.242772364984962,0.443153966415702,0.809241216616543,1.47717988805234,0.266274355597903,0.455806423904209,0.666666666666667,0.333333333333333,1904,3857.66666666667,1.4911653,1.9896869,-16.0350165564803,-16.6641009188011,-15.4197201460617,5.93983437553467,6.34617498550388,,0,0,0,0
METHOD,SNR_X_PROFILE,6|P1,TANGENT_PROFILE_SAFE,,6,6,1,0.265074215446103,0.530029090772816,0.149999999999999,0.519258240356725,45,63.9241938337899,0.1,0.446713595499957,0.333333333333334,1.48904531833319,0.212478672477061,0.458517216856386,0.333333333333333,0.666666666666667,416.833333333333,907.833333333333,4.53045415,4.53883515,-16.0350165564803,-16.6641009188011,-15.4197201460617,5.93983437553467,6.34617498550388,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,6|P1,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,2,4,0
PAIRWISE,SNR_X_PROFILE,6|P1,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,4,1,1
METHOD,SNR_X_PROFILE,6|P2,CORE_LITE,,6,6,1,0.282287565553229,0.3302775637732,0.182514076993645,0.3302775637732,0,31.717474411461,0.0414213562373102,0.416227766016838,0.207106781186552,2.0811388300842,0.100000000000001,0.423606797749979,0,0,157.833333333333,363.833333333333,0.14164725,0.17932745,-16.0410561134441,-16.7586511928087,-15.4197207397322,5.982165385283,6.75267034017382,,0,0,0,0
METHOD,SNR_X_PROFILE,6|P2,CORE_PLUS,,6,6,1,0.278409640298351,0.435751529138141,0.191567614695854,0.424218663226025,12.3340405934416,31.717474411461,0.198983203284909,0.380486849284628,0.994916016424549,1.90243424642315,0.199507895933046,0.387865881017769,0.666666666666667,0.333333333333333,2067.16666666667,4183.66666666667,1.53402415,2.5039961,-16.0410561134441,-16.7586511928087,-15.4197207397322,5.982165385283,6.75267034017382,,0,0,0,0
METHOD,SNR_X_PROFILE,6|P2,TANGENT_PROFILE_SAFE,,6,6,1,0.282287565553229,0.3302775637732,0.182514076993645,0.3302775637732,4.5194052673098,30.210886588543,0.198949266350757,0.416227766016838,0.994746331753787,2.0811388300842,0.199097561785296,0.423606797749979,0.333333333333333,0.666666666666667,407,888.166666666667,4.52993975,4.5731759,-16.0410561134441,-16.7586511928087,-15.4197207397322,5.982165385283,6.75267034017382,,0,0,0,0
PAIRWISE,SNR_X_PROFILE,6|P2,TANGENT_PROFILE_SAFE,CORE_LITE,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_LITE,6,1,4,1
PAIRWISE,SNR_X_PROFILE,6|P2,TANGENT_PROFILE_SAFE,CORE_PLUS,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TANGENT_VS_CORE_PLUS,6,4,1,1
