trial_id,global_trial_index,truth_K,support_or_difficulty,noise,L,SNR,noise_seed,element_trial_hash,method_id,fit_valid,fit_status,solver_status,selected_start_id,start_count,valid_start_count,initial_angles,final_angles,estimate_target1_az_deg,estimate_target1_el_deg,estimate_target2_az_deg,estimate_target2_el_deg,known_K_joint_RMSE,known_K_azimuth_RMSE,known_K_elevation_RMSE,known_K_separation_vector_error,initial_known_K_joint_RMSE,refinement_improved_flag,RSS,loglik,effective_rank,score_calls,SVD_calls,runtime_sec,monotonicity_violation_count,truth_used_in_initialization_flag,truth_used_in_fit_flag,shared_element_data_flag,solver_contract_hash,selected_candidate_method_id,continuous_candidate_method_id,selected_source,continuous_upgrade_flag,fallback_flag,selection_truth_used_flag,selection_rule,B0_candidate_loglik,continuous_candidate_loglik,B0_candidate_score_calls,B0_candidate_SVD_calls,B0_candidate_runtime_sec,continuous_candidate_score_calls,continuous_candidate_SVD_calls,continuous_candidate_runtime_sec,conservative_upper_bound_score_calls,conservative_upper_bound_SVD_calls,conservative_upper_bound_runtime_sec,cost_accounting_note
R1_K1_N2_L1_SP6_ON_GRID,11,1,ON_GRID,STAGE5_TOEPLITZ_CORRELATED,1,6,2726072805,e2a69efb82112dac559bde8db50ed4f90e7dbb54bdb8967df82f82a41e95b58f,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B1_K1_CONVENTIONAL_SINGLETON_PEAK,1,1,[8 10],[7.9914187196063109 9.9983353205793914],7.99141871960631,9.99833532057939,NaN,NaN,0.00874125453058717,0.00858128039368911,0.00166467942060855,NaN,0,0,10.3052267216335,-26.5399634996477,1,148,315,0.0839882,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B1_DIRECT_CONTINUOUS_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-27.5557848207265,-26.5399634996477,91,206,0.0476301,148,315,0.0839882,239,521,0.1316183,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L1_SP6_ON_GRID,11,1,ON_GRID,STAGE5_TOEPLITZ_CORRELATED,1,6,2726072805,e2a69efb82112dac559bde8db50ed4f90e7dbb54bdb8967df82f82a41e95b58f,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B2_K1_GROUPED_Q1_KQ1,1,1,[8 10],[7.9914187196063109 9.9983353205793914],7.99141871960631,9.99833532057939,NaN,NaN,0.00874125453058717,0.00858128039368911,0.00166467942060855,NaN,0,0,10.3052267216335,-26.5399634996477,1,148,315,0.0803444,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-27.5557848207265,-26.5399634996477,91,206,0.0476301,148,315,0.0803444,239,521,0.1279745,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L1_SP6_INSIDE_OFF_GRID,12,1,INSIDE_OFF_GRID,STAGE5_TOEPLITZ_CORRELATED,1,6,2726072805,3b0e869d44de9d497349a24f6adf56e8d2d6f3d447da8f0f429753bd96ad2d78,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B1_K1_CONVENTIONAL_SINGLETON_PEAK,1,1,[8 10],[8.0920699030566574 10.099598405307129],8.09206990305666,10.0995984053071,NaN,NaN,0.00794025917890267,0.00793009694334224,0.000401594692871043,NaN,0.141421356237309,1,10.3920358675423,-26.6657912334996,1,189,397,0.1070332,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B1_DIRECT_CONTINUOUS_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-64.2379116417234,-26.6657912334996,101,226,0.0661929,189,397,0.1070332,290,623,0.1732261,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L1_SP6_INSIDE_OFF_GRID,12,1,INSIDE_OFF_GRID,STAGE5_TOEPLITZ_CORRELATED,1,6,2726072805,3b0e869d44de9d497349a24f6adf56e8d2d6f3d447da8f0f429753bd96ad2d78,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B2_K1_GROUPED_Q1_KQ1,1,1,[8 10.199999999999999],[8.0920698118747758 10.099598404408049],8.09206981187478,10.099598404408,NaN,NaN,0.00794035028956,0.00793018812522384,0.000401595591950965,NaN,0.141421356237309,1,10.392035863928,-26.6657912282827,1,189,397,0.1093683,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-64.2379116417234,-26.6657912282827,101,226,0.0661929,189,397,0.1093683,290,623,0.1755612,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L8_SM6_ON_GRID,13,1,ON_GRID,STAGE5_TOEPLITZ_CORRELATED,8,-6,2726072806,6029d8d571c9d0fc8fb1a3fbbac11d7ae06f9d3eeaa4004225c71d924adec606,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B1_K1_CONVENTIONAL_SINGLETON_PEAK,1,1,[8 10],[8.0053592578390127 10.011653821400136],8.00535925783901,10.0116538214001,NaN,NaN,0.012827049458519,0.0053592578390127,0.0116538214001363,NaN,0,0,132.246502395797,-269.028691985202,1,148,315,0.0862312,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B1_DIRECT_CONTINUOUS_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-269.375591397356,-269.028691985202,91,206,0.0598977,148,315,0.0862312,239,521,0.1461289,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L8_SM6_ON_GRID,13,1,ON_GRID,STAGE5_TOEPLITZ_CORRELATED,8,-6,2726072806,6029d8d571c9d0fc8fb1a3fbbac11d7ae06f9d3eeaa4004225c71d924adec606,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B2_K1_GROUPED_Q1_KQ1,1,1,[8 10],[8.0053592578390127 10.011653821400136],8.00535925783901,10.0116538214001,NaN,NaN,0.012827049458519,0.0053592578390127,0.0116538214001363,NaN,0,0,132.246502395797,-269.028691985202,1,148,315,0.0840214,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-269.375591397356,-269.028691985202,91,206,0.0598977,148,315,0.0840214,239,521,0.1439191,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L8_SM6_INSIDE_OFF_GRID,14,1,INSIDE_OFF_GRID,STAGE5_TOEPLITZ_CORRELATED,8,-6,2726072806,f660a1a7513b028e6c2b2112c59fb84ef00a65993b8cdecd23ea62b8a931729c,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B1_K1_CONVENTIONAL_SINGLETON_PEAK,1,1,[8.1999999999999993 10.199999999999999],[8.1069666341814521 10.11114194648405],8.10696663418145,10.1111419464841,NaN,NaN,0.013140660686268,0.00696663418145249,0.0111419464840505,NaN,0.141421356237309,1,132.423585682747,-269.189269236369,1,189,397,0.0995244,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B1_DIRECT_CONTINUOUS_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-311.715484251811,-269.189269236369,91,206,0.061179,189,397,0.0995244,280,603,0.1607034,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L8_SM6_INSIDE_OFF_GRID,14,1,INSIDE_OFF_GRID,STAGE5_TOEPLITZ_CORRELATED,8,-6,2726072806,f660a1a7513b028e6c2b2112c59fb84ef00a65993b8cdecd23ea62b8a931729c,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B2_K1_GROUPED_Q1_KQ1,1,1,[8.1999999999999993 10.199999999999999],[8.1069666341814521 10.11114194648405],8.10696663418145,10.1111419464841,NaN,NaN,0.013140660686268,0.00696663418145249,0.0111419464840505,NaN,0.141421356237309,1,132.423585682747,-269.189269236369,1,189,397,0.1031705,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-311.715484251811,-269.189269236369,91,206,0.061179,189,397,0.1031705,280,603,0.1643495,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L8_SP6_ON_GRID,15,1,ON_GRID,STAGE5_TOEPLITZ_CORRELATED,8,6,2726072807,ebed3d266e0e1fb77896dc0b3284c2c133eb6c577560d333a0ab2989e2872c98,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B1_K1_CONVENTIONAL_SINGLETON_PEAK,1,1,[8 10],[7.9963380745207076 10.009090910078669],7.99633807452071,10.0090909100787,NaN,NaN,0.00980073182340662,0.00366192547929245,0.00909091007866891,NaN,0,0,95.7963372968079,-230.335511340401,1,148,315,0.0791464,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B1_DIRECT_CONTINUOUS_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-234.587018044638,-230.335511340401,91,206,0.0517672,148,315,0.0791464,239,521,0.1309136,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L8_SP6_ON_GRID,15,1,ON_GRID,STAGE5_TOEPLITZ_CORRELATED,8,6,2726072807,ebed3d266e0e1fb77896dc0b3284c2c133eb6c577560d333a0ab2989e2872c98,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B2_K1_GROUPED_Q1_KQ1,1,1,[8 10],[7.9963380745207076 10.009090910078669],7.99633807452071,10.0090909100787,NaN,NaN,0.00980073182340662,0.00366192547929245,0.00909091007866891,NaN,0,0,95.7963372968079,-230.335511340401,1,148,315,0.0768553,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-234.587018044638,-230.335511340401,91,206,0.0517672,148,315,0.0768553,239,521,0.1286225,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L8_SP6_INSIDE_OFF_GRID,16,1,INSIDE_OFF_GRID,STAGE5_TOEPLITZ_CORRELATED,8,6,2726072807,3a7384f39d038b55328e04bb33106d55efd0daa521161b17464da1df5c81feef,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B1_K1_CONVENTIONAL_SINGLETON_PEAK,1,1,[8 10.199999999999999],[8.0959209729453896 10.108730588667264],8.09592097294539,10.1087305886673,NaN,NaN,0.00963647446887099,0.00407902705461005,0.00873058866726417,NaN,0.141421356237309,1,95.5331136018212,-230.005328368794,1,189,397,0.1264731,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B1_DIRECT_CONTINUOUS_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-518.621007178652,-230.005328368794,91,206,0.0619013,189,397,0.1264731,280,603,0.1883744,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K1_N2_L8_SP6_INSIDE_OFF_GRID,16,1,INSIDE_OFF_GRID,STAGE5_TOEPLITZ_CORRELATED,8,6,2726072807,3a7384f39d038b55328e04bb33106d55efd0daa521161b17464da1df5c81feef,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,CONTINUOUS_REFINEMENT_CONVERGED,B2_K1_GROUPED_Q1_KQ1,1,1,[8 10.199999999999999],[8.0959209729453896 10.108730588667264],8.09592097294539,10.1087305886673,NaN,NaN,0.00963647446887099,0.00407902705461005,0.00873058866726417,NaN,0.141421356237309,1,95.5331136018212,-230.005328368794,1,189,397,0.1149331,0,0,0,1,51d3767c9d1bec81e7a08f09e3c9eadac455bb6e99ac78c4fb694c83956b4ac2,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-518.621007178652,-230.005328368794,91,206,0.0619013,189,397,0.1149331,280,603,0.1768344,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N1_L4_EASY,17,2,EASY,WHITE,4,6,2726072900,ed74e6a91127b9747acaa550a0501a69c8154456c76b4a2685f8c572feb9be4d,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,VALID_FOR_LRT,REGISTERED_STAGE8_FIXED_GRID_BASELINE,K2_GROUPED_Q1_KQ2,3,2,[7.7999999999999998 10;8.1999999999999993 10],[7.7999999999999998 9.8000000000000007;8 10],7.8,9.8,8,10,0.141681308325435,0.100183813884298,0.100183813884297,0.0171572875253808,0.141681308325435,1,66.3918091700543,-134.757540997683,2,173,397,0.191667,0,0,0,1,dc8a5cd40c3c2ec909dc85aeeeace135c8975b210c4f72e0ea8a50c5aea58994,B0_FIXED_GRID_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,FIXED_GRID_FALLBACK,0,1,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-134.757540997683,NaN,173,397,0.191667,2039,4117,1.8607581,2212,4514,2.0524251,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N1_L4_EASY,17,2,EASY,WHITE,4,6,2726072900,ed74e6a91127b9747acaa550a0501a69c8154456c76b4a2685f8c572feb9be4d,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,K2_CENTER_DIFFERENCE_MAX_SWEEPS_USABLE,B2_K2_GROUPED_Q1_KQ2,2,1,[7.7999999999999998 10;8.1999999999999993 10],[7.8910398400587134 9.8688002826554833;8.0850878980418646 10.079261063597231],7.89103984005871,9.86880028265548,8.08508789804186,10.0792610635972,0.0299888809840497,0.0149742703465565,0.0259827675635937,0.0181610376748405,0.141681308325435,1,61.4010987406946,-130.068783205192,2,3377,6773,2.6998579,0,0,0,1,bafeb5df6638ebc11cece40f217ca43594c0e98bcfbd2ff8427dbb0b89c5344f,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-134.757540997683,-130.068783205192,173,397,0.191667,3377,6773,2.6998579,3550,7170,2.8915249,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N1_L4_MODERATE,18,2,MODERATE,WHITE,4,0,2726072900,a52a31e4419ab873c8cdaf6153617eef459ccd421ebee899ee7c77ebf1765a9f,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,K2_CENTER_DIFFERENCE_MAX_SWEEPS_USABLE,B1_K2_DIRECT_GRID_PAIR_BEST,2,1,[7.7999999999999998 9.8000000000000007;8 10],[7.8484513644487102 9.800201086443737;8.006848212874818 9.9825759821521043],7.84845136444871,9.80020108644374,8.00684821287482,9.9825759821521,0.138460802298205,0.076936220699144,0.11511825101866,0.0925287027991021,0.156242748837837,1,61.7538744374178,-130.412522465572,2,2163,4366,1.9746346,0,0,0,1,bafeb5df6638ebc11cece40f217ca43594c0e98bcfbd2ff8427dbb0b89c5344f,B1_DIRECT_CONTINUOUS_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-131.63513893984,-130.412522465572,132,316,0.1621078,2163,4366,1.9746346,2295,4682,2.1367424,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N1_L4_MODERATE,18,2,MODERATE,WHITE,4,0,2726072900,a52a31e4419ab873c8cdaf6153617eef459ccd421ebee899ee7c77ebf1765a9f,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,K2_CENTER_DIFFERENCE_MAX_SWEEPS_USABLE,B2_K2_GROUPED_Q2_KQ1_PLUS_KQ1,2,1,[7.7999999999999998 9.8000000000000007;8 10],[7.8484513644487102 9.800201086443737;8.006848212874818 9.9825759821521043],7.84845136444871,9.80020108644374,8.00684821287482,9.9825759821521,0.138460802298205,0.076936220699144,0.11511825101866,0.0925287027991021,0.156242748837837,1,61.7538744374178,-130.412522465572,2,3543,7105,2.9266499,0,0,0,1,bafeb5df6638ebc11cece40f217ca43594c0e98bcfbd2ff8427dbb0b89c5344f,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-131.63513893984,-130.412522465572,132,316,0.1621078,3543,7105,2.9266499,3675,7421,3.0887577,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N1_L8_EASY,19,2,EASY,WHITE,8,6,2726072901,07ad4a91bd66a8732e4445352e3451044013e3a56fcdd3b8ceedeeda9b2dee6f,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,VALID_FOR_LRT,REGISTERED_STAGE8_FIXED_GRID_BASELINE,K2_GROUPED_Q1_KQ2,3,2,[8 10;8.1999999999999993 10],[8 10;8.1999999999999993 10.199999999999999],8,10,8.2,10.2,0.141681308325435,0.100183813884297,0.100183813884297,0.0171572875253814,0.145899953956139,1,115.603310786988,-252.888328670563,2,172,396,0.1336711,0,0,0,1,dc8a5cd40c3c2ec909dc85aeeeace135c8975b210c4f72e0ea8a50c5aea58994,B0_FIXED_GRID_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,FIXED_GRID_FALLBACK,0,1,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-252.888328670563,NaN,172,396,0.1336711,2020,4079,1.566664,2192,4475,1.7003351,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N1_L8_EASY,19,2,EASY,WHITE,8,6,2726072901,07ad4a91bd66a8732e4445352e3451044013e3a56fcdd3b8ceedeeda9b2dee6f,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,K2_CENTER_DIFFERENCE_CONVERGED,B2_K2_GROUPED_Q1_KQ2,2,1,[8 10;8.1999999999999993 10],[7.9702229250402317 9.9762135953788942;8.025547149007302 10.029212078997794],7.97022292504023,9.97621359537889,8.0255471490073,10.0292120789978,0.111758116690858,0.0784324258080204,0.0796130091640611,0.223410331831688,0.145899953956139,1,105.970999339057,-242.448433032668,2,1972,3963,1.5507648,0,0,0,1,bafeb5df6638ebc11cece40f217ca43594c0e98bcfbd2ff8427dbb0b89c5344f,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-252.888328670563,-242.448433032668,172,396,0.1336711,1972,3963,1.5507648,2144,4359,1.6844359,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N1_L8_MODERATE,20,2,MODERATE,WHITE,8,0,2726072901,d69cd01186eb850fd08220e93455af2483a6a71599cc1456f0922dca50d7311b,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,VALID_FOR_LRT,REGISTERED_STAGE8_FIXED_GRID_BASELINE,K2_GROUPED_Q1_KQ2,3,2,[8 10;8.1999999999999993 10],[8 10;8.1999999999999993 10.199999999999999],8,10,8.2,10.2,0.156242748837836,0.11048030721446,0.110480307214461,0.132842712474616,0.122549574794047,0,107.020468714665,-243.630990675981,2,172,396,0.1357517,0,0,0,1,dc8a5cd40c3c2ec909dc85aeeeace135c8975b210c4f72e0ea8a50c5aea58994,B0_FIXED_GRID_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,FIXED_GRID_FALLBACK,0,1,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-243.630990675981,NaN,172,396,0.1357517,1979,3997,1.5543484,2151,4393,1.6901001,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N1_L8_MODERATE,20,2,MODERATE,WHITE,8,0,2726072901,d69cd01186eb850fd08220e93455af2483a6a71599cc1456f0922dca50d7311b,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,VALID_FOR_LRT,REGISTERED_STAGE8_FIXED_GRID_BASELINE,K2_GROUPED_Q1_KQ2,3,2,[8 10;8.1999999999999993 10],[8 10;8.1999999999999993 10.199999999999999],8,10,8.2,10.2,0.156242748837836,0.11048030721446,0.110480307214461,0.132842712474616,0.122549574794047,0,107.020468714665,-243.630990675981,2,172,396,0.1357517,0,0,0,1,dc8a5cd40c3c2ec909dc85aeeeace135c8975b210c4f72e0ea8a50c5aea58994,B0_FIXED_GRID_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,FIXED_GRID_FALLBACK,0,1,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-243.630990675981,NaN,172,396,0.1357517,3561,7140,2.8501578,3733,7536,2.9859095,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N2_L4_EASY,21,2,EASY,STAGE5_TOEPLITZ_CORRELATED,4,6,2726072902,196ef89d2507d6907cab57e51ae70bdfb390e198e652b61005efc9fd2f710e88,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,VALID_FOR_LRT,REGISTERED_STAGE8_FIXED_GRID_BASELINE,K2_GROUPED_Q1_KQ2,3,2,[7.7999999999999998 10;8.1999999999999993 10],[7.7999999999999998 9.8000000000000007;8 10],7.8,9.8,8,10,0.141681308325435,0.100183813884298,0.100183813884297,0.0171572875253808,0.141681308325435,1,49.8296307359851,-117.539707525034,2,191,435,0.1622622,0,0,0,1,dc8a5cd40c3c2ec909dc85aeeeace135c8975b210c4f72e0ea8a50c5aea58994,B0_FIXED_GRID_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,FIXED_GRID_FALLBACK,0,1,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-117.539707525034,NaN,191,435,0.1622622,2020,4079,1.5854082,2211,4514,1.7476704,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N2_L4_EASY,21,2,EASY,STAGE5_TOEPLITZ_CORRELATED,4,6,2726072902,196ef89d2507d6907cab57e51ae70bdfb390e198e652b61005efc9fd2f710e88,H2_GROUPED_SAFE_HYBRID_KNOWN_K,1,KNOWN_K_FIT_VALID,K2_CENTER_DIFFERENCE_MAX_SWEEPS_USABLE,B2_K2_GROUPED_Q1_KQ2,2,1,[7.7999999999999998 10;8.1999999999999993 10],[7.9391208554025523 9.9398377184955446;8.0446745293325996 10.046956183594899],7.93912085540255,9.93983771849554,8.0446745293326,10.0469561835949,0.0755377177590239,0.0539016151589132,0.0529203428513306,0.149622179636207,0.141681308325435,1,43.8451896844635,-109.863020226,2,3434,6887,2.6752822,0,0,0,1,bafeb5df6638ebc11cece40f217ca43594c0e98bcfbd2ff8427dbb0b89c5344f,B2_GROUPED_CONTINUOUS_KNOWN_K,B2_GROUPED_CONTINUOUS_KNOWN_K,CONTINUOUS_UPGRADE,1,0,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-117.539707525034,-109.863020226,191,435,0.1622622,3434,6887,2.6752822,3625,7322,2.8375444,DOUBLE_COUNTS_SHARED_INITIALIZATION
R1_K2_N2_L4_MODERATE,22,2,MODERATE,STAGE5_TOEPLITZ_CORRELATED,4,0,2726072902,c51b59e3627835a8d05c03816f5b7fbd3b81fd769024b28d3ae5688def19dc0c,H1_DIRECT_SAFE_HYBRID_KNOWN_K,1,VALID_FOR_LRT,REGISTERED_STAGE8_FIXED_GRID_BASELINE,K2_GROUPED_Q1_KQ2,3,2,[7.7999999999999998 10;8.1999999999999993 10],[7.7999999999999998 9.8000000000000007;8 10],7.8,9.8,8,10,0.156242748837837,0.110480307214462,0.110480307214461,0.132842712474617,0.156242748837837,1,44.8059691898743,-111.163601701072,2,211,475,0.183648,0,0,0,1,dc8a5cd40c3c2ec909dc85aeeeace135c8975b210c4f72e0ea8a50c5aea58994,B0_FIXED_GRID_KNOWN_K,B1_DIRECT_CONTINUOUS_KNOWN_K,FIXED_GRID_FALLBACK,0,1,0,VALID_CONTINUOUS_WITH_LOG_LIKELIHOOD_NOT_BELOW_B0_ELSE_B0,-111.163601701072,NaN,211,475,0.183648,2089,4217,1.6086317,2300,4692,1.7922797,DOUBLE_COUNTS_SHARED_INITIALIZATION
