scope_type,white_snr_db,profile_id,noise_profile_id,L,method_id,total_count,applicable_count,fit_valid_count,valid_rate,stationary_count,converged_count,max_sweep_valid_count,numerical_incomplete_count,median_joint_RMSE_deg,p90_joint_RMSE_deg,median_center_error_deg,p90_center_error_deg,median_axis_error_deg,p90_axis_error_deg,median_rho_error_deg,p90_rho_error_deg,median_rho_relative_error,p90_rho_relative_error,median_separation_vector_error_deg,p90_separation_vector_error_deg,median_score_call_count,median_SVD_call_count,median_eig_call_count,median_runtime_sec,p90_runtime_sec,paired_count,tangent_wins,ties,tangent_losses,non_tie_tangent_win_rate,median_paired_delta_deg,p90_paired_delta_deg,paired_tangent_median_RMSE_deg,paired_tangent_p90_RMSE_deg,paired_baseline_median_RMSE_deg,paired_baseline_p90_RMSE_deg,complete_likelihood_count,complete_tangent_median_RMSE_deg,complete_tangent_p90_RMSE_deg,complete_baseline_median_RMSE_deg,complete_baseline_p90_RMSE_deg,complete_wins,complete_ties,complete_losses,complete_median_delta_deg,complete_p90_delta_deg
SNR_PROFILE,18,P1,ALL,NaN,FULL4D_ELEMENT_CML_MULTISTART,60,10,10,1,0,3,7,0,0.108375083397537,0.142740937723452,0.101016629946785,0.141743416262806,1.42100970190272,5.7840837519816,0.0737800211712809,0.132448744492632,0.24593340390427,0.441495814975441,0.0785114268825921,0.135234399744674,4899,4899,0,33.1260208,90.27472667,10,6,0,4,0.6,-0.00608957496117707,0.0386539474387573,0.0794810328582944,0.150476907545116,0.108375083397537,0.142740937723452,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,18,P2,ALL,NaN,TANGENT_PROFILE_SAFE,60,60,60,1,0,0,0,0,0.193603737898452,0.303166247903553,0.0956849215048334,0.223606797749978,12.5318854859278,33.8337701341775,0.200000000000001,0.435361556732587,1.00000000000001,2.17680778366294,0.209119273497768,0.448801197588243,391.5,862.5,0,4.32772835,4.77232819,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,18,P2,ALL,NaN,FULL4D_BEAMSPACE_CML_MULTISTART,60,60,60,1,8,8,44,5,0.239658799276978,0.428047160063375,0.164024834039262,0.372062838992852,12.481558610793,29.5144101243953,0.272122460377538,0.564345539133747,1.36061230188769,2.82172769566875,0.296906269650636,0.569613773167997,4130.5,8261,0,3.61993535,4.63268773,60,44,0,16,0.733333333333333,-0.0389084663931755,0.0093883037101301,0.193603737898452,0.303166247903553,0.239658799276978,0.428047160063375,55,0.223606797749979,0.318997487421324,0.240407263077161,0.430418168916777,40,0,15,-0.0388330764558832,0.00866642147278614
SNR_PROFILE,18,P2,ALL,NaN,BEAMSPACE_MUSIC_K2,60,40,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0331944080357143,0.0377081043392857,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,18,P2,ALL,NaN,FULL4D_ELEMENT_CML_MULTISTART,60,10,10,1,2,4,4,0,0.235326705711759,0.351407931381108,0.132093567862898,0.294511448564587,8.05572572260282,26.4039645211668,0.36470240605752,0.455217416825166,1.82351203028761,2.27608708412584,0.365447457533446,0.45619856713718,3863,3863,0,18.3871858,86.36222322,10,8,0,2,0.8,-0.0241141034044698,0.00552203154584731,0.223606797749979,0.288117617995813,0.235326705711759,0.351407931381108,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,18,P3,ALL,NaN,TANGENT_PROFILE_SAFE,60,60,60,1,0,0,0,0,0.0747715112030706,0.111835955383067,0.0203310561957519,0.0617981525206375,11.8050817658289,47.6237769487378,0.101314718922131,0.149,0.675431459480876,0.993333333333343,0.131159580216574,0.155357760485023,402,875.5,0,4.30879755,4.85168437,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,18,P3,ALL,NaN,FULL4D_BEAMSPACE_CML_MULTISTART,60,60,60,1,6,8,46,8,0.161387169334723,0.375407621984896,0.102455182309077,0.252780123050313,9.54103028053843,64.9092261689009,0.144028584471447,0.385532444206782,0.960190563142988,2.5702162947119,0.189265447561785,0.541254067829434,4877.5,9755,0,4.3139435,5.79224857,60,49,0,11,0.816666666666667,-0.109003774526833,0.00992048894627329,0.0747715112030706,0.111835955383067,0.161387169334723,0.375407621984896,52,0.0747715112030706,0.207576723527282,0.165191504827282,0.385031569028455,45,0,7,-0.124328652240264,0.00517796224926917
SNR_PROFILE,18,P3,ALL,NaN,BEAMSPACE_MUSIC_K2,60,40,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19521,0,1,0.0337860059821429,0.0407642280357143,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,18,P3,ALL,NaN,FULL4D_ELEMENT_CML_MULTISTART,60,10,10,1,2,4,4,0,0.160507841911631,0.371807621027221,0.100094358762356,0.208775091739348,7.9121628654151,67.7146839065631,0.250593965300838,0.470165392356631,1.67062643533894,3.13443594904424,0.250949235646078,0.612401844581624,4453.5,4453.5,0,21.17160285,92.47125492,10,7,0,3,0.7,-0.108235030000895,0.0412468903081273,0.0435463955659997,0.106577610418926,0.160507841911631,0.371807621027221,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
SNR_PROFILE,18,P4,ALL,NaN,TANGENT_PROFILE_SAFE,60,60,60,1,0,0,0,0,0.108093390061853,0.37995699765921,0.0582602526164145,0.210539753152796,22.0280495121906,71.5650511770779,0.0995000000000006,0.430546037412868,0.995000000000008,4.30546037412869,0.114965810961134,0.442589274605121,403,878,0,4.3264509,4.62296438,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN
