az_center_grid,el_center_grid,score_grid,score_grid_norm,truth_center_az,truth_center_el,fixed_est_center_az,fixed_est_center_el,c05_est_center_az,c05_est_center_el
-0.406,10.351,163572.729352485,0.708283071551983,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.411,164617.161186631,0.714027320463927,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.471,165026.703722082,0.716279754932838,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.531,164835.355873056,0.715227364879573,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.591,164094.583288223,0.711153205154344,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.651,162868.484485515,0.704409809862157,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.711,161228.588831819,0.695390581879564,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.771,159248.971019925,0.684502923068087,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.831,157002.153136319,0.672145696142131,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.891,154556.028824632,0.658692307939567,0,10.31,0.02,10.36,-0.012,10.312
-0.406,10.951,151971.841165801,0.644479588006885,0,10.31,0.02,10.36,-0.012,10.312
-0.406,11.011,149303.105166173,0.629801862413953,0,10.31,0.02,10.36,-0.012,10.312
-0.406,11.071,146595.290604949,0.614909209453249,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.511,105003.826387107,0.386161180842332,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.571,111757.562383102,0.423305912914056,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.631,118330.623718982,0.459456956182115,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.691,124722.321594113,0.494610522326238,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.751,130925.163127028,0.528725401403553,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.811,136920.316155189,0.561698018795183,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.871,142674.977578624,0.593347961414162,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.931,148141.896833817,0.623415356869405,0,10.31,0.02,10.36,-0.012,10.312
-0.366,9.991,153261.132430799,0.651570534207504,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.051,157963.903899561,0.677435209152647,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.111,162178.140059682,0.700612998919298,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.171,165835.053390328,0.720725580452974,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.231,168875.858901196,0.737449643408705,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.291,171257.681575891,0.750549380375975,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.351,172957.808636377,0.75989987381947,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.411,173975.734436883,0.765498342748531,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.471,174332.848072311,0.767462424601156,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.531,174070.020569217,0.766016905085837,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.591,173243.657380483,0.761472007379195,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.651,171920.931247133,0.754197173441849,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.711,170174.894947444,0.744594184728947,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.771,168080.034123443,0.733072703273172,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.831,165708.620050519,0.720030212358203,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.891,163128.020110284,0.705837224444372,0,10.31,0.02,10.36,-0.012,10.312
-0.366,10.951,160398.959824698,0.690827722566335,0,10.31,0.02,10.36,-0.012,10.312
-0.366,11.011,157574.621626739,0.675294203680587,0,10.31,0.02,10.36,-0.012,10.312
-0.366,11.071,154700.4108125,0.659486391430324,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.511,109348.237433845,0.410054916759193,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.571,116793.144590483,0.451001006715358,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.631,124033.188918087,0.490820375860926,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.691,131054.523194311,0.529436866145863,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.751,137837.437756682,0.566742076807643,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.811,144352.102204922,0.602571944248504,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.871,150556.44835025,0.636695098512322,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.931,156396.388919325,0.668814066129905,0,10.31,0.02,10.36,-0.012,10.312
-0.326,9.991,161808.307703812,0.698578965640772,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.051,166723.488744083,0.725611867568406,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.111,171073.890201251,0.749538550018945,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.171,174798.457702492,0.770023221317718,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.231,177849.071228366,0.786801227171096,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.291,180195.274947177,0.799705064184061,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.351,181827.15716824,0.808680219255264,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.411,182756.083850682,0.81378920378679,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.471,183013.361709225,0.81520420092752,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.531,182647.225261994,0.813190494700011,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.591,181718.739364657,0.808083934433308,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.651,180297.261311391,0.800265976866456,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.711,178456.033804912,0.790139448016082,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.771,176268.328388383,0.778107332517784,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.831,173804.380749626,0.764555918169539,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.891,171129.196754433,0.749842729379967,0,10.31,0.02,10.36,-0.012,10.312
-0.326,10.951,168301.185401055,0.734289008583164,0,10.31,0.02,10.36,-0.012,10.312
-0.326,11.011,165371.499159381,0.718176088183889,0,10.31,0.02,10.36,-0.012,10.312
-0.326,11.071,162383.928389015,0.701744809869729,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.511,113917.97774469,0.435187936407037,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.571,122049.869836751,0.479912360514656,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.631,129940.715359354,0.523311057610645,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.691,137561.401356946,0.565223909956537,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.751,144878.663569277,0.605467968139563,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.811,151851.342481791,0.643816859802054,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.871,158428.948462359,0.679992898066868,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.931,164552.627740867,0.713672394308391,0,10.31,0.02,10.36,-0.012,10.312
-0.286,9.991,170158.285819576,0.744502836532192,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.051,175181.331529287,0.772128981110821,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.111,179562.281947969,0.796223679159121,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.171,183252.355526261,0.816518638048823,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.231,186218.210786712,0.83283048368186,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.291,188445.165605625,0.845078466151624,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.351,189938.522958828,0.853291751184522,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.411,190722.966087375,0.857606093624422,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.471,190840.291374076,0.858251368527429,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.531,190345.958169586,0.855532595622206,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.591,189305.022201317,0.849807573550258,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.651,187787.990559296,0.841464082788905,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.711,185867.025501427,0.830899007038832,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.771,183612.775311729,0.818500903327252,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.831,181091.962247816,0.804636736010454,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.891,178365.736160493,0.789642821880466,0,10.31,0.02,10.36,-0.012,10.312
-0.286,10.951,175488.718933242,0.773819574697671,0,10.31,0.02,10.36,-0.012,10.312
-0.286,11.011,172508.619157744,0.757429385952728,0,10.31,0.02,10.36,-0.012,10.312
-0.286,11.071,169466.281311498,0.740696895337538,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.511,118590.638817616,0.460887007812664,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.571,127390.669569326,0.509286113831766,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.631,135900.540357943,0.556089375107545,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.691,144074.175825566,0.601043382737813,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.751,151864.07741676,0.643886900405902,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.811,159218.298736248,0.684334229213323,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.871,166079.769240828,0.722071488067059,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.931,172387.918094004,0.756765544683832,0,10.31,0.02,10.36,-0.012,10.312
-0.246,9.991,178082.164228785,0.788083210513871,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.051,183106.56009458,0.81571678078785,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.111,187414.733895354,0.839411216229667,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.171,190974.285843885,0.858988321923752,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.231,193769.951832118,0.874364147119841,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.291,195805.115676838,0.885557302401454,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.351,197101.565937375,0.89268762221267,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.411,197697.684440661,0.895966201964779,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.471,197645.463775143,0.895678994613108,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.531,197006.851553544,0.892166704543867,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.591,195849.91358031,0.8858036854586,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.651,194245.22350528,0.87697808390555,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.711,192262.760703829,0.866074777995204,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.771,189969.466120803,0.853461934837198,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.831,187427.492470821,0.839481386853394,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.891,184693.102878876,0.824442574434205,0,10.31,0.02,10.36,-0.012,10.312
-0.246,10.951,181816.122688694,0.808619530950811,0,10.31,0.02,10.36,-0.012,10.312
-0.246,11.011,178839.828009792,0.792250269777463,0,10.31,0.02,10.36,-0.012,10.312
-0.246,11.071,175801.153948074,0.775537929534559,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.511,123229.145320089,0.486398233206943,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.571,132663.740434554,0.538287366560666,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.631,141746.129369834,0.588239408478239,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.691,150412.215166739,0.635901833427553,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.751,158600.424240614,0.680935994131599,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.811,166249.527607464,0.723005138575365,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.871,173298.665213022,0.761774543812767,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.931,179689.371805569,0.796922658022435,0,10.31,0.02,10.36,-0.012,10.312
-0.206,9.991,185369.007193898,0.828159966512087,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.051,190294.774299173,0.855251090518362,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.111,194437.476781818,0.878035453700748,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.171,197784.304713174,0.896442602999167,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.231,200340.192772205,0.910499678551769,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.291,202127.601739185,0.920330211936613,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.351,203184.858911813,0.9261449986608,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.411,203563.400990628,0.928226934363319,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.471,203324.367126185,0.926912276986118,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.531,202534.993516355,0.922570817494807,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.591,201265.189526678,0.915587048954239,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.651,199584.563455419,0.906343808595612,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.711,197560.046221896,0.895209208389389,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.771,195254.156597685,0.882527094026449,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.831,192723.87407647,0.868610845838478,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.891,190020.037517868,0.853740071411623,0,10.31,0.02,10.36,-0.012,10.312
-0.206,10.951,187187.165543328,0.838159617785629,0,10.31,0.02,10.36,-0.012,10.312
-0.206,11.011,184263.591701978,0.822080314849706,0,10.31,0.02,10.36,-0.012,10.312
-0.206,11.071,181281.816689871,0.805680912505798,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.511,127685.991365286,0.51091034803227,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.571,137707.657379164,0.566028300409821,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.631,147303.253577359,0.618802920273815,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.691,156390.407227817,0.668781167549253,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.751,164894.54045672,0.715552872939742,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.811,172747.545358725,0.758743451193895,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.871,179888.293538165,0.798016703520345,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.931,186264.649074672,0.833085888655518,0,10.31,0.02,10.36,-0.012,10.312
-0.166,9.991,191836.296640763,0.863729277168666,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.051,196577.572119487,0.889805719517,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.111,200479.570431939,0.911266238842347,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.171,203551.041850784,0.928158960587262,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.231,205817.890223075,0.940626352781139,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.291,207321.372439647,0.948895323339402,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.351,208115.308112465,0.953261873626013,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.411,208262.71427562,0.954072589715502,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.471,207832.286279436,0.951705287735696,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.531,206895.078998196,0.946550760911137,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.591,205521.636571649,0.938996993488151,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.651,203779.70573833,0.929416584344308,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.711,201732.569496445,0.918157582324653,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.771,199437.96545547,0.905537537306124,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.831,196947.508844753,0.891840326814601,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.891,194306.519981057,0.877315207117208,0,10.31,0.02,10.36,-0.012,10.312
-0.166,10.951,191554.153748463,0.862177525346173,0,10.31,0.02,10.36,-0.012,10.312
-0.166,11.011,188723.73773912,0.846610579232066,0,10.31,0.02,10.36,-0.012,10.312
-0.166,11.071,185843.240609118,0.830768193004541,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.511,131808.315605391,0.533582633342547,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.571,142357.288178242,0.591600708091524,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.631,152396.820493269,0.646816922967,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.691,161826.88446558,0.698681135586273,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.751,170561.813609558,0.746722190627653,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.811,178529.69990951,0.790544602691907,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.871,185673.023508477,0.829832019514625,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.931,191950.122790746,0.864355307242449,0,10.31,0.02,10.36,-0.012,10.312
-0.126,9.991,197336.836933394,0.893981584268125,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.051,201827.638599601,0.918680450906888,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.111,205435.759476794,0.938524679841097,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.171,208192.096678871,0.953684201464562,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.231,210142.973890481,0.964413790446582,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.291,211347.044715265,0.971036034521343,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.351,211871.733684274,0.973921760464201,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.411,211789.616385225,0.973470125239864,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.471,211175.071954134,0.97009020511083,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.531,210101.435053015,0.964185331858747,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.591,208638.762862659,0.95614081151449,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.651,206852.237487256,0.94631513777657,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.711,204801.155877756,0.935034436711665,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.771,202538.419137622,0.922589657997934,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.831,200110.416519372,0.909235936920024,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.891,197557.199925179,0.895193554101299,0,10.31,0.02,10.36,-0.012,10.312
-0.126,10.951,194912.855669023,0.880649980150742,0,10.31,0.02,10.36,-0.012,10.312
-0.126,11.011,192205.996227959,0.865762580235527,0,10.31,0.02,10.36,-0.012,10.312
-0.126,11.071,189460.311880471,0.850661648025349,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.511,135443.586625964,0.553576184785387,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.571,146450.18304156,0.614111135384782,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.631,156857.909773428,0.671352375071998,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.691,166550.527475022,0.724660601483704,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.751,175433.833052073,0.773517708981905,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.811,183435.512954958,0.817525981779745,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.871,190505.420952481,0.856409621663723,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.931,196615.934353091,0.890016707167354,0,10.31,0.02,10.36,-0.012,10.312
-0.086,9.991,201761.875096989,0.918318759587289,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.051,205959.564166086,0.941405542352338,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.111,209244.81207634,0.95947400897406,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.171,211669.917415815,0.972811795368719,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.231,213299.956862667,0.981776815404381,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.291,214208.757595698,0.986775109645533,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.351,214474.945368164,0.988239110236447,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.411,214178.387256335,0.986608076448019,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.471,213397.236193852,0.982311839973761,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.531,212205.669422721,0.975758366683501,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.591,210672.317613722,0.967325116975381,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.651,208859.3155522,0.957353824662409,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.711,206821.869096814,0.946148115297891,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.771,204608.221142043,0.933973318973327,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.831,202259.904098963,0.921057858932194,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.891,199812.180871616,0.907595676886661,0,10.31,0.02,10.36,-0.012,10.312
-0.086,10.951,197294.594883327,0.893749258095937,0,10.31,0.02,10.36,-0.012,10.312
-0.086,11.011,194731.568626116,0.879652923315702,0,10.31,0.02,10.36,-0.012,10.312
-0.086,11.071,192143.007276771,0.865416148613571,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.511,138445.619949711,0.570087005395946,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.571,149833.078007595,0.632716649016742,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.631,160530.567137966,0.691551546890075,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.691,170407.734228939,0.74587477264829,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.751,179364.705201364,0.795137030921673,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.811,187332.034709086,0.838956380695924,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.871,194270.12417973,0.877115034606822,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.931,200167.940354266,0.909552311062599,0,10.31,0.02,10.36,-0.012,10.312
-0.046,9.991,205040.807664434,0.936352492586512,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.051,208927.185165151,0.957727099334435,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.111,211884.557363581,0.973992289151182,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.171,213984.757715984,0.985543137368113,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.231,215309.139129563,0.992827075146747,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.291,215943.996245531,0.996318712588669,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.351,215976.556205493,0.996497788434952,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.411,215491.729433495,0.993831299759981,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.471,214569.687226795,0.988760179013328,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.531,213284.232817353,0.981690335054747,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.591,211701.866725622,0.972987512712925,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.651,209881.414495458,0.962975245372456,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.711,207874.07818354,0.951935138159465,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.771,205723.78343531,0.940108776817299,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.831,203467.71360655,0.927700665310708,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.891,201136.945159723,0.914881720428948,0,10.31,0.02,10.36,-0.012,10.312
-0.046,10.951,198757.120589986,0.901792972797559,0,10.31,0.02,10.36,-0.012,10.312
-0.046,11.011,196349.114321464,0.888549229227435,0,10.31,0.02,10.36,-0.012,10.312
-0.046,11.071,193929.662543726,0.875242536739333,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.511,140680.615548609,0.582379211184237,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.571,152368.147315039,0.646659223950687,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.631,163277.956465373,0.706661856283834,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.691,173268.063753929,0.761606239484663,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.751,182235.720334967,0.810927267314506,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.811,190117.063637342,0.854273703347186,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.871,196885.217294149,0.891497730811604,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.931,202546.977646049,0.922636728760345,0,10.31,0.02,10.36,-0.012,10.312
-0.006,9.991,207138.254167487,0.947888194964699,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.051,210718.564691761,0.967579470317571,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.111,213365.022582186,0.982134669001269,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.171,215166.313484357,0.992041551352614,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.231,216217.12003668,0.997820860444411,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.291,216613.335931533,1,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.351,216448.259101501,0.999092097377448,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.411,215809.808572261,0.995580696596644,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.471,214778.696994598,0.989909707486165,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.531,213427.420597409,0.982477850546805,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.591,211819.897308587,0.973636666660173,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.651,210011.582561442,0.963691154010007,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.711,208049.909792452,0.952902190766595,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.771,205974.929253488,0.941490048476819,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.831,203820.047578592,0.92963845959213,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.891,201612.797315445,0.917498849798607,0,10.31,0.02,10.36,-0.012,10.312
-0.006,10.951,199375.588253534,0.905194470231152,0,10.31,0.02,10.36,-0.012,10.312
-0.006,11.011,197126.410218836,0.892824262759314,0,10.31,0.02,10.36,-0.012,10.312
-0.006,11.071,194879.470286103,0.880466364577906,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.511,142032.8917945,0.589816567170669,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.571,153938.664689826,0.655296879780742,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.631,164987.551102085,0.716064420252811,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.691,175028.513646885,0.77128850121925,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.751,183958.27954324,0.820401134860842,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.811,191720.359246923,0.863091635508727,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.871,198301.499896099,0.899287114023868,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.931,203726.133931024,0.929121945876038,0,10.31,0.02,10.36,-0.012,10.312
0.034,9.991,208049.448603981,0.952899654285717,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.051,211349.768978418,0.971051017639572,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.111,213720.946813475,0.984092209274817,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.171,215265.352198722,0.992586252316939,0,10.31,0.02,10.36,-0.012,10.312
0.034,10.231,216087.893423918,0.997110129685844,0,10.31,0.02,10.36,-0.012,10.312
