cell_id,bootstrap_index,bootstrap_seed,lambda_12
C1_001,1,2126072100,4.33338094274484
C1_001,2,2126072101,1.80307449600637
C1_001,3,2126072102,8.40395133679602
C1_001,4,2126072103,5.85499878163998
C1_001,5,2126072104,6.4754458499349
C1_001,6,2126072105,8.12223118852999
C1_001,7,2126072106,3.48144613352365
C1_001,8,2126072107,7.83750759553776
C1_001,9,2126072108,3.86985317980448
C1_001,10,2126072109,1.75522126855481
C1_001,11,2126072110,2.05241906362332
C1_001,12,2126072111,3.56128898839235
C1_001,13,2126072112,2.13674984711066
C1_001,14,2126072113,3.98820771628262
C1_001,15,2126072114,16.3666818324323
C1_001,16,2126072115,9.31846333299421
C1_001,17,2126072116,5.89390806943375
C1_001,18,2126072117,4.66850282709743
C1_001,19,2126072118,4.69824407542466
C1_001,20,2126072119,2.86521772500973
C1_001,21,2126072120,13.7526948210076
C1_001,22,2126072121,4.70503501774721
C1_001,23,2126072122,9.05710132746731
C1_001,24,2126072123,5.80794602518739
C1_001,25,2126072124,7.18227838281942
C1_001,26,2126072125,4.76813773256277
C1_001,27,2126072126,4.37423809585848
C1_001,28,2126072127,6.12494558578973
C1_001,29,2126072128,7.44042269432844
C1_001,30,2126072129,5.73532790046444
C1_001,31,2126072130,1.9131421023254
C1_001,32,2126072131,1.67150306080579
C1_001,33,2126072132,2.38582311431679
C1_001,34,2126072133,2.72753297532834
C1_001,35,2126072134,6.0169824775719
C1_001,36,2126072135,8.02269442388842
C1_001,37,2126072136,3.76732935381215
C1_001,38,2126072137,0.75438657847534
C1_001,39,2126072138,4.55829988556944
C1_001,40,2126072139,3.29179614101131
C1_001,41,2126072140,3.37810584258639
C1_001,42,2126072141,4.81244116915997
C1_001,43,2126072142,4.44677338357674
C1_001,44,2126072143,0.879645098717219
C1_001,45,2126072144,2.33316923365885
C1_001,46,2126072145,3.49929736283384
C1_001,47,2126072146,3.19758935749043
C1_001,48,2126072147,4.98489884225033
C1_001,49,2126072148,3.16044060035968
C1_001,50,2126072149,4.75413479779333
C1_001,51,2126072150,6.97349538709715
C1_001,52,2126072151,9.45257483504975
C1_001,53,2126072152,5.16164169050913
C1_001,54,2126072153,3.04929309726367
C1_001,55,2126072154,8.67442314472332
C1_001,56,2126072155,4.06347975713633
C1_001,57,2126072156,3.82063756655443
C1_001,58,2126072157,7.52672372248059
C1_001,59,2126072158,3.56581540742068
C1_001,60,2126072159,4.02537244322121
C1_001,61,2126072160,6.18098184281476
C1_001,62,2126072161,3.64271651819804
C1_001,63,2126072162,4.7737364688067
C1_001,64,2126072163,5.4285494662147
C1_001,65,2126072164,2.70657807914673
C1_001,66,2126072165,4.86093897267425
C1_001,67,2126072166,3.22436401146948
C1_001,68,2126072167,6.05634156051577
C1_001,69,2126072168,9.9064506110621
C1_001,70,2126072169,4.82878384722176
C1_001,71,2126072170,4.09201792909306
C1_001,72,2126072171,3.76865641743644
C1_001,73,2126072172,2.13765402063814
C1_001,74,2126072173,1.75435557996123
C1_001,75,2126072174,7.98145681501386
C1_001,76,2126072175,7.88250425043509
C1_001,77,2126072176,3.23448963887755
C1_001,78,2126072177,6.7859505707107
C1_001,79,2126072178,4.09177183064828
C1_001,80,2126072179,3.57467860994792
C1_001,81,2126072180,4.65647709890263
C1_001,82,2126072181,13.5267916620504
C1_001,83,2126072182,7.8622138757008
C1_001,84,2126072183,9.12121837854686
C1_001,85,2126072184,6.52452261456698
C1_001,86,2126072185,2.67146856775923
C1_001,87,2126072186,9.62131273179286
C1_001,88,2126072187,6.41944584117666
C1_001,89,2126072188,0.536065534751546
C1_001,90,2126072189,3.19578592041172
C1_001,91,2126072190,3.89141630517331
C1_001,92,2126072191,2.69507117677826
C1_001,93,2126072192,2.21155925122099
C1_001,94,2126072193,11.1998804626485
C1_001,95,2126072194,5.71927496293026
C1_001,96,2126072195,2.87036376153252
C1_001,97,2126072196,10.2752449417753
C1_001,98,2126072197,0.774721379958728
C1_001,99,2126072198,5.31782282337275
C1_001,100,2126072199,2.15769554985375
C1_001,101,2126072200,1.48266673276791
C1_001,102,2126072201,1.85168822808337
C1_001,103,2126072202,5.6875679421743
C1_001,104,2126072203,7.28365583532208
C1_001,105,2126072204,4.67335515333535
C1_001,106,2126072205,0.883002292826009
C1_001,107,2126072206,3.4426183579231
C1_001,108,2126072207,5.33515006304695
C1_001,109,2126072208,1.02856120243383
C1_001,110,2126072209,4.02109718422007
C1_001,111,2126072210,4.1716843927102
C1_001,112,2126072211,6.93367019417092
C1_001,113,2126072212,10.5873901966406
C1_001,114,2126072213,7.04082987269393
C1_001,115,2126072214,3.09169452331211
C1_001,116,2126072215,7.24729334023995
C1_001,117,2126072216,5.13532905494126
C1_001,118,2126072217,3.87022929775124
C1_001,119,2126072218,3.0306087202563
C1_001,120,2126072219,4.20577541459407
C1_001,121,2126072220,2.24475845676755
C1_001,122,2126072221,0.593788172395877
C1_001,123,2126072222,6.34425734966415
C1_001,124,2126072223,11.06277550449
C1_001,125,2126072224,4.56200612197763
C1_001,126,2126072225,9.50624081311377
C1_001,127,2126072226,2.40559976566608
C1_001,128,2126072227,7.29473349882015
C1_001,129,2126072228,5.84415502374977
C1_001,130,2126072229,4.41268459733549
C1_001,131,2126072230,3.72129433081718
C1_001,132,2126072231,8.12503661650315
C1_001,133,2126072232,8.30970645134225
C1_001,134,2126072233,4.4625221742199
C1_001,135,2126072234,8.96515586183743
C1_001,136,2126072235,2.06309969477902
C1_001,137,2126072236,15.059966770919
C1_001,138,2126072237,2.8506365536912
C1_001,139,2126072238,2.78588249463186
C1_001,140,2126072239,5.81411904189521
C1_001,141,2126072240,5.27272748227549
C1_001,142,2126072241,1.70158396488991
C1_001,143,2126072242,1.82155960636763
C1_001,144,2126072243,1.74830818424864
C1_001,145,2126072244,8.74085514787016
C1_001,146,2126072245,5.89313994970662
C1_001,147,2126072246,2.84403673898478
C1_001,148,2126072247,4.68899406317952
C1_001,149,2126072248,3.14162717148887
C1_001,150,2126072249,1.41158598619493
C1_001,151,2126072250,0.775857747162191
C1_001,152,2126072251,18.3242829525346
C1_001,153,2126072252,7.8602165470861
C1_001,154,2126072253,2.99550069295764
C1_001,155,2126072254,6.91817746782828
C1_001,156,2126072255,11.3203111475503
C1_001,157,2126072256,7.11124825752935
C1_001,158,2126072257,4.70289928543246
C1_001,159,2126072258,7.87658070583906
C1_001,160,2126072259,5.30649551663099
C1_001,161,2126072260,11.2586915867842
C1_001,162,2126072261,5.53772440758631
C1_001,163,2126072262,9.6119633878953
C1_001,164,2126072263,0.867369783428412
C1_001,165,2126072264,2.55811959792055
C1_001,166,2126072265,7.86472870236762
C1_001,167,2126072266,7.47623179861967
C1_001,168,2126072267,6.34760217011882
C1_001,169,2126072268,2.12919104192981
C1_001,170,2126072269,1.93990499472575
C1_001,171,2126072270,6.66741449639869
C1_001,172,2126072271,12.5484515938717
C1_001,173,2126072272,5.17333543579238
C1_001,174,2126072273,10.6360700251778
C1_001,175,2126072274,5.64670042332967
C1_001,176,2126072275,8.42412859256306
C1_001,177,2126072276,8.20181897201769
C1_001,178,2126072277,2.20870331295239
C1_001,179,2126072278,5.62761939666866
C1_001,180,2126072279,3.23461902375892
C1_001,181,2126072280,4.79246589537373
C1_001,182,2126072281,3.05120125366697
C1_001,183,2126072282,2.25016891393212
C1_001,184,2126072283,2.28951723818825
C1_001,185,2126072284,9.09424840931658
C1_001,186,2126072285,2.04072077491934
C1_001,187,2126072286,3.16239258827916
C1_001,188,2126072287,5.06965772972031
C1_001,189,2126072288,2.45548700864911
C1_001,190,2126072289,6.43424870115746
C1_001,191,2126072290,5.80207383464363
C1_001,192,2126072291,5.94855678036025
C1_001,193,2126072292,1.8695087240493
C1_001,194,2126072293,2.32278305232458
C1_001,195,2126072294,10.6129263617284
C1_001,196,2126072295,2.95834823776166
C1_001,197,2126072296,3.38369931671273
C1_001,198,2126072297,5.13395217924531
C1_001,199,2126072298,2.71646620793589
C1_002,1,2126073100,5.93966490043146
C1_002,2,2126073101,3.55190508976469
C1_002,3,2126073102,5.55825301559896
C1_002,4,2126073103,2.85179165975532
C1_002,5,2126073104,3.15509041079688
C1_002,6,2126073105,7.76480000182854
C1_002,7,2126073106,12.3826978831466
C1_002,8,2126073107,2.34935913005156
C1_002,9,2126073108,7.39934051708035
C1_002,10,2126073109,7.75959881858426
C1_002,11,2126073110,1.1299774205922
C1_002,12,2126073111,1.87445159289246
C1_002,13,2126073112,10.2860180202985
C1_002,14,2126073113,4.57716369172885
C1_002,15,2126073114,3.39303581029902
C1_002,16,2126073115,6.0730038711917
C1_002,17,2126073116,2.2425328809973
C1_002,18,2126073117,3.29752334526115
C1_002,19,2126073118,8.80462162094728
C1_002,20,2126073119,3.3804000339809
C1_002,21,2126073120,0.861660609347229
C1_002,22,2126073121,8.82564001240957
C1_002,23,2126073122,0.756773783144026
C1_002,24,2126073123,5.3347751451793
C1_002,25,2126073124,3.0415418656634
C1_002,26,2126073125,2.11937810928836
C1_002,27,2126073126,4.8592841111986
C1_002,28,2126073127,4.02203891422325
C1_002,29,2126073128,2.29526262725515
C1_002,30,2126073129,3.10580169000955
C1_002,31,2126073130,7.22627295609393
C1_002,32,2126073131,2.42650741225471
C1_002,33,2126073132,3.23118157941708
C1_002,34,2126073133,0.790124474910618
C1_002,35,2126073134,1.80027065968936
C1_002,36,2126073135,3.03015842950726
C1_002,37,2126073136,2.54215863732171
C1_002,38,2126073137,1.70688294238267
C1_002,39,2126073138,2.91033121008152
C1_002,40,2126073139,2.8268680006239
C1_002,41,2126073140,2.657051227173
C1_002,42,2126073141,4.63014248962752
C1_002,43,2126073142,2.13583359314709
C1_002,44,2126073143,0.976623876260551
C1_002,45,2126073144,3.91878993742686
C1_002,46,2126073145,2.90707918407554
C1_002,47,2126073146,3.23333073731285
C1_002,48,2126073147,9.61774419780826
C1_002,49,2126073148,11.4950683819293
C1_002,50,2126073149,6.38264255255628
C1_002,51,2126073150,4.95391236814085
C1_002,52,2126073151,3.98712315369844
C1_002,53,2126073152,5.4838965984365
C1_002,54,2126073153,7.11815121030857
C1_002,55,2126073154,5.94814400658288
C1_002,56,2126073155,5.37151867203124
C1_002,57,2126073156,5.9488691151278
C1_002,58,2126073157,2.50912817865449
C1_002,59,2126073158,2.52188577459057
C1_002,60,2126073159,5.75211267141702
C1_002,61,2126073160,3.80198100934554
C1_002,62,2126073161,2.11181798439034
C1_002,63,2126073162,4.20650117691352
C1_002,64,2126073163,2.22092135196336
C1_002,65,2126073164,1.86870868991974
C1_002,66,2126073165,4.2298924178455
C1_002,67,2126073166,6.24885434746866
C1_002,68,2126073167,6.72355542009546
C1_002,69,2126073168,4.03239369677846
C1_002,70,2126073169,4.24566953307417
C1_002,71,2126073170,0.791170933321173
C1_002,72,2126073171,6.27010919340458
C1_002,73,2126073172,5.20166273481636
C1_002,74,2126073173,8.85470523950293
C1_002,75,2126073174,7.7752306914935
C1_002,76,2126073175,10.1733791036692
C1_002,77,2126073176,9.33986719796292
C1_002,78,2126073177,4.39847569245813
C1_002,79,2126073178,4.75602729330417
C1_002,80,2126073179,3.73262934500761
C1_002,81,2126073180,2.70665529256604
C1_002,82,2126073181,1.79714446282059
C1_002,83,2126073182,11.0605699382668
C1_002,84,2126073183,5.65741526896972
C1_002,85,2126073184,4.73415967362164
C1_002,86,2126073185,4.42487334621764
C1_002,87,2126073186,3.3008525306023
C1_002,88,2126073187,4.33198195837843
C1_002,89,2126073188,10.6955316746896
C1_002,90,2126073189,9.10856038713072
C1_002,91,2126073190,1.09127517161484
C1_002,92,2126073191,1.17111908165828
C1_002,93,2126073192,4.41383403897329
C1_002,94,2126073193,9.64332983628202
C1_002,95,2126073194,7.03154369334907
C1_002,96,2126073195,8.73774295550041
C1_002,97,2126073196,5.6877908133364
C1_002,98,2126073197,9.98872166621089
C1_002,99,2126073198,4.59740726979293
C1_002,100,2126073199,0.845747718947762
C1_002,101,2126073200,5.16545976278153
C1_002,102,2126073201,3.12928153258859
C1_002,103,2126073202,3.1210286188202
C1_002,104,2126073203,2.57909568694741
C1_002,105,2126073204,2.24564766180491
C1_002,106,2126073205,5.73144505200956
C1_002,107,2126073206,4.56624556916537
C1_002,108,2126073207,1.76220223240684
C1_002,109,2126073208,3.8717432583349
C1_002,110,2126073209,4.7066631761539
C1_002,111,2126073210,1.57129765950897
C1_002,112,2126073211,4.13580846100149
C1_002,113,2126073212,4.23424555662484
C1_002,114,2126073213,2.50511109942727
C1_002,115,2126073214,1.10112532607996
C1_002,116,2126073215,3.60441339557338
C1_002,117,2126073216,5.27860505986632
C1_002,118,2126073217,4.16350194901354
C1_002,119,2126073218,2.70812551046282
C1_002,120,2126073219,3.73986202491013
C1_002,121,2126073220,7.69355602211545
C1_002,122,2126073221,7.27868946800933
C1_002,123,2126073222,6.07997840362852
C1_002,124,2126073223,3.40732460483919
C1_002,125,2126073224,4.81003833265605
C1_002,126,2126073225,8.20168664410221
C1_002,127,2126073226,3.41354148667166
C1_002,128,2126073227,7.55999282886065
C1_002,129,2126073228,7.04252883054132
C1_002,130,2126073229,2.86137724047817
C1_002,131,2126073230,2.64833912839955
C1_002,132,2126073231,6.04956471648961
C1_002,133,2126073232,9.13012959925694
C1_002,134,2126073233,8.44333605706039
C1_002,135,2126073234,5.96625085184928
C1_002,136,2126073235,2.00858161745442
C1_002,137,2126073236,6.15337546474302
C1_002,138,2126073237,2.30446084652062
C1_002,139,2126073238,3.28594893406309
C1_002,140,2126073239,7.87341059848096
C1_002,141,2126073240,1.76954192850744
C1_002,142,2126073241,4.71691888593516
C1_002,143,2126073242,6.59785753325989
C1_002,144,2126073243,1.61585124191284
C1_002,145,2126073244,9.54285369499324
C1_002,146,2126073245,4.6337029545479
C1_002,147,2126073246,2.19481621435149
C1_002,148,2126073247,12.5234946857931
C1_002,149,2126073248,2.9252193767035
C1_002,150,2126073249,3.67601758594918
C1_002,151,2126073250,3.06806015084432
C1_002,152,2126073251,3.79927345038607
C1_002,153,2126073252,7.90961516741808
C1_002,154,2126073253,1.65313984560524
C1_002,155,2126073254,7.69129058681379
C1_002,156,2126073255,3.95925698634832
C1_002,157,2126073256,1.476257713836
C1_002,158,2126073257,9.75000244348384
C1_002,159,2126073258,2.81359428833414
C1_002,160,2126073259,0.650659569577936
C1_002,161,2126073260,3.53996454147744
C1_002,162,2126073261,1.34021408722053
C1_002,163,2126073262,2.1446702579608
C1_002,164,2126073263,6.01245768061712
C1_002,165,2126073264,3.91875140310947
C1_002,166,2126073265,2.93966128536092
C1_002,167,2126073266,1.24605563631778
C1_002,168,2126073267,5.72489385878182
C1_002,169,2126073268,1.72959970477958
C1_002,170,2126073269,3.27113011565924
C1_002,171,2126073270,5.34191916366812
C1_002,172,2126073271,5.52386248469328
C1_002,173,2126073272,7.09837478626186
C1_002,174,2126073273,5.38303313383063
C1_002,175,2126073274,4.73278113447789
C1_002,176,2126073275,4.06493850414389
C1_002,177,2126073276,0.808265686023556
C1_002,178,2126073277,6.01071235988169
C1_002,179,2126073278,3.58315061176204
C1_002,180,2126073279,9.09047893917899
C1_002,181,2126073280,3.80772051292767
C1_002,182,2126073281,2.8007684453682
C1_002,183,2126073282,2.4585273798021
C1_002,184,2126073283,9.21540669088998
C1_002,185,2126073284,4.49793224007203
C1_002,186,2126073285,4.77517491837344
C1_002,187,2126073286,3.13405469391152
C1_002,188,2126073287,5.15571769646661
C1_002,189,2126073288,1.5031907351906
C1_002,190,2126073289,1.52439500627129
C1_002,191,2126073290,4.81937023075351
C1_002,192,2126073291,3.9886890739897
C1_002,193,2126073292,4.70910840491495
C1_002,194,2126073293,4.1880407117063
C1_002,195,2126073294,1.63738191792156
C1_002,196,2126073295,0.602819985444702
C1_002,197,2126073296,2.21283292002107
C1_002,198,2126073297,10.7787462558909
C1_002,199,2126073298,6.40833207159545
C1_003,1,2126074100,16.5893720336134
C1_003,2,2126074101,6.75690928098569
C1_003,3,2126074102,19.842336181801
C1_003,4,2126074103,17.7009653890303
C1_003,5,2126074104,10.3570469954488
C1_003,6,2126074105,9.71233350357031
C1_003,7,2126074106,12.5314975065092
C1_003,8,2126074107,8.58254173434144
C1_003,9,2126074108,14.3114142466749
C1_003,10,2126074109,7.43423621800349
C1_003,11,2126074110,17.8015039154643
C1_003,12,2126074111,20.07356396196
C1_003,13,2126074112,14.3000138476592
C1_003,14,2126074113,13.8972832575474
C1_003,15,2126074114,16.6188091868012
C1_003,16,2126074115,8.938172222778
C1_003,17,2126074116,17.6621237372119
C1_003,18,2126074117,21.4853977650083
C1_003,19,2126074118,16.2255224447254
C1_003,20,2126074119,10.8251482401149
C1_003,21,2126074120,7.08256922992054
C1_003,22,2126074121,17.4496460927565
C1_003,23,2126074122,12.3616668730284
C1_003,24,2126074123,18.5760211410661
C1_003,25,2126074124,11.2545722468195
C1_003,26,2126074125,16.5915365931441
C1_003,27,2126074126,14.5502085435437
C1_003,28,2126074127,11.1672685550469
C1_003,29,2126074128,18.3293339085405
C1_003,30,2126074129,20.3021057249257
C1_003,31,2126074130,15.3068411452615
C1_003,32,2126074131,15.577068371865
C1_003,33,2126074132,11.5649967281507
C1_003,34,2126074133,8.36370474224193
C1_003,35,2126074134,13.1314489155267
C1_003,36,2126074135,19.3666895185932
C1_003,37,2126074136,9.80142000372863
C1_003,38,2126074137,14.0201099303655
C1_003,39,2126074138,13.7941411852344
C1_003,40,2126074139,13.4765143691498
C1_003,41,2126074140,9.35680475997721
C1_003,42,2126074141,13.9094952431012
C1_003,43,2126074142,8.37392555755707
C1_003,44,2126074143,17.7213525382791
C1_003,45,2126074144,13.6287486271993
C1_003,46,2126074145,6.38557145550472
C1_003,47,2126074146,12.4139013645429
C1_003,48,2126074147,9.78915782567976
C1_003,49,2126074148,9.95321995474235
C1_003,50,2126074149,13.1659131530886
C1_003,51,2126074150,28.2596151702095
C1_003,52,2126074151,14.1203090324213
C1_003,53,2126074152,14.0887549192331
C1_003,54,2126074153,6.00834267355855
C1_003,55,2126074154,11.3907055524189
C1_003,56,2126074155,14.5978049113284
C1_003,57,2126074156,18.1655187268827
C1_003,58,2126074157,28.856138773134
C1_003,59,2126074158,3.56224983981715
C1_003,60,2126074159,19.2521652879175
C1_003,61,2126074160,12.7672927283887
C1_003,62,2126074161,10.3885215403296
C1_003,63,2126074162,6.00198694099051
C1_003,64,2126074163,14.8944157847696
C1_003,65,2126074164,14.7375003144178
C1_003,66,2126074165,9.93966889903971
C1_003,67,2126074166,15.6819686888534
C1_003,68,2126074167,20.4033019913941
C1_003,69,2126074168,10.8797696286037
C1_003,70,2126074169,7.78031530826852
C1_003,71,2126074170,10.0215849247274
C1_003,72,2126074171,10.190978087224
C1_003,73,2126074172,20.2681361014079
C1_003,74,2126074173,28.9226620397246
C1_003,75,2126074174,11.6356333549032
C1_003,76,2126074175,10.8483278805223
C1_003,77,2126074176,5.33427895474271
C1_003,78,2126074177,11.1245771392153
C1_003,79,2126074178,6.96480992097393
C1_003,80,2126074179,13.5824454262154
C1_003,81,2126074180,18.8109129020478
C1_003,82,2126074181,10.3004877652747
